Name,Date,Location,Type,Region,Weather
Blowout Heavies Brass Band,9/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 82. North northwest wind 2 to 6 mph."
Blues Beatles,9/3/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 78. North wind 2 to 8 mph."
Coyote Island,9/3/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly cloudy, with a low around 61. North wind around 3 mph."
Lil Wayne,9/3/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly clear, with a low around 61. North wind around 2 mph."
mehro,9/3/2025,Barboza,Music,Capitol Hill / Central District,"Partly cloudy, with a low around 60. Northwest wind around 2 mph."
Wyatt Flores,9/3/2025,Showbox SoDo,Music,Pioneer Square,"Partly cloudy, with a low around 61. North wind around 3 mph."
Anamanaguchi,9/4/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 81. North wind 2 to 6 mph."
Bowie Rex & His Boogie Army,9/4/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny. High near 82, with temperatures falling to around 80 in the afternoon. North wind 2 to 6 mph."
Celestrial Navigation,9/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 81. North wind around 5 mph."
First Thursday – September,9/4/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Partly sunny, with a high near 84. North wind around 5 mph."
Girls Gone Bible,9/4/2025,The Neptune Theatre,Theatre,University District,"Partly sunny, with a high near 80. North wind around 5 mph."
Greta Matassa’s Birthday Party,9/4/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 81. North wind around 5 mph."
Levity,9/4/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny. High near 82, with temperatures falling to around 80 in the afternoon. North wind 2 to 6 mph."
Marmalade,9/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 81. North wind around 5 mph."
Selofan,9/4/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 81. North wind around 5 mph."
Sunfish,9/4/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 80. North wind around 5 mph."
BADBADNOTGOOD,9/5/2025,The Showbox,Music,Downtown,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 80. Chance of precipitation is 20%."
Desert Dwellers,9/5/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 81."
Luis R Conriquez,9/5/2025,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 85."
RUB,9/5/2025,The Neptune Theatre,Music,University District,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 80. West southwest wind 2 to 6 mph. Chance of precipitation is 20%."
The Divorce,9/5/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 82."
The Folly,9/5/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 83."
Trestles,9/5/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 83."
Afrobeats to the World,9/6/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 74."
Clinton Fearon and Boogie Brown Band,9/6/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 74."
Dabin,9/6/2025,WaMu Theater,Music,Pioneer Square,"A chance of rain showers. Mostly cloudy, with a high near 74."
Hard Maybe,9/6/2025,Hidden Hall,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 74."
Marina,9/6/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers. Mostly cloudy, with a high near 77."
Tony Ann,9/6/2025,The Neptune Theatre,Music,University District,"A chance of rain showers. Mostly cloudy, with a high near 76."
Tops,9/6/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 74."
Yuri,9/6/2025,The Moore Theatre,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 75."
Alfred Banks,9/7/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers. Mostly cloudy, with a high near 74."
An Evening with Ondara,9/7/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 74."
Festal: Live Aloha Hawaiian Cultural Festival,9/7/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"A chance of rain showers. Mostly cloudy, with a high near 74."
Jill Andrews,9/7/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 72."
Max Amini,9/7/2025,The Moore Theatre,Theatre,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 72."
"The Living Legacy of James W. Washington, Jr.",9/7/2025,Bainbridge Island Museum of Art,Museums,West,"A chance of rain showers. Mostly cloudy, with a high near 72."
fromis_9,9/8/2025,Marion Oliver McCaw Hall,Music,Queen Anne / Seattle Center,"A chance of rain showers. Mostly cloudy, with a high near 73."
W.I.T.C.H.,9/8/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 73."
Blessthefall,9/9/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 71."
JD Clayton – In Search Of Blue Skies,9/9/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 71."
Joe Doria Presents,9/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers. Mostly cloudy, with a high near 71."
Sandy Mason,9/9/2025,The Royal Room,Music,South Seattle,"A chance of rain showers. Mostly cloudy, with a high near 72."
Sierra Hull,9/9/2025,The Neptune Theatre,Music,University District,"A chance of rain showers. Mostly cloudy, with a high near 69."
