Name,Date,Location,Type,Region,Weather
Glass Era,8/26/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain after 4pm. Partly sunny. High near 74, with temperatures falling to around 72 in the afternoon. West southwest wind 2 to 12 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Matt Greisen Quartet,8/26/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain after 4pm. Partly sunny. High near 77, with temperatures falling to around 75 in the afternoon. West southwest wind 2 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Seattle Storm vs. Washington Mystics,8/26/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A slight chance of rain after 4pm. Partly sunny. High near 74, with temperatures falling to around 72 in the afternoon. West southwest wind 2 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
The Justin DePaola Band,8/26/2024,High Dive,Music,Fremont / Ballard,"A slight chance of rain after 4pm. Partly sunny. High near 77, with temperatures falling to around 75 in the afternoon. Southwest wind 1 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
200 Stab Wounds,8/27/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers before 11am. Partly sunny, with a high near 66. Northeast wind 5 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Big Tooth,8/27/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers before 11am. Partly sunny, with a high near 65. East northeast wind 6 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Bilmuri,8/27/2024,The Showbox,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 66. East wind 6 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
David Daley,8/27/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers before 11am. Partly sunny, with a high near 66. East northeast wind 6 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Ghostland Observatory,8/27/2024,The Crocodile,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 66. East northeast wind 5 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Hinder,8/27/2024,El Corazon,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 66. East northeast wind 6 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Jeff Lynn’s ELO,8/27/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A chance of rain showers before 11am. Partly sunny, with a high near 66. East northeast wind 5 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
SS Virginia V Cruise: Canoe Journey Past and Present,8/27/2024,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"A chance of rain showers before 11am. Partly sunny, with a high near 65. East northeast wind 6 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
The Carlile Family Band,8/27/2024,The Triple Door,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 65. East northeast wind 6 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Abbey Blackwell,8/28/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 68. North northeast wind 3 to 12 mph."
Leo Leo,8/28/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 70. North northeast wind 2 to 10 mph."
PBS – Peter Band Supreme,8/28/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 69. North northeast wind 3 to 12 mph."
Seattle Storm vs. Atlanta Dream,8/28/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 70. North northeast wind 2 to 12 mph."
The Ocillators,8/28/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 70. North northeast wind 2 to 10 mph."
These Certain Birds,8/28/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 68. North northeast wind 3 to 12 mph."
TNMK,8/28/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 70. North northeast wind 3 to 10 mph."
Ultra Soft,8/28/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 71. North northeast wind 2 to 10 mph."
Brian Gore and Itamar Erez,8/29/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 73."
Dallas Moore,8/29/2024,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 73."
Fun and Flirty,8/29/2024,The Crocodile,Theatre,Downtown,"Sunny, with a high near 73."
Kings of Leon,8/29/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 71."
Logan Ledger and Jeremy Pinnell Acoustic Tour,8/29/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 73."
Manatee Commune – Album Release,8/29/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 73."
No Edits,8/29/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 72."
Paige Sandusky,8/29/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 71."
Perspectives: Light Through the Cellar Door,8/29/2024,Bainbridge Island Museum of Art,Museums,West,"Sunny, with a high near 71."
Sharkeologist EP Release Show,8/29/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 73."
Summer Nights with DJ Sharadawn,8/29/2024,Museum of History & Industry,Music,Queen Anne / Seattle Center,"Sunny, with a high near 73."
42 Dugg,8/30/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 76."
Colors Presents: R and B Only Live,8/30/2024,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 77."
David Ward,8/30/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 77."
Dusty,8/30/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 75."
Seattle Storm vs. New York Liberty,8/30/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 75."
Tease Tease Tease: A Flirty Pop Night,8/30/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 77."
The Living Tombstone,8/30/2024,El Corazon,Music,Downtown,"Sunny, with a high near 77."
Tinzo and Jojo,8/30/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 79."
Waterfront Block Party,8/30/2024,Waterfront Park,Festivals & Special Events,Downtown,"Sunny, with a high near 77."
Yvie Oddly with Michael Bach,8/30/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 75."
206 Ribshack Orchestra,8/31/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 81."
311: Unity Tour,8/31/2024,Marymoor Park,Music,Bellevue / Eastside,"Sunny, with a high near 74."
Bastardane,8/31/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 73."
Blackheart Honeymoon,8/31/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 77."
Blistered Earth and Disposable Zeros,8/31/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 73."
Creeping Time,8/31/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 76."
Glass Spells,8/31/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 74."
Jelly Roll,8/31/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 75."
Riot V,8/31/2024,El Corazon,Music,Downtown,"Sunny, with a high near 71."
Swavy,8/31/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 76."
The Sound of Music Sing-A-Long,8/31/2024,The Paramount Theatre,Music,Downtown,"Sunny, with a high near 74."
Where’s the Love?,8/31/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 75."
Have a Nice Life,9/1/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 75."
Lychee,9/1/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 75."
Pastel Fest,9/1/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 73."
RCA and The Radicals,9/1/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 75."
Red Dress,9/1/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 75."
