Name,Date,Location,Type,Region,Weather
Art & Melody: Catching up with Barbara Earl Thomas,11/22/2024,Bainbridge Island Museum of Art,Music,West,"Rain. Cloudy. Low around 43, with temperatures rising to around 46 overnight. East northeast wind around 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Ashley Kutcher,11/22/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy. Low around 43, with temperatures rising to around 46 overnight. East northeast wind around 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Charger,11/22/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy. Low around 45, with temperatures rising to around 48 overnight. East northeast wind around 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Composing Iran,11/22/2024,Benaroya Hall,Music,Downtown,"Rain. Cloudy. Low around 43, with temperatures rising to around 45 overnight. East northeast wind around 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Con Brio,11/22/2024,High Dive,Music,Fremont / Ballard,"Rain. Cloudy. Low around 44, with temperatures rising to around 47 overnight. East northeast wind around 13 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Django Bells – Jazzy Holiday Concert,11/22/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy. Low around 45, with temperatures rising to around 48 overnight. East northeast wind around 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Jessica Audiffred,11/22/2024,The Showbox,Music,Downtown,"Rain. Cloudy. Low around 43, with temperatures rising to around 46 overnight. East northeast wind around 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Lore Podcast,11/22/2024,Town Hall Seattle,Theatre,Downtown,"Rain. Cloudy. Low around 43, with temperatures rising to around 46 overnight. East northeast wind around 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Rob Sheffield,11/22/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy. Low around 43, with temperatures rising to around 46 overnight. East northeast wind around 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Sango,11/22/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy. Low around 45, with temperatures rising to around 48 overnight. East northeast wind around 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Sirvan Khosravi and Ehaam,11/22/2024,The Moore Theatre,Music,Downtown,"Rain. Cloudy. Low around 43, with temperatures rising to around 46 overnight. East northeast wind around 9 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
