Name,Date,Location,Type,Region,Weather
Anjali Nayar and Dr. Sean Gibbons,6/13/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 68. North wind around 8 mph."
Art History Lecture Series – Imogen Cunningham 1883–1976,6/13/2024,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 68. North wind 5 to 8 mph."
BRELAND,6/13/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 69. North wind 3 to 7 mph."
Elevate,6/13/2024,The Neptune Theatre,Readings & Lectures,University District,"Mostly sunny, with a high near 68. North wind 5 to 8 mph."
Funky Titanics,6/13/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 67. North wind 6 to 9 mph."
Howard Smith: African American Artist in Finland,6/13/2024,National Nordic Museum,Museums,Fremont / Ballard,"Mostly sunny, with a high near 68. North wind around 8 mph."
Jennifer Romolini,6/13/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 67. North wind around 8 mph."
Karoshi EP Release,6/13/2024,Rendezvous JewelBox Theater,Music,Downtown,"Mostly sunny, with a high near 68. North wind 5 to 8 mph."
Manazma Sheen,6/13/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 66. North wind around 8 mph."
Moon Organ,6/13/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 68. North wind around 8 mph."
On The Cinder,6/13/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 68. North wind around 8 mph."
Origami Ghosts,6/13/2024,Chop Suey,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 68. North wind around 8 mph."
Replay Matinee: Ruchika Tulshyan,6/13/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 70. North northwest wind around 8 mph."
Ripple ‘ffect,6/13/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 67. North wind 6 to 9 mph."
Royal Blunder,6/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 68. North wind around 8 mph."
Searows,6/13/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 68. North wind around 8 mph."
Sexy Unique Podcast,6/13/2024,Barboza,Theatre,Capitol Hill / Central District,"Mostly sunny, with a high near 67. North wind around 8 mph."
The Damned,6/13/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 68. North wind 3 to 8 mph."
Third Eye Blind,6/13/2024,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 66. North wind around 8 mph."
Tryin,6/13/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 68. North wind around 8 mph."
Autumn!,6/14/2024,The Crocodile,Music,Downtown,"A chance of rain showers after 11am. Mostly cloudy. High near 65, with temperatures falling to around 63 in the afternoon. South southwest wind 8 to 12 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Babehoven,6/14/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers after 11am. Mostly cloudy, with a high near 63. South southwest wind 7 to 12 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Bad Date Storytelling,6/14/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"A chance of rain showers after 11am. Mostly cloudy, with a high near 63. South southwest wind 7 to 12 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Brutalesque,6/14/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"A chance of rain showers after 11am. Mostly cloudy. High near 65, with temperatures falling to around 63 in the afternoon. South southwest wind 8 to 12 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Corporeal Worlds,6/14/2024,Town Hall Seattle,Music,Downtown,"A chance of rain showers after 11am. Mostly cloudy. High near 65, with temperatures falling to around 63 in the afternoon. South southwest wind 8 to 12 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Dysmocracy,6/14/2024,Town Hall Seattle,Film & Media Arts,Downtown,"A chance of rain showers after 11am. Mostly cloudy, with a high near 65. South wind 7 to 12 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
EntreMundos Quarteto,6/14/2024,The Royal Room,Music,South Seattle,"A chance of rain showers after 11am. Mostly cloudy. High near 65, with temperatures falling to around 63 in the afternoon. South wind 7 to 12 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Geneva,6/14/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain showers after 11am. Mostly cloudy, with a high near 65. South wind 7 to 12 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
