Name,Date,Location,Type,Region,Weather
Bewitcher,1/20/2024,Funhouse,Music,Capitol Hill / Central District,"Cloudy, with a low around 37. South southeast wind around 3 mph."
burn burn burn,1/20/2024,Slim's Last Chance,Music,South Seattle,"Mostly cloudy, with a low around 37. East wind around 1 mph."
Carly Ann Calbero,1/20/2024,The Royal Room,Music,South Seattle,"Cloudy, with a low around 37. Northeast wind around 3 mph."
El Primer Instinto,1/20/2024,El Corazon,Music,Downtown,"Mostly cloudy, with a low around 37. Northeast wind around 3 mph."
Gary Janetti,1/20/2024,The Neptune Theatre,Theatre,University District,"Mostly cloudy, with a low around 37. East northeast wind around 3 mph."
Jammah,1/20/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a low around 37. Northeast wind around 2 mph."
Saturday Family Concert: The Harmonica Pocket,1/20/2024,Town Hall Seattle,Music,Downtown,"Cloudy, with a low around 37. Northeast wind around 3 mph."
Seattle Thunderbirds vs. Tri-City Americans,1/20/2024,accesso ShoWare Center,Sports,South,"Mostly cloudy, with a low around 39. East wind around 2 mph."
Austin Plaine,1/21/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 48. Southeast wind 5 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Seattle Kraken vs. Toronto Maple Leafs,1/21/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 48. Southeast wind around 7 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Kate Alice Marshall,1/22/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 48. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Machine Head,1/22/2024,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 48. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Silent Movie Mondays – Safety Last,1/22/2024,The Paramount Theatre,Film & Media Arts,Downtown,"Rain. Mostly cloudy, with a high near 48. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Buck Meek,1/23/2024,The Crocodile,Music,Downtown,"Rain. Mostly cloudy, with a high near 51."
Curator Tour: Joseph A. Witt Winter Garden,1/23/2024,Washington Park Arboretum,Tours & Attractions,University District,"Rain. Mostly cloudy, with a high near 50."
Synthwave DJ Dance Party,1/23/2024,High Dive,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 50."
Wiley from Atlanta,1/23/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 50."
Winter Reverb,1/23/2024,Chop Suey,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 51."
Corey Harper,1/24/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 51."
DJ Shadow,1/24/2024,The Neptune Theatre,Music,University District,"Rain. Cloudy, with a high near 51."
Opera on Tap,1/24/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 50."
PBS – Peter Band Supreme,1/24/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 50."
Seattle Kraken vs. Chicago Blackhawks,1/24/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 50."
Silent Planet,1/24/2024,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 50."
Stuff You Should Know,1/24/2024,The Paramount Theatre,Theatre,Downtown,"Rain. Cloudy, with a high near 50."
The Cooking Gene,1/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 50."
Aryana Leon,1/25/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 50."
Colorworks,1/25/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 51."
Dar Williams,1/25/2024,The Neptune Theatre,Music,University District,"Rain likely. Mostly cloudy, with a high near 50."
Deb Perelman,1/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 50."
Emanuel Brown,1/25/2024,Chop Suey,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 50."
James Miles,1/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 50."
Madeline Pendleton,1/25/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 50."
October London,1/25/2024,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 50."
Tacoma Stars vs. Empire Strykers,1/25/2024,accesso ShoWare Center,Sports,South,"Rain likely. Mostly cloudy, with a high near 50."
Dungeons and Drag Queens,1/26/2024,The Crocodile,Theatre,Downtown,"Rain before 5pm. Mostly cloudy, with a high near 48."
Global Rhythms: Yungchen Lhamo,1/26/2024,Town Hall Seattle,Music,Downtown,"Rain before 5pm. Mostly cloudy, with a high near 49."
Harlem Globetrotters 2024 World Tour –,1/26/2024,accesso ShoWare Center,Sports,South,"Rain before 5pm. Mostly cloudy, with a high near 49."
Seattle Kraken vs. St. Louis Blues,1/26/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain before 5pm. Mostly cloudy, with a high near 48."
Shelf Nunny,1/26/2024,Barboza,Music,Capitol Hill / Central District,"Rain before 5pm. Mostly cloudy, with a high near 50."
Super Diamond – The Neil Diamond Tribute Band,1/26/2024,The Showbox,Music,Downtown,"Rain before 5pm. Mostly cloudy, with a high near 50."
The Disorderlies,1/26/2024,Slim's Last Chance,Music,South Seattle,"Rain before 5pm. Mostly cloudy, with a high near 50."
