Name,Date,Location,Type,Region,Weather
Black Dogs,5/16/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain after 1pm. Mostly cloudy. High near 64, with temperatures falling to around 61 in the afternoon. South southwest wind 6 to 18 mph, with gusts as high as 22 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Foxy Apollo,5/16/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 1pm. Mostly cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind 3 to 17 mph, with gusts as high as 21 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Glen Teriyaki,5/16/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain after 1pm. Mostly cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind 5 to 17 mph, with gusts as high as 22 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Gunna,5/16/2024,WaMu Theater,Music,Pioneer Square,"A chance of rain after 1pm. Mostly cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind 3 to 17 mph, with gusts as high as 21 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Jenn Champion,5/16/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain after 1pm. Mostly cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind 5 to 17 mph, with gusts as high as 22 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Julian Randall,5/16/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain after 1pm. Mostly cloudy. High near 65, with temperatures falling to around 63 in the afternoon. South southwest wind 5 to 16 mph, with gusts as high as 21 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
"Music of Ethel Waters, Nina Simone, Aretha Franklin",5/16/2024,The Royal Room,Music,South Seattle,"A chance of rain after 1pm. Mostly cloudy. High near 64, with temperatures falling to around 61 in the afternoon. South wind 5 to 18 mph, with gusts as high as 22 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Nate Smith and Friends,5/16/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain after 1pm. Mostly cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind 5 to 17 mph, with gusts as high as 22 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Tigercub,5/16/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain after 1pm. Mostly cloudy. High near 66, with temperatures falling to around 63 in the afternoon. South southwest wind 3 to 17 mph, with gusts as high as 21 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
17th of May in Ballard,5/17/2024,National Nordic Museum,Museums,Fremont / Ballard,"A slight chance of rain before 11am. Mostly sunny. High near 63, with temperatures falling to around 61 in the afternoon. South wind 1 to 5 mph. Chance of precipitation is 20%."
Antonio Rey,5/17/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Mostly sunny. High near 62, with temperatures falling to around 60 in the afternoon. South wind around 7 mph."
Austin Millz,5/17/2024,The Showbox,Music,Downtown,"Mostly sunny. High near 63, with temperatures falling to around 61 in the afternoon. South wind around 7 mph."
Casa Tulum,5/17/2024,Chop Suey,Music,Capitol Hill / Central District,"A slight chance of rain before 11am. Mostly sunny, with a high near 62. Southwest wind 3 to 8 mph. Chance of precipitation is 20%."
Chatham County Line,5/17/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny. High near 63, with temperatures falling to around 61 in the afternoon. South wind around 7 mph."
Chinwag,5/17/2024,Town Hall Seattle,Theatre,Downtown,"Mostly sunny. High near 63, with temperatures falling to around 61 in the afternoon. South wind around 7 mph."
Crowdsource Choir,5/17/2024,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 63. South wind around 6 mph."
Dave Barnes,5/17/2024,The Crocodile,Music,Downtown,"A slight chance of rain before 11am. Mostly sunny, with a high near 63. South wind around 7 mph. Chance of precipitation is 20%."
Erra,5/17/2024,El Corazon,Music,Downtown,"Mostly sunny, with a high near 64. South wind 5 to 9 mph."
Joe Casalini Trio,5/17/2024,The Royal Room,Music,South Seattle,"Mostly sunny. High near 63, with temperatures falling to around 61 in the afternoon. South wind around 7 mph."
Lacabra,5/17/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain before 11am. Mostly sunny, with a high near 63. South wind around 7 mph. Chance of precipitation is 20%."
Lil Wayne,5/17/2024,Tacoma Dome,Music,South,"A slight chance of rain before 11am. Mostly sunny, with a high near 64. South wind around 7 mph. Chance of precipitation is 20%."
Monsen Photography Lecture:  Martine Gutierrez,5/17/2024,Henry Art Gallery,Museums,University District,"A slight chance of rain before 11am. Mostly sunny, with a high near 63. South wind around 7 mph. Chance of precipitation is 20%."
Mother,5/17/2024,415 Westlake,Music,Queen Anne / Seattle Center,"A slight chance of rain before 11am. Mostly sunny. High near 62, with temperatures falling to around 60 in the afternoon. South wind 1 to 6 mph. Chance of precipitation is 20%."
Noche De Verano Sin Ti,5/17/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny. High near 63, with temperatures falling to around 61 in the afternoon. South wind around 7 mph."
Phil Rosenthal,5/17/2024,The Moore Theatre,Theatre,Downtown,"Mostly sunny. High near 63, with temperatures falling to around 61 in the afternoon. South wind around 7 mph."
PR For Monsters,5/17/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain before 11am. Mostly sunny. High near 64, with temperatures falling to around 62 in the afternoon. South southwest wind around 6 mph. Chance of precipitation is 20%."
Sam Barber,5/17/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny. High near 62, with temperatures falling to around 60 in the afternoon. South wind around 7 mph."
