Name,Date,Location,Type,Region,Weather
Adventures with Space Patches,7/19/2025,The Museum of Flight,Museums,South Seattle,"Partly sunny, with a high near 72. South southwest wind around 8 mph."
Couture and Cars Fashion Show,7/19/2025,LeMay - America's Car Museum,Museums,South,"Partly sunny, with a high near 71. Southwest wind around 7 mph."
Denny Way,7/19/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 73. Southwest wind around 7 mph."
Dragontail Peak,7/19/2025,Slim's Last Chance,Music,South Seattle,"Partly sunny, with a high near 72. Southwest wind around 6 mph."
Jerry Seinfeld,7/19/2025,The Paramount Theatre,Theatre,Downtown,"Partly sunny, with a high near 72. South southwest wind around 6 mph."
La Rebelion de Seattle,7/19/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 72. Southwest wind around 6 mph."
LeRoy Bell and His Only Friends,7/19/2025,The Triple Door,Music,Downtown,"Mostly cloudy, with a low around 56. South wind around 5 mph."
Matte Blvck,7/19/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 72. Southwest wind around 6 mph."
Bands Don’t Cry,7/20/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 72. South southwest wind around 5 mph."
Latin Mambo,7/20/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 71. South southwest wind 2 to 6 mph."
Fancy Hagood,7/21/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76. New rainfall amounts less than a tenth of an inch possible."
Keep Flying,7/21/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 76. Northwest wind 1 to 5 mph. New rainfall amounts less than a tenth of an inch possible."
Bell Bottom Blues – Tribute to Eric Clapton,7/22/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 82."
Bigtooth,7/22/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 81."
Brit Floyd,7/23/2025,Marymoor Park,Music,Bellevue / Eastside,"Sunny, with a high near 86."
Julio Lemos,7/23/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 84."
Acerbity,7/24/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 78."
An Evening with Mike Dawes,7/24/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 78."
Bazaar,7/24/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 81."
Charlotte Lawrence,7/24/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 82."
Jazz Underground,7/24/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 82."
Alain Johannes – Solo,7/25/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 77."
Extra Thick,7/25/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 77."
Funky 2 Death,7/25/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 76."
GayC/DC,7/25/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 76."
Heart Attack Man,7/25/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 78."
Kate Berlant Live,7/25/2025,The Neptune Theatre,Theatre,University District,"Partly sunny, with a high near 74."
M A Sampson – Album Release,7/25/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 74."
McTUFF v2 and Skerik,7/25/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
Motors and Movies,7/25/2025,LeMay - America's Car Museum,Museums,South,"Partly sunny, with a high near 74."
Toad the Wet Sprocket,7/25/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 78."
