Name,Date,Location,Type,Region,Weather
bbno$,3/17/2025,The Showbox,Music,Downtown,"Rain after 9am. Mostly cloudy. High near 49, with temperatures falling to around 46 in the afternoon. Southwest wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Eric Blu and The Soul Revue,3/17/2025,High Dive,Music,Fremont / Ballard,"Rain after 10am. Mostly cloudy. High near 50, with temperatures falling to around 48 in the afternoon. South southwest wind 5 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Golden Ear Awards Party – Freddy Fuego,3/17/2025,The Royal Room,Music,South Seattle,"Rain after 10am. Mostly cloudy. High near 50, with temperatures falling to around 48 in the afternoon. Southwest wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Anberlin,3/18/2025,The Crocodile,Music,Downtown,"A chance of rain. Partly sunny, with a high near 51. South wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Bishop Briggs,3/18/2025,The Showbox,Music,Downtown,"A chance of rain. Partly sunny, with a high near 50. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
daste.,3/18/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 50. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Foleada,3/18/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Partly sunny, with a high near 51. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Laila Lalami,3/18/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 50. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Lessons from Ending Apartheid,3/18/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 50. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Lime Cordiale,3/18/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 51. South wind 5 to 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Alexandra Kay,3/19/2025,Showbox SoDo,Music,Pioneer Square,"Rain. Mostly cloudy, with a high near 52. Southeast wind 5 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
David Ryan Harris,3/19/2025,High Dive,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 52. Southeast wind 3 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Dub Lounge International,3/19/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy, with a high near 52. Southeast wind 3 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
The Diamonics,3/19/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy, with a high near 53. Southeast wind 3 to 8 mph. Chance of precipitation is 100%. New rainfall amounts less than a tenth of an inch possible."
The Orbit of Jelly Roll Morton,3/19/2025,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 52. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Asher Deaver Manifest 10 Year Anniversary,3/20/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 51. Chance of precipitation is 90%."
Barbara Sjoholm – The Reindeer of Chinese Gardens,3/20/2025,National Nordic Museum,Readings & Lectures,Fremont / Ballard,"Rain. Cloudy, with a high near 52. Chance of precipitation is 90%."
Black Dogs,3/20/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 51. Chance of precipitation is 90%."
D.Markis,3/20/2025,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 52. Chance of precipitation is 90%."
Home Front – War Front: Fly for Freedom,3/20/2025,Washington State History Museum,Museums,South,"Rain. Cloudy, with a high near 52. Chance of precipitation is 90%."
How Now Brown Cow,3/20/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 52."
Microsoft @ 50,3/20/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 52. Chance of precipitation is 90%."
RX Bandits,3/20/2025,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 52. Chance of precipitation is 90%."
A Skylit Drive,3/21/2025,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 49."
Atrae Bilis,3/21/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 49."
Blowout Brass Band,3/21/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 49."
Cold Comfort,3/21/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 49."
Crowdsource Choir: Sing Country Music,3/21/2025,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 50."
Daily Bread,3/21/2025,Showbox SoDo,Music,Pioneer Square,"Rain. Cloudy, with a high near 49."
Joe Wong Comedy – In English,3/21/2025,Town Hall Seattle,Theatre,Downtown,"Rain. Cloudy, with a high near 49."
Jukebox the Ghost – Everything Under the Sun,3/21/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 49."
The Kings,3/21/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 49."
Twelfth Night Ensemble: Handel’s Aminta e Fillide,3/21/2025,Benaroya Hall,Music,Downtown,"Rain. Cloudy, with a high near 49."
Armor For Sleep,3/22/2025,The Crocodile,Music,Downtown,"Rain. Mostly cloudy, with a high near 51."
Artist in Conversation: Anne-Karin Furunes,3/22/2025,National Nordic Museum,Museums,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 52."
Aurelio Voltaire,3/22/2025,El Corazon,Music,Downtown,"Rain. Mostly cloudy, with a high near 52."
Boltcutter,3/22/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 52."
Higher –  A Tribute to Sly and the Family Stone,3/22/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy, with a high near 52."
James Brown Tribute,3/22/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy, with a high near 52."
Linda From Work,3/22/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 53."
Lute Legends Collective: Borderlands,3/22/2025,Benaroya Hall,Music,Downtown,"Rain. Mostly cloudy, with a high near 53."
Max Styler,3/22/2025,The Showbox,Music,Downtown,"Rain. Mostly cloudy, with a high near 52."
Annie Eastwood,3/23/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 51."
Bit Brigade,3/23/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 52."
Mary-Frances O’Connor,3/23/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 52."
Paris Paloma,3/23/2025,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 53."
