Name,Date,Location,Type,Region,Weather
An Evening with Caifanes,11/5/2024,The Moore Theatre,Music,Downtown,"A slight chance of rain showers. Mostly cloudy. Low around 43, with temperatures rising to around 45 overnight. South southeast wind around 5 mph. Chance of precipitation is 20%."
Andrew Duhon,11/5/2024,The Triple Door,Music,Downtown,"A slight chance of rain showers. Mostly cloudy, with a low around 42. South southeast wind around 5 mph. Chance of precipitation is 20%."
Election Night 2024,11/5/2024,Town Hall Seattle,Festivals & Special Events,Downtown,"A slight chance of rain showers. Mostly cloudy. Low around 43, with temperatures rising to around 45 overnight. South southeast wind around 5 mph. Chance of precipitation is 20%."
John Adams to Cesar Franck,11/5/2024,Benaroya Hall,Music,Downtown,"A slight chance of rain showers. Mostly cloudy, with a low around 42. South southeast wind around 5 mph. Chance of precipitation is 20%."
Volume,11/5/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers. Mostly cloudy, with a low around 42. South southeast wind around 5 mph. Chance of precipitation is 20%."
Zac Templar,11/5/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain showers. Mostly cloudy. Low around 41, with temperatures rising to around 43 overnight. South southeast wind around 3 mph. Chance of precipitation is 20%."
Armchair Boogie,11/6/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 52. East wind around 3 mph."
Citizens,11/6/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 52. East wind around 2 mph."
Dehd,11/6/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 53. East southeast wind around 3 mph."
Jazz Underground,11/6/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 52. East southeast wind around 2 mph."
Justin Nozuka,11/6/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 51. Southeast wind around 3 mph."
Monsterwatch,11/6/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 52. East wind around 3 mph."
Willie Watson,11/6/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 52. East southeast wind around 2 mph."
BUNT.,11/7/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 56."
Candlelight Concert,11/7/2024,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 54."
Ceschi Ramos,11/7/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 56."
Dza Kilung Rinpoche,11/7/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 56."
Jeffrey Foucault,11/7/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 57."
Max Fosh,11/7/2024,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 55."
Pete Droge,11/7/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 56."
Trust on the Ballot,11/7/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 56."
Carson Ellis with Jon Mooallem,11/8/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 55."
Coool Babies,11/8/2024,Town Hall Seattle,Music,Downtown,"Rain. Mostly cloudy, with a high near 55."
Craig Shoemaker,11/8/2024,The Triple Door,Theatre,Downtown,"Rain. Mostly cloudy, with a high near 55."
Dayglow,11/8/2024,The Moore Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 53."
Hooveriii,11/8/2024,High Dive,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 55."
Landon Conrath,11/8/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 56."
Marc Broussard,11/8/2024,The Neptune Theatre,Music,University District,"Rain. Mostly cloudy, with a high near 56."
Tim McBride and The Divide,11/8/2024,Slim's Last Chance,Music,South Seattle,"Rain. Mostly cloudy, with a high near 54."
Artists in Conversation: Fischersund Art Collective,11/9/2024,National Nordic Museum,Museums,Fremont / Ballard,"Rain. Cloudy, with a high near 55."
Dusty Slay,11/9/2024,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 54."
Festal: Seattle Hmong New Year,11/9/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 54."
Flamingos in the Tree,11/9/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 54."
Kasbo,11/9/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 55."
Scott H Biram,11/9/2024,Slim's Last Chance,Music,South Seattle,"Rain. Cloudy, with a high near 52."
Silverio,11/9/2024,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 54."
