Name,Date,Location,Type,Region,Weather
Bien,2/9/2025,Neumos,Music,Capitol Hill / Central District,"Scattered rain showers. Cloudy. Low around 33, with temperatures rising to around 35 overnight. East wind around 2 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Celebrating Black Voices Film Fest,2/9/2025,Bainbridge Island Museum of Art,Museums,West,"Scattered rain showers. Cloudy. Low around 31, with temperatures rising to around 33 overnight. East wind around 2 mph. Chance of precipitation is 30%. New snow accumulation of less than half an inch possible."
Luca Ciarla Mediterramìa,2/9/2025,The Royal Room,Music,South Seattle,"Scattered rain showers. Cloudy. Low around 33, with temperatures rising to around 35 overnight. East wind around 2 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Samay Raina,2/9/2025,The Moore Theatre,Theatre,Downtown,"Scattered rain showers. Cloudy. Low around 32, with temperatures rising to around 34 overnight. East wind around 2 mph. Chance of precipitation is 30%. New snow accumulation of less than half an inch possible."
Dose,2/10/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 38. North wind 2 to 13 mph."
Mermaid and Brittany Campbell,2/10/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 38. North northeast wind 1 to 9 mph."
Cheryl Wheeler,2/11/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Sunny, with a high near 37."
Chest Fever,2/11/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 37."
Kat Edmonson,2/11/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 37."
Andrew Marlin Stringband,2/12/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 39."
Audrey Tang,2/12/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 39."
Unlearning with Lindsey T.H. Jackson,2/12/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 40."
Aberdeen,2/13/2025,The Royal Room,Music,South Seattle,"A chance of rain after 10am. Partly sunny, with a high near 39."
Candlelight Concert – Best of Metal,2/13/2025,Town Hall Seattle,Music,Downtown,"A chance of rain after 10am. Partly sunny, with a high near 39."
Candlelight Concert – Tribute to Queen,2/13/2025,Town Hall Seattle,Music,Downtown,"A chance of rain after 10am. Partly sunny, with a high near 40."
Crowdsource Choir: Songs of Soul,2/13/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain after 10am. Partly sunny, with a high near 39."
Henry Mansfield,2/13/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 10am. Partly sunny, with a high near 40."
What So Not,2/13/2025,The Neptune Theatre,Music,University District,"A chance of rain after 10am. Partly sunny, with a high near 40."
070 Shake,2/14/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain and snow. Partly sunny, with a high near 40."
Blone Noble,2/14/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain and snow. Partly sunny, with a high near 40."
Candlelight Concert – Valentine’s Day,2/14/2025,Town Hall Seattle,Music,Downtown,"A chance of rain and snow. Partly sunny, with a high near 41."
Clinton Fearon Acoustic Duo,2/14/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain and snow. Partly sunny, with a high near 42."
Conrad Tao and Caleb Teicher,2/14/2025,Meany Center for the Performing Arts,Music,University District,"A chance of rain and snow. Partly sunny, with a high near 41."
Prom Date Mixtape: The Ultimate Live 80’s Tribute,2/14/2025,High Dive,Music,Fremont / Ballard,"A chance of rain and snow. Partly sunny, with a high near 41."
AU5 and Crystal Skies,2/15/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain and snow likely before 5pm. Mostly cloudy, with a high near 42."
Caety Sagoian,2/15/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely before 5pm. Mostly cloudy, with a high near 42."
DeVotchKa,2/15/2025,The Showbox,Music,Downtown,"Rain likely before 5pm. Mostly cloudy, with a high near 42."
Lotus – How To Dream In Color Tour,2/15/2025,The Neptune Theatre,Music,University District,"Rain likely before 5pm. Mostly cloudy, with a high near 41."
Rittz,2/15/2025,El Corazon,Music,Downtown,"Rain likely before 5pm. Mostly cloudy, with a high near 42."
Srivani Jade Ensemble,2/15/2025,Town Hall Seattle,Music,Downtown,"Rain likely before 5pm. Mostly cloudy, with a high near 42."
Verispul,2/15/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely before 5pm. Mostly cloudy, with a high near 42."
