Name,Date,Location,Type,Region,Weather
Blowout Heavies Brass Band,8/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy. Low around 60, with temperatures rising to around 62 overnight. South southeast wind around 7 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Cami Voss and The Acme Roundup,8/6/2025,The Triple Door,Music,Downtown,"Rain before 11am, then showers and thunderstorms between 11am and 4pm, then a slight chance of showers and thunderstorms between 4pm and 5pm, then showers and thunderstorms likely. Mostly cloudy, with a high near 71. South wind around 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Chris Acker,8/6/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain before 11am, then rain showers between 11am and 2pm, then a chance of showers and thunderstorms between 2pm and 4pm, then a slight chance of showers and thunderstorms between 4pm and 5pm, then showers and thunderstorms likely. Mostly cloudy, with a high near 69. South wind 7 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Aurora Ave.,8/7/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 71. Southeast wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Celestrial Navigation,8/7/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers before 5pm. Partly sunny, with a high near 71. South southeast wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Curator Talk: Jamie Wyeth and His Legacy,8/7/2025,Frye Art Museum,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 70. Southeast wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
DAMAG3,8/7/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 70. Southeast wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
East Nash Grass,8/7/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Partly sunny, with a high near 71. South southeast wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Esther Lin,8/7/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 68. South southeast wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Ian Moore Birthday Bash,8/7/2025,The Triple Door,Music,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 68. South southeast wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
