Name,Date,Location,Type,Region,Weather
Haunt,9/11/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 73. South southwest wind around 5 mph."
Mason Marcus Turner,9/11/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 72. Southwest wind around 5 mph."
NxWorries,9/11/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 73. South wind around 5 mph."
2025 Babymonster – 1st World Tour,9/12/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly cloudy, with a high near 71. South southwest wind around 3 mph."
A Conversation with R.F. Kuang,9/12/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly cloudy, with a high near 70. Southwest wind around 5 mph."
Jon Pardi with Kassi Ashton,9/12/2025,Washington State Fair Events Center,Music,South,"Mostly cloudy, with a high near 70. South southwest wind around 3 mph."
MOHAI Mercantile Literary Series: The Sound of Seattle,9/12/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Mostly cloudy, with a high near 69. Southwest wind around 3 mph."
Viagra Boys,9/12/2025,Showbox SoDo,Music,Pioneer Square,"Mostly cloudy, with a high near 70. South southwest wind around 3 mph."
What’s Wrong,9/12/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 71. South southwest wind around 3 mph."
Black and Loud Fest,9/13/2025,The Crocodile,Music,Downtown,"A slight chance of rain after 5pm. Partly sunny, with a high near 73. South southwest wind 1 to 6 mph. Chance of precipitation is 20%."
Is This Real and Ed Roth Revue,9/13/2025,The Triple Door,Music,Downtown,"A slight chance of rain after 5pm. Mostly sunny, with a high near 75. Chance of precipitation is 20%."
Journey to Justice Tour,9/13/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain after 5pm. Mostly sunny, with a high near 75. South southwest wind around 5 mph. Chance of precipitation is 20%."
Omni,9/13/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Partly sunny, with a high near 74. South southwest wind 1 to 6 mph. Chance of precipitation is 20%."
Billy and the Dreamboats,9/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 68."
Yiming Ma with Tessa Hulls,9/15/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain before 11am. Partly sunny, with a high near 66."
Bigfoot Curious,9/16/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 73."
Bill McKibben,9/16/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 73."
Billie Marten,9/16/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 73."
Drew Harvell,9/16/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 71."
The Indicted,9/16/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 71."
Artists’ Reception & Panel Conversation for Bloedel Reserve: 10 Years of Creative Residencies,9/17/2025,Bainbridge Island Museum of Art,Museums,West,"A chance of rain. Mostly sunny, with a high near 70."
