Name,Date,Location,Type,Region,Weather
Africa Violeta,8/23/2024,Funhouse,Music,Capitol Hill / Central District,"Rain showers. Cloudy. High near 62, with temperatures falling to around 60 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Chayanne,8/23/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain showers. Cloudy. High near 61, with temperatures falling to around 59 in the afternoon. South southwest wind 2 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Epik High,8/23/2024,Showbox SoDo,Music,Pioneer Square,"Rain showers. Cloudy. High near 62, with temperatures falling to around 60 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Grunge Night,8/23/2024,The Crocodile,Music,Downtown,"Rain showers. Cloudy. High near 61, with temperatures falling to around 59 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Haunt and Savage Master,8/23/2024,El Corazon,Music,Downtown,"Rain showers. Cloudy. High near 63, with temperatures falling to around 60 in the afternoon. South wind 3 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Joe Casalini Trio,8/23/2024,The Royal Room,Music,South Seattle,"Rain showers. Cloudy. High near 62, with temperatures falling to around 60 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Kellan.,8/23/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers. Cloudy. High near 60, with temperatures falling to around 58 in the afternoon. South wind 3 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
McTUFF,8/23/2024,High Dive,Music,Fremont / Ballard,"Rain showers. Cloudy. High near 63, with temperatures falling to around 61 in the afternoon. South wind 2 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Mikey High Life Band,8/23/2024,Slim's Last Chance,Music,South Seattle,"Rain showers. Cloudy. High near 62, with temperatures falling to around 60 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Movies at The Mural – The Color Purple (Musical),8/23/2024,Seattle Center Mural Amphitheatre,Film & Media Arts,Queen Anne / Seattle Center,"Rain showers. Cloudy. High near 62, with temperatures falling to around 60 in the afternoon. South southeast wind 2 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Reals & Seal,8/23/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers. Cloudy. High near 62, with temperatures falling to around 60 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
SAM Remix,8/23/2024,Olympic Sculpture Park,Museums,Downtown,"Rain showers. Cloudy. High near 63, with temperatures falling to around 60 in the afternoon. South wind 3 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Scree-Run Waltz: Celebrating Wally Shoup,8/23/2024,The Royal Room,Music,South Seattle,"Rain showers. Cloudy. High near 62, with temperatures falling to around 60 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
The Hip Abduction and Satsang,8/23/2024,Neumos,Music,Capitol Hill / Central District,"Rain showers. Cloudy. High near 62, with temperatures falling to around 60 in the afternoon. South southeast wind 2 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
The Shivas,8/23/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers. Cloudy. High near 62, with temperatures falling to around 60 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
$uicide Boy$,8/24/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain showers. Mostly cloudy, with a high near 63. South southwest wind 12 to 20 mph, with gusts as high as 24 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Bella Kim: Jogakbo Journey,8/24/2024,Bainbridge Island Museum of Art,Museums,West,"Rain showers. Cloudy, with a high near 66. South southwest wind 12 to 21 mph, with gusts as high as 24 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Bella White,8/24/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers. Mostly cloudy, with a high near 65. South southwest wind 12 to 20 mph, with gusts as high as 24 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
