Name,Date,Location,Type,Region,Weather
Brazilian Carnaval 2024,2/10/2024,The Crocodile,Music,Downtown,"Mostly cloudy, with a low around 39. Southeast wind around 3 mph."
Chase Rice,2/10/2024,Showbox SoDo,Music,Pioneer Square,"Mostly cloudy, with a low around 38. Southeast wind around 2 mph."
Joe “Mr. D”  Dombrowski,2/10/2024,The Moore Theatre,Theatre,Downtown,"Mostly cloudy, with a low around 39. Southeast wind around 5 mph."
JVNA,2/10/2024,The Showbox,Music,Downtown,"Mostly cloudy, with a low around 38. Southeast wind around 2 mph."
Linda From Work,2/10/2024,Barboza,Music,Capitol Hill / Central District,"Mostly cloudy, with a low around 38. Southeast wind around 3 mph."
The Brother Brothers,2/10/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a low around 38. Southeast wind around 2 mph."
The Temptations &  The Four Tops,2/10/2024,The Paramount Theatre,Music,Downtown,"Mostly cloudy, with a low around 38. Southeast wind around 2 mph."
Celebrate the Lunar New Year,2/11/2024,Bellevue Arts Museum,Museums,Bellevue / Eastside,"Rain. Cloudy, with a high near 50. South wind 7 to 14 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Scott Bradlee’s Postmodern Jukebox,2/11/2024,The Paramount Theatre,Music,Downtown,"Rain. Cloudy, with a high near 50. South wind 6 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Tourist and Amtrac,2/11/2024,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 50. South wind 7 to 14 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Boldt at 50,2/12/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain before 4pm. Partly sunny, with a high near 48. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
An Evening with Lucia Micarelli,2/13/2024,Dimitriou's Jazz Alley,Music,Downtown,"A slight chance of rain. Mostly sunny, with a high near 48."
Dylan LeBlanc,2/13/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain. Mostly sunny, with a high near 48."
Eliades Ochoa,2/13/2024,The Moore Theatre,Music,Downtown,"A slight chance of rain. Mostly sunny, with a high near 48."
K. Wayne Yang,2/13/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain. Mostly sunny, with a high near 48."
An Evening with Lucia Micarelli :A Valentine’s Celebration,2/14/2024,Dimitriou's Jazz Alley,Music,Downtown,"A chance of rain. Partly sunny, with a high near 47."
Juanes,2/14/2024,The Moore Theatre,Music,Downtown,"A chance of rain. Partly sunny, with a high near 47."
Black Dogs,2/15/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Partly sunny, with a high near 49."
Black History Month Keynote with Dr. Doretha Williams,2/15/2024,Northwest African American Museum,Museums,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 49."
Hear Me Talkin’ to You: Womxn and Blues,2/15/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 48."
Maddie Zahm,2/15/2024,The Neptune Theatre,Music,University District,"A chance of rain. Partly sunny, with a high near 49."
My Dinner with SAM: Aaron Verzosa,2/15/2024,Seattle Asian Art Museum,Museums,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 48."
Olympia Music History Project,2/15/2024,Washington State History Museum,Museums,South,"A chance of rain. Partly sunny, with a high near 48."
Radiolab,2/15/2024,Town Hall Seattle,Theatre,Downtown,"A chance of rain. Partly sunny, with a high near 48."
Silversun Pickups,2/15/2024,The Moore Theatre,Music,Downtown,"A chance of rain. Partly sunny, with a high near 48."
The Brodies,2/15/2024,High Dive,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 48."
Cory Wong Winter 2024 Tour,2/16/2024,The Paramount Theatre,Music,Downtown,"A chance of rain. Partly sunny, with a high near 50."
Left on Tenth,2/16/2024,High Dive,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 51."
Marlon Wayans,2/16/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain. Partly sunny, with a high near 50."
Riley Mulherkar: Album Release Show,2/16/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 51."
Yeah!,2/16/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 51."
