Name,Date,Location,Type,Region,Weather
America’s Test Kitchen Live at Food Fight with Rachel Belle,11/8/2025,The Neptune Theatre,Festivals & Special Events,University District,"Partly cloudy, with a low around 41. Northeast wind around 2 mph."
Asher Fulero and Friends,11/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly cloudy. Low around 43, with temperatures rising to around 45 overnight. North wind around 3 mph."
Aunty Donna: DREM,11/8/2025,The Moore Theatre,Theatre,Downtown,"Partly cloudy. Low around 41, with temperatures rising to around 43 overnight. Northeast wind around 2 mph."
Dark Chisme,11/8/2025,Funhouse,Music,Capitol Hill / Central District,"Partly cloudy. Low around 42, with temperatures rising to around 44 overnight. Northeast wind around 3 mph."
Festal: Seattle Hmong New Year,11/8/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Partly cloudy. Low around 41, with temperatures rising to around 43 overnight. Northeast wind around 2 mph."
Home Is Where,11/8/2025,El Corazon,Music,Downtown,"Partly cloudy. Low around 42, with temperatures rising to around 44 overnight. Northeast wind around 2 mph."
J.I.D,11/8/2025,WaMu Theater,Music,Pioneer Square,"Partly cloudy. Low around 43, with temperatures rising to around 45 overnight. North wind around 3 mph."
Sabai,11/8/2025,The Showbox,Music,Downtown,"Partly cloudy, with a low around 42. North northeast wind around 2 mph."
Portugal. The Man,11/9/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 61. Southeast wind around 5 mph."
Avatar,11/10/2025,The Moore Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 58. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Cut Copy,11/10/2025,The Showbox,Music,Downtown,"Rain. Mostly cloudy, with a high near 58. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
DOECHII – Live from the Swamp Tour,11/10/2025,WaMu Theater,Music,Pioneer Square,"Rain. Mostly cloudy, with a high near 58. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
bar italia,11/11/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 54."
Vioflesh,11/13/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 56."
Autoheart,11/14/2025,The Neptune Theatre,Music,University District,"Rain likely. Mostly cloudy, with a high near 53."
Balcony Bridge 4 Year Anniversary,11/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 55."
