Name,Date,Location,Type,Region,Weather
A Conversation with Sohla El-Waylly,2/1/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Cloudy, with a low around 50. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
BabyTron,2/1/2024,The Showbox,Music,Downtown,"Rain likely. Cloudy, with a low around 48. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Battlestar Kalakala,2/1/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely. Cloudy, with a low around 50. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Catalyzing Change with Akuyea Karen Vargas,2/1/2024,Bainbridge Island Museum of Art,Readings & Lectures,West,"Rain likely. Cloudy, with a low around 49. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Exceptional Failures,2/1/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Cloudy, with a low around 49. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Jamila Woods,2/1/2024,Neumos,Music,Capitol Hill / Central District,"Rain likely. Cloudy, with a low around 49. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Jazz is Dead: Blue Note 85,2/1/2024,The Neptune Theatre,Music,University District,"Rain likely. Cloudy, with a low around 49. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Michelle Cann,2/1/2024,Meany Center for the Performing Arts,Music,University District,"Rain likely. Cloudy, with a low around 49. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Pakt,2/1/2024,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Cloudy, with a low around 49. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Public Theatre,2/1/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Cloudy, with a low around 48. Southeast wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts between a tenth and quarter of an inch possible."
American Flats Album Release,2/2/2024,The Royal Room,Music,South Seattle,"A slight chance of rain. Mostly sunny, with a high near 53. South wind 5 to 8 mph. Chance of precipitation is 20%."
Erik Walters,2/2/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain. Mostly sunny, with a high near 53. South wind 5 to 9 mph. Chance of precipitation is 20%."
Memoir,2/2/2024,Benaroya Hall,Music,Downtown,"A slight chance of rain. Mostly sunny, with a high near 53. South wind 5 to 8 mph. Chance of precipitation is 20%."
Nora En Pure,2/2/2024,Showbox SoDo,Music,Pioneer Square,"A slight chance of rain. Mostly sunny, with a high near 53. South wind 5 to 9 mph. Chance of precipitation is 20%."
Poolside,2/2/2024,The Showbox,Music,Downtown,"A slight chance of rain. Mostly sunny, with a high near 53. South wind 6 to 9 mph. Chance of precipitation is 20%."
Tacoma Stars vs. Monterrey Flash,2/2/2024,accesso ShoWare Center,Sports,South,"A slight chance of rain. Mostly sunny, with a high near 53. South wind around 8 mph. Chance of precipitation is 20%."
All Will Suffer,2/3/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain before 4pm. Partly sunny, with a high near 48. Chance of precipitation is 20%."
Banned & Beloved,2/3/2024,Town Hall Seattle,Music,Downtown,"A slight chance of rain before 4pm. Partly sunny, with a high near 48. Chance of precipitation is 20%."
Cold War Kids – 20 Years Tour,2/3/2024,The Moore Theatre,Music,Downtown,"A slight chance of rain before 4pm. Partly sunny, with a high near 48. Chance of precipitation is 20%."
Mau P,2/3/2024,The Showbox,Music,Downtown,"A slight chance of rain before 4pm. Partly sunny, with a high near 48. Chance of precipitation is 20%."
Oble,2/3/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain before 4pm. Partly sunny, with a high near 48. Chance of precipitation is 20%."
Randy Rainbow for President,2/3/2024,The Paramount Theatre,Theatre,Downtown,"A slight chance of rain before 4pm. Partly sunny, with a high near 48. Chance of precipitation is 20%."
The Delta Bombers,2/3/2024,El Corazon,Music,Downtown,"A slight chance of rain before 4pm. Partly sunny, with a high near 49. Chance of precipitation is 20%."
The Grave Plot Film Fest part 6,2/3/2024,Ark Lodge Cinemas,Film & Media Arts,South Seattle,"A slight chance of rain before 4pm. Partly sunny, with a high near 48. Chance of precipitation is 20%."
Daniel Tiger’s Neighborhood,2/4/2024,The Paramount Theatre,Theatre,Downtown,"Partly sunny, with a high near 48."
Family Art Day: La Vaughn Belle,2/4/2024,National Nordic Museum,Museums,Fremont / Ballard,"Partly sunny, with a high near 48."
Fracture,2/4/2024,Town Hall Seattle,Music,Downtown,"Partly sunny, with a high near 48."
Lil Skies,2/4/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 48."
Secular and Sacred,2/4/2024,Town Hall Seattle,Music,Downtown,"Partly sunny, with a high near 48."
Criminal,2/5/2024,The Moore Theatre,Theatre,Downtown,"A slight chance of rain after 4pm. Partly sunny, with a high near 48."
Neck Deep,2/5/2024,Showbox SoDo,Music,Pioneer Square,"A slight chance of rain after 4pm. Partly sunny, with a high near 47."
Joey Valence and Brae,2/6/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 47."
Kazu Kibuishi with Donna Barba Higuera,2/6/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 47."
Kristin Hannah,2/6/2024,Benaroya Hall,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 47."
Michael J. Gerhardt,2/6/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 47."
Night Lovell,2/6/2024,The Showbox,Music,Downtown,"A chance of rain. Partly sunny, with a high near 48."
Soja,2/6/2024,The Neptune Theatre,Music,University District,"A chance of rain. Partly sunny, with a high near 47."
Dimiter,2/7/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 46."
Tamara Payne: The Life and Legacy of Malcolm X,2/7/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 46."
The Kills,2/7/2024,Showbox SoDo,Music,Pioneer Square,"A chance of rain. Partly sunny, with a high near 46."
