Name,Date,Location,Type,Region,Weather
One Big Happy Charity Concert,10/21/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Mostly cloudy. High near 57, with temperatures falling to around 55 in the afternoon. South southwest wind around 5 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Dream Patrol,10/22/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers before 11am. Mostly sunny, with a high near 56. North wind 1 to 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Snow Strippers,10/22/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers before 11am. Mostly sunny, with a high near 56. North northeast wind 2 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Strictly Ballroom – Melodies in Motion,10/22/2024,Bainbridge Island Museum of Art,Museums,West,"A chance of rain showers before 11am. Mostly sunny, with a high near 56. North wind 3 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Ashley Cooke,10/23/2024,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain after 11am. Partly sunny, with a high near 52. Northwest wind around 5 mph. Chance of precipitation is 20%."
Fake Fruit,10/23/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Partly sunny, with a high near 54. North northwest wind around 5 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Laser Pop Punk Night,10/23/2024,Pacific Science Center,Museums,Queen Anne / Seattle Center,"A slight chance of rain after 5pm. Partly sunny, with a high near 53. North northwest wind around 5 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Samm Henshaw,10/23/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Partly sunny, with a high near 53. North northwest wind around 5 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Wendy Martin,10/23/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A slight chance of rain after 5pm. Partly sunny, with a high near 54. North northwest wind around 5 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
60 Minutes in Space: Stars and Jack-o’-Lanterns,10/24/2024,Pacific Science Center,Museums,Queen Anne / Seattle Center,"A slight chance of rain. Partly sunny, with a high near 52. Chance of precipitation is 20%."
Double Feature: Bride of Frankenstein and Young Frankenstein,10/24/2024,Benaroya Hall,Music,Downtown,"A slight chance of rain. Partly sunny, with a high near 50. Chance of precipitation is 20%."
Glass Cannons,10/24/2024,High Dive,Music,Fremont / Ballard,"A slight chance of rain. Partly sunny, with a high near 52. Chance of precipitation is 20%."
Jazz with Jim: Jazz Today,10/24/2024,Bainbridge Island Museum of Art,Music,West,"A slight chance of rain. Partly sunny, with a high near 52. Chance of precipitation is 20%."
Jeffrey Martin,10/24/2024,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain. Partly sunny, with a high near 54. Chance of precipitation is 20%."
Jenny Slate,10/24/2024,The Neptune Theatre,Readings & Lectures,University District,"A slight chance of rain. Partly sunny, with a high near 53. Chance of precipitation is 20%."
Kelly Goto,10/24/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A slight chance of rain. Partly sunny, with a high near 53. Chance of precipitation is 20%."
Orion Sun,10/24/2024,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain. Partly sunny, with a high near 53. Chance of precipitation is 20%."
