Name,Date,Location,Type,Region,Weather
Black Kray,6/3/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 71. Northwest wind 2 to 7 mph."
Blondshell,6/3/2025,The Showbox,Music,Downtown,"Sunny, with a high near 71. Northwest wind 2 to 7 mph."
Drag Queens in Limousines,6/4/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 72. Northeast wind 2 to 7 mph."
Jay Shetty,6/4/2025,WaMu Theater,Music,Pioneer Square,"Partly sunny, with a high near 72. North northeast wind 2 to 6 mph."
Michelle Cassandra Johnson and Amy Burtaine,6/4/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Partly sunny, with a high near 72. Northeast wind 2 to 6 mph."
Rivers Of Nihil,6/4/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 70. North wind 2 to 6 mph."
Wavepool,6/4/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 70. North wind around 6 mph."
Zelma Stone,6/4/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 72. Northeast wind 2 to 7 mph."
Ben Rector,6/5/2025,The Moore Theatre,Music,Downtown,"Sunny, with a high near 75."
Bill Ayers,6/5/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 73. North northwest wind 3 to 9 mph."
Bob Schneider,6/5/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 73. North wind 5 to 9 mph."
Caspian Coberly,6/5/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 76."
Elephant Revival,6/5/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 75."
Peach Pit & Briston Maroney,6/5/2025,Chateau Ste. Michelle Winery,Music,East,"Sunny, with a high near 75. North northwest wind 3 to 9 mph."
Rookie of The Year Emo Night: Thomas Nicholas Band,6/5/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 74. North northwest wind 6 to 9 mph."
Zan Fiskum and Jacob Miller,6/5/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 74. North northwest wind 6 to 9 mph."
Bigtooth Album Release Party,6/6/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
CODA  – A Tribute to Led Zeppelin,6/6/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 74."
Densmore,6/6/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
Ivan Cornejo,6/6/2025,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 78."
Joe Casalini Trio,6/6/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 77."
Lacabra,6/6/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 75."
Livingston,6/6/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 76."
Malcolm Todd,6/6/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 75."
Ms. Pak-Man: On Another Level,6/6/2025,The Triple Door,Theatre,Downtown,"Mostly sunny, with a high near 75."
Ms. Pak-Man: On Another Level – Late Slow,6/6/2025,The Triple Door,Theatre,Downtown,"Mostly sunny, with a high near 74."
Suga Free,6/6/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
Yacht Rock Revue,6/6/2025,Chateau Ste. Michelle Winery,Music,East,"Mostly sunny, with a high near 77."
Albert Lee,6/7/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 79."
An Evening with Clive Carroll,6/7/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 79."
An Evening with Clive Carroll,6/7/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 78."
Asian Voices,6/7/2025,Seattle First Baptist Church,Music,Downtown,"Sunny, with a high near 78."
Disbosable Zeros – Tribute To Metallica,6/7/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 76."
Duende Libre Album Release,6/7/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 77."
Earth To Kenzie,6/7/2025,Opera Center,Music,Queen Anne / Seattle Center,"Sunny, with a high near 76."
Eldridge Gravy and Court Supreme,6/7/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 77."
Festal: Indigenous People Festival,6/7/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Sunny, with a high near 78."
Kayzo,6/7/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 77."
Pride Rainbow Hop 2025,6/7/2025,Phinney Neighborhood Center,Festivals & Special Events,North Seattle,"Sunny, with a high near 78."
Spanish Guitar Night – Andrea Gonzalez Caballero,6/7/2025,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 78."
The Minus 5,6/7/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 79."
Wayne Hancock IV,6/7/2025,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 76."
grentperez,6/8/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 81."
Headless Bastard,6/8/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 82."
PhinneyWood Summer Arts Festival,6/8/2025,Phinney Neighborhood Center,Festivals & Special Events,North Seattle,"Sunny, with a high near 80."
Clean Fight,6/9/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83."
RINI,6/9/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 83."
