Name,Date,Location,Type,Region,Weather
Vioflesh,11/13/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a low around 51. Southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Autoheart,11/14/2025,The Neptune Theatre,Music,University District,"Rain. Mostly cloudy, with a high near 52. South wind around 7 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Balcony Bridge 4 Year Anniversary,11/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 53. South wind around 6 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Amythyst Kiah,11/15/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 56. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Avatar The Last Airbender in Concert,11/15/2025,The Paramount Theatre,Music,Downtown,"Rain. Cloudy, with a high near 56. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Avery Lynch,11/15/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 56. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Beijing Guitar Duo,11/15/2025,Benaroya Hall,Music,Downtown,"Rain. Cloudy, with a high near 56. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Acerbity,11/16/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 55."
An Evening with David Sedaris,11/16/2025,Benaroya Hall,Theatre,Downtown,"Rain. Mostly cloudy, with a high near 55."
Cameron Crowe The Uncool Book Tour,11/17/2025,Benaroya Hall,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 52."
