Name,Date,Location,Type,Region,Weather
Jessica Kirson,9/15/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain showers before 11am. Mostly sunny, with a high near 66. North northeast wind 2 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Level 1 Freeski Film Tour,9/15/2024,The Crocodile,Film & Media Arts,Downtown,"A chance of rain showers before 11am. Mostly sunny, with a high near 64. North wind 1 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Sam Reider and the Human Hands,9/15/2024,The Royal Room,Music,South Seattle,"A chance of rain showers before 11am. Mostly sunny, with a high near 64. North northeast wind 3 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Seattle Sounders FC vs. Sporting Kansas City,9/15/2024,Lumen Field,Sports,Pioneer Square,"A slight chance of rain showers before 11am. Partly sunny, with a high near 65. North northeast wind 3 to 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Seattle Storm vs. Los Angeles Sparks,9/15/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain showers before 11am. Mostly sunny, with a high near 64. North wind 3 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
The Winds5 Wind Quintet Matinee,9/15/2024,The Royal Room,Music,South Seattle,"A chance of rain showers before 11am. Mostly sunny, with a high near 63. North northeast wind 3 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Duane Kelly and Katie Zeitler,9/16/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 69. North wind 3 to 7 mph."
Jumaane Smith Quintet,9/16/2024,Dimitriou's Jazz Alley,Music,Downtown,"Mostly sunny, with a high near 69. North wind around 6 mph."
Peezy,9/16/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 69. North wind 3 to 7 mph."
Sarah Kinsley,9/16/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 68. North wind 3 to 7 mph."
Seattle Reign FC vs. NJ/NY Gotham FC,9/16/2024,Lumen Field,Sports,Pioneer Square,"Mostly sunny, with a high near 69. North wind around 6 mph."
Testament and Kreator,9/16/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 69. North wind around 6 mph."
The Science of Speaking to Young People with David Yeager and Tricia Raikes,9/16/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 69. North wind 3 to 7 mph."
David Orr,9/17/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 62. South wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Foleada,9/17/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 62. South wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Seattle Storm vs. Las Vegas Aces,9/17/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 62. South wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
The Holdup,9/17/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 61. South wind 6 to 9 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
The Rare Occasions,9/17/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 62. South wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Wave to Earth,9/17/2024,Showbox SoDo,Music,Pioneer Square,"Rain. Cloudy, with a high near 62. South wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Ark Patrol,9/18/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers likely. Mostly cloudy, with a high near 66. Chance of precipitation is 60%."
bôa,9/18/2024,Neumos,Music,Capitol Hill / Central District,"Rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 60%."
Dub Lounge International,9/18/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers likely. Mostly cloudy, with a high near 66. Chance of precipitation is 60%."
Las Leonas,9/18/2024,The Moore Theatre,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 66. Chance of precipitation is 60%."
Myles Smith – Slightly Less Lonely Tour,9/18/2024,The Crocodile,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 66. Chance of precipitation is 60%."
Red Shahan,9/18/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers likely. Mostly cloudy, with a high near 65. Chance of precipitation is 60%."
Seattle Sounders FC vs. San Jose Earthquakes,9/18/2024,Lumen Field,Sports,Pioneer Square,"Rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 60%."
Snow Tha Product – Good Nights and Bad Mornings Tour,9/18/2024,Showbox SoDo,Music,Pioneer Square,"Rain showers likely. Mostly cloudy, with a high near 66. Chance of precipitation is 60%."
