Name,Date,Location,Type,Region,Weather
Ashe,6/16/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 74. Northwest wind 1 to 6 mph."
B. Dylan Hollis,6/16/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 71. Northwest wind 3 to 10 mph."
Ember Mist,6/16/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 73. West wind 1 to 6 mph."
Inferi,6/16/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 74. West wind 2 to 6 mph."
Cat Empire,6/17/2025,The Neptune Theatre,Music,University District,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 71. Southwest wind 5 to 8 mph. Chance of precipitation is 20%."
Cobi,6/17/2025,Hidden Hall,Music,Fremont / Ballard,"A slight chance of rain showers after 5pm. Mostly sunny. High near 74, with temperatures falling to around 72 in the afternoon. Southwest wind 3 to 8 mph. Chance of precipitation is 20%."
Matt Pless,6/17/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 71. Southwest wind 2 to 10 mph. Chance of precipitation is 20%."
Narbs,6/17/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 5pm. Mostly sunny. High near 74, with temperatures falling to around 72 in the afternoon. Southwest wind 3 to 8 mph. Chance of precipitation is 20%."
Trousdale,6/17/2025,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 72. Southwest wind 5 to 8 mph. Chance of precipitation is 20%."
Both Sides Now,6/18/2025,The Triple Door,Music,Downtown,"Rain showers likely before 5pm. Partly sunny, with a high near 69. Southwest wind around 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Makeout Reef,6/18/2025,Funhouse,Music,Capitol Hill / Central District,"Rain showers likely before 5pm. Partly sunny, with a high near 68. Southwest wind 6 to 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
MC Frontalot,6/18/2025,El Corazon,Music,Downtown,"Rain showers likely. Partly sunny, with a high near 70. Southwest wind around 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Alex Edelman,6/19/2025,The Neptune Theatre,Theatre,University District,"Partly sunny, with a high near 68."
Curtis Stigers,6/19/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 69."
Dancing Plague,6/19/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 68."
Fortress of the Bear,6/19/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 70."
Hala Alyan,6/19/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Partly sunny, with a high near 68."
N.SSign,6/19/2025,The Showbox,Music,Downtown,"Partly sunny, with a high near 69."
2010’s Night,6/20/2025,El Corazon,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 65."
Ace Monroe,6/20/2025,Funhouse,Music,Capitol Hill / Central District,"Rain showers likely. Mostly cloudy, with a high near 63."
Goose Vargis,6/20/2025,Hidden Hall,Music,Fremont / Ballard,"Rain showers likely. Mostly cloudy, with a high near 63."
MIYAVI,6/20/2025,The Showbox,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 63."
2025 Fremont Solstice Day Party,6/21/2025,Hidden Hall,Music,Fremont / Ballard,"Rain showers likely. Mostly cloudy, with a high near 62."
Beats Antique,6/21/2025,The Showbox,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 62."
Deon Cole Live,6/21/2025,The Moore Theatre,Theatre,Downtown,"Rain showers likely. Mostly cloudy, with a high near 64."
Fu Manchu,6/21/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers likely. Mostly cloudy, with a high near 63."
Lacey Sturm,6/21/2025,El Corazon,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 63."
Broncho,6/22/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 66."
Randy Feltface,6/22/2025,The Moore Theatre,Theatre,Downtown,"A chance of rain showers. Partly sunny, with a high near 66."
Valerie June,6/22/2025,The Showbox,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 66."
