Name,Date,Location,Type,Region,Weather
Armchair Boogie,5/2/2024,Sunset Tavern,Music,Fremont / Ballard,"Clear, with a low around 41. North wind around 7 mph."
David Morris,5/2/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 63. North wind 6 to 9 mph."
Identity Unboxed,5/2/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 63. North wind around 9 mph."
My Dinner with SAM,5/2/2024,Olympic Sculpture Park,Museums,Downtown,"Sunny, with a high near 63. North wind 6 to 9 mph."
Pierre Kwenders,5/2/2024,Barboza,Music,Capitol Hill / Central District,"Clear, with a low around 41. North wind around 7 mph."
Augustana – Something Beautiful Tour,5/3/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely after 11am. Mostly cloudy. High near 66, with temperatures falling to around 61 in the afternoon. South wind 5 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Better Lovers,5/3/2024,El Corazon,Music,Downtown,"Rain likely after 11am. Mostly cloudy. High near 66, with temperatures falling to around 61 in the afternoon. South southwest wind 5 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
CD Ghost,5/3/2024,Funhouse,Music,Capitol Hill / Central District,"Rain likely after 11am. Partly sunny. High near 66, with temperatures falling to around 62 in the afternoon. South southwest wind 5 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
David Ward,5/3/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely after 11am. Partly sunny. High near 65, with temperatures falling to around 60 in the afternoon. South southwest wind 5 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Glen Phillips of Toad the Wet Sprocket,5/3/2024,The Triple Door,Music,Downtown,"Rain likely after 11am. Partly sunny. High near 65, with temperatures falling to around 61 in the afternoon. South southwest wind 6 to 10 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Kassi Valazza,5/3/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely after 11am. Mostly cloudy. High near 67, with temperatures falling to around 63 in the afternoon. Southwest wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Live Music Happy Hour: Joe Casalini Trio,5/3/2024,The Royal Room,Music,South Seattle,"Rain likely after 11am. Mostly cloudy. High near 66, with temperatures falling to around 62 in the afternoon. South southwest wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Seattle Reign FC vs. San Diego Wave FC,5/3/2024,Lumen Field,Sports,Pioneer Square,"Rain likely after 11am. Mostly cloudy. High near 67, with temperatures falling to around 63 in the afternoon. Southwest wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
SticklerPhonics Album Release,5/3/2024,The Royal Room,Music,South Seattle,"Rain likely after 11am. Mostly cloudy. High near 66, with temperatures falling to around 61 in the afternoon. South southwest wind 5 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Tio Nacho’s House,5/3/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely after 11am. Partly sunny. High near 65, with temperatures falling to around 60 in the afternoon. South southwest wind 5 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
AJ Lee and Blue Summit,5/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53. West wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Broadway Spectacular,5/4/2024,Cornish Playhouse at Seattle Center,Music,Queen Anne / Seattle Center,"Rain likely. Cloudy, with a high near 54. West southwest wind 6 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a quarter and half of an inch possible."
Electric Circus,5/4/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 54. West wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Elliot Moss,5/4/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53. West wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Festal: Asian Pacific Islander Heritage Month Celebration,5/4/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 54. West wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Global Rhythms: The Campbell Brothers,5/4/2024,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 54. West wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Jessica Jackson Hutchins and Amanda Donnan in Conversation,5/4/2024,Frye Art Museum,Museums,Capitol Hill / Central District,"Rain. Cloudy, with a high near 55. West wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Opening Day of Boating Season,5/4/2024,Seattle Yacht Club,Festivals & Special Events,University District,"Rain. Cloudy, with a high near 53. West wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Seattle Cabaret Festiva: Arnaldo!,5/4/2024,The Triple Door,Theatre,Downtown,"Rain. Cloudy, with a high near 54. West wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Soft Blue Shimmer,5/4/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 54. West wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Steve Mason,5/4/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53. West wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Youth Fountain,5/4/2024,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 54. West wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Alexander Nate,5/5/2024,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 55. Chance of precipitation is 70%."
Bamboo and Brass LTD,5/5/2024,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 54. Chance of precipitation is 80%."
Ben Schwartz & Friends,5/5/2024,The Paramount Theatre,Theatre,Downtown,"Rain. Mostly cloudy, with a high near 54. Chance of precipitation is 80%."
Ehnes Quartet,5/5/2024,Town Hall Seattle,Music,Downtown,"Rain. Mostly cloudy, with a high near 54. Chance of precipitation is 80%."
I Am the Avalanche,5/5/2024,El Corazon,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 55. Chance of precipitation is 70%."
Seattle Sounders FC vs. LA Galaxy,5/5/2024,Lumen Field,Sports,Pioneer Square,"Rain. Mostly cloudy, with a high near 54. Chance of precipitation is 80%."
Jade Bird,5/6/2024,Barboza,Music,Capitol Hill / Central District,"Rain before 5pm, then showers and thunderstorms likely. Cloudy, with a high near 56."
Julia Holter,5/6/2024,The Crocodile,Music,Downtown,"Rain before 5pm, then showers and thunderstorms. Cloudy, with a high near 56."
Blick Bassy,5/7/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 58."
Jeff Crosby Band,5/7/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 57."
Yellow Days,5/7/2024,The Crocodile,Music,Downtown,"Rain. Mostly cloudy, with a high near 56."
Corb Lund,5/8/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 58."
Mad Caddies,5/8/2024,El Corazon,Music,Downtown,"A chance of rain. Partly sunny, with a high near 57."
Scarves,5/8/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 58."
Seattle Reign FC vs. Kansas City Current,5/8/2024,Lumen Field,Sports,Pioneer Square,"A chance of rain. Partly sunny, with a high near 57."
