Name,Date,Location,Type,Region,Weather
Frankie Cosmos,10/17/2025,The Crocodile,Music,Downtown,"A chance of rain before noon, then a slight chance of rain showers between noon and 1pm. Partly sunny, with a high near 58. North northeast wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Gibraltar,10/17/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain before noon, then a slight chance of rain showers between noon and 1pm. Partly sunny, with a high near 58. Northeast wind around 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
IAMX,10/17/2025,El Corazon,Music,Downtown,"A chance of rain. Mostly cloudy. Low around 51, with temperatures rising to around 53 overnight. South wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Thomas Marriott,10/17/2025,Town Hall Seattle,Music,Downtown,"A chance of rain before noon, then a slight chance of rain showers between noon and 1pm. Partly sunny, with a high near 57. Northeast wind 3 to 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Bangers Before Bed,10/18/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 54. South southeast wind 3 to 12 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Batbox,10/18/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain after 11am. Cloudy, with a high near 56. South southeast wind 2 to 7 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Better Not Not Dance,10/18/2025,The Royal Room,Dance,South Seattle,"Rain. Cloudy, with a high near 55. South southeast wind 2 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Big Bite,10/18/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 55. South southeast wind 2 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Boyish,10/18/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 55. South southeast wind 2 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Festal: Diwali – Lights of India,10/18/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 54. South southeast wind 2 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Fox Lake,10/18/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 55. South southeast wind 2 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Global Rhythms: Damir Imamovic,10/18/2025,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 54. South southeast wind 2 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Jason D. Williams,10/18/2025,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 55. South southeast wind 2 to 8 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Matt Maltese – Tour For You My Whole Life,10/19/2025,The Moore Theatre,Music,Downtown,"Rain showers before 5pm, then showers and thunderstorms. Cloudy, with a high near 59. South southwest wind 9 to 15 mph, with gusts as high as 25 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Right Now with John Goblikon Halloween Show,10/19/2025,The Crocodile,Theatre,Downtown,"Rain showers before 5pm, then showers and thunderstorms. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Roman Goron,10/19/2025,Town Hall Seattle,Music,Downtown,"Rain showers before 5pm, then showers and thunderstorms. Cloudy, with a high near 58. South southwest wind 9 to 15 mph, with gusts as high as 25 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Strung Out,10/19/2025,El Corazon,Music,Downtown,"Rain showers before 5pm, then showers and thunderstorms. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
The Man Who Saves the World,10/19/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers before 5pm, then showers and thunderstorms. Cloudy, with a high near 60. South southwest wind 8 to 13 mph, with gusts as high as 25 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
After The Snowfall,10/20/2025,The Neptune Theatre,Film & Media Arts,University District,"A chance of rain showers. Partly sunny, with a high near 60."
Earthless,10/20/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 60."
Elizabeth Gilbert,10/20/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers. Partly sunny, with a high near 60."
Joe Hill,10/20/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers. Partly sunny, with a high near 60."
Rob Anderson: Are You Afraid of the ’90s,10/20/2025,The Crocodile,Theatre,Downtown,"A chance of rain showers. Partly sunny, with a high near 59."
