Name,Date,Location,Type,Region,Weather
Billy Woods and Kenny Segal,9/24/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 74. North wind around 8 mph."
Charly Bliss,9/24/2024,The Crocodile,Music,Downtown,"Mostly sunny. High near 75, with temperatures falling to around 73 in the afternoon. North northwest wind around 7 mph."
Connie Chung,9/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny. High near 73, with temperatures falling to around 71 in the afternoon. North wind 5 to 8 mph."
Curtis Stigers,9/24/2024,The Triple Door,Music,Downtown,"Mostly sunny. High near 74, with temperatures falling to around 72 in the afternoon. North wind around 7 mph."
Deicide,9/24/2024,El Corazon,Music,Downtown,"Mostly sunny. High near 75, with temperatures falling to around 73 in the afternoon. North northwest wind around 7 mph."
Lynne Peeples,9/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny. High near 75, with temperatures falling to around 73 in the afternoon. North northwest wind around 7 mph."
SEB,9/24/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 76. North northwest wind around 7 mph."
Sky Ferreira,9/24/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 71. North wind around 9 mph."
Aoife O’Donovan and Hawktail: All of My Friends Tour,9/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South southwest wind around 15 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Bob Bauer with David Burman,9/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South southwest wind around 15 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Brendan Kelly,9/25/2024,Funhouse,Music,Capitol Hill / Central District,"Rain showers. Cloudy. High near 63, with temperatures falling to around 61 in the afternoon. South southwest wind 12 to 16 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Connected  – Richie Goods and Chien Chien Lu,9/25/2024,The Triple Door,Music,Downtown,"Rain showers. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South southwest wind around 15 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Daniel,9/25/2024,Neumos,Music,Capitol Hill / Central District,"Rain showers. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South southwest wind around 15 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Devin Kennedy,9/25/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South southwest wind around 15 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Edward Burns,9/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South southwest wind around 15 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Elizabeth Rosner,9/25/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain showers. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind around 15 mph, with gusts as high as 22 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Mass of the Fermenting Dregs,9/25/2024,The Crocodile,Music,Downtown,"Rain showers. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South southwest wind around 15 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Music for Mushrooms,9/25/2024,Town Hall Seattle,Film & Media Arts,Downtown,"Rain showers. Cloudy. High near 64, with temperatures falling to around 61 in the afternoon. South southwest wind 12 to 15 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
