Name,Date,Location,Type,Region,Weather
Gordi,10/6/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 66. North wind around 7 mph."
BAMBARA,10/7/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 71. North northwest wind around 3 mph."
Carter Vail – The Coydog Tour,10/7/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 70. North wind around 3 mph."
Dice,10/7/2025,Barboza,Music,Capitol Hill / Central District,"Sunny. High near 70, with temperatures falling to around 68 in the afternoon. North wind around 5 mph."
Born of Osiris,10/8/2025,El Corazon,Music,Downtown,"A chance of rain. Partly sunny, with a high near 60. Chance of precipitation is 30%."
Jeff Crosby Band,10/8/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 61. Chance of precipitation is 30%."
Junior Varsity,10/8/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 60. South southwest wind around 7 mph. Chance of precipitation is 30%."
King Sheim,10/8/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain. Partly sunny, with a high near 62. Southwest wind around 6 mph. Chance of precipitation is 20%."
Truth to Power 2025,10/8/2025,The Royal Room,Festivals & Special Events,South Seattle,"A chance of rain. Mostly cloudy, with a high near 61. South southwest wind around 6 mph. Chance of precipitation is 30%."
Alejandro Escovedo,10/9/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain. Partly sunny, with a high near 64."
Dr. Uche Blackstock,10/9/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain. Partly sunny, with a high near 64."
JUL!ET,10/9/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 63."
Kurtis Conner: The Goodfellow World Tour,10/9/2025,The Moore Theatre,Theatre,Downtown,"A chance of rain. Partly sunny, with a high near 61."
Magoo,10/9/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 63."
2025 Talk of the Town,10/10/2025,"Seattle, WA",Festivals & Special Events,Downtown,"Rain likely. Mostly cloudy, with a high near 61."
An Evening with Pete Droge,10/10/2025,The Triple Door,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 63."
Ashley Gavin,10/10/2025,The Neptune Theatre,Theatre,University District,"Rain likely. Mostly cloudy, with a high near 62."
Caroline Kingsbury and Maris,10/10/2025,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 61."
Dead Bars,10/10/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 62."
Gallowglass,10/10/2025,The Royal Room,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 62."
Mo Lowda and The Humble,10/10/2025,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 62."
Covet,10/11/2025,The Crocodile,Music,Downtown,"Rain. Mostly cloudy, with a high near 57."
Crimewave,10/11/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 59."
Winter,10/11/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 59."
Bad Suns,10/12/2025,The Neptune Theatre,Music,University District,"Rain likely. Partly sunny, with a high near 58."
Christian McBride and Brad Mehldau,10/12/2025,Town Hall Seattle,Music,Downtown,"Rain likely. Partly sunny, with a high near 57."
Doom Gong,10/12/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Partly sunny, with a high near 58."
Fly By Midnight,10/12/2025,Neumos,Music,Capitol Hill / Central District,"Rain likely. Partly sunny, with a high near 58."
Marielle Kraft,10/12/2025,Barboza,Music,Capitol Hill / Central District,"Rain likely. Partly sunny, with a high near 58."
NateWantsToBattle,10/12/2025,The Crocodile,Music,Downtown,"A chance of rain. Partly sunny, with a high near 58."
Robin Holcomb,10/12/2025,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 58."
Shelby Natasha,10/12/2025,The Royal Room,Music,South Seattle,"Rain likely. Partly sunny, with a high near 56."
Shiner,10/12/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Partly sunny, with a high near 58."
