Name,Date,Location,Type,Region,Weather
Portugal. The Man,11/9/2025,Showbox SoDo,Music,Pioneer Square,"Mostly cloudy. Low around 49, with temperatures rising to around 51 overnight. North wind around 2 mph."
Avatar,11/10/2025,The Moore Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 57. South wind around 7 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Cut Copy,11/10/2025,The Showbox,Music,Downtown,"Rain. Mostly cloudy, with a high near 57. South wind around 7 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
DOECHII – Live from the Swamp Tour,11/10/2025,WaMu Theater,Music,Pioneer Square,"Rain. Mostly cloudy, with a high near 57. South wind around 6 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
bar italia,11/11/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 54."
Vioflesh,11/13/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 56."
Autoheart,11/14/2025,The Neptune Theatre,Music,University District,"Rain likely. Mostly cloudy, with a high near 51."
Balcony Bridge 4 Year Anniversary,11/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 52."
Amythyst Kiah,11/15/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 52."
Avatar The Last Airbender in Concert,11/15/2025,The Paramount Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 52."
Avery Lynch,11/15/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 52."
Beijing Guitar Duo,11/15/2025,Benaroya Hall,Music,Downtown,"Rain. Cloudy, with a high near 52."
