Name,Date,Location,Type,Region,Weather
Andy Coe Band,3/29/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 56. North northwest wind 1 to 10 mph."
DJ DAN with Max Gain,3/29/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 56. North northwest wind 1 to 12 mph."
Dua Lipa vs Miley Cyrus Tribute Night,3/29/2024,Rendezvous JewelBox Theater,Music,Downtown,"Mostly sunny, with a high near 58. East wind 1 to 10 mph."
God’s Child,3/29/2024,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 56. North northwest wind 1 to 12 mph."
Hamdi,3/29/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 56. North northwest wind 1 to 10 mph."
Jul!et,3/29/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 56. North northwest wind 1 to 10 mph."
Live Wire with Luke Burbank,3/29/2024,Town Hall Seattle,Theatre,Downtown,"Mostly sunny, with a high near 57. Northwest wind 1 to 10 mph."
Loud Luxury,3/29/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 56. North northwest wind 1 to 12 mph."
SAM Remix,3/29/2024,Seattle Art Museum,Museums,Downtown,"Mostly sunny, with a high near 57. North northeast wind 1 to 10 mph."
The OuttaTowners,3/29/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 56. Northwest wind 2 to 12 mph."
Tim McGraw,3/29/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 56. North northwest wind 1 to 10 mph."
Amapiano Is Here,3/30/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 56. North wind 7 to 12 mph."
Cowboy Disco,3/30/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny. High near 57, with temperatures falling to around 55 in the afternoon. North northeast wind 7 to 10 mph."
Danny Brown,3/30/2024,The Showbox,Music,Downtown,"Mostly sunny. High near 57, with temperatures falling to around 55 in the afternoon. North wind around 9 mph."
Dr. Jane Goodall,3/30/2024,The Moore Theatre,Readings & Lectures,Downtown,"Mostly sunny. High near 57, with temperatures falling to around 55 in the afternoon. North northeast wind 7 to 10 mph."
John Grimes,3/30/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"Mostly sunny. High near 59, with temperatures falling to around 57 in the afternoon. North wind 5 to 9 mph."
Michael Blaustein,3/30/2024,The Neptune Theatre,Theatre,University District,"Mostly sunny. High near 58, with temperatures falling to around 56 in the afternoon. North wind around 8 mph."
Monster Jam,3/30/2024,Lumen Field,Festivals & Special Events,Pioneer Square,"Mostly sunny. High near 57, with temperatures falling to around 55 in the afternoon. North wind 8 to 12 mph."
Seattle Kraken vs. Dallas Stars,3/30/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Mostly sunny. High near 58, with temperatures falling to around 56 in the afternoon. North northeast wind around 9 mph."
Timmy Trumpet’s Freakshow,3/30/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny. High near 57, with temperatures falling to around 55 in the afternoon. North wind around 9 mph."
Unpoetry at The Fryre,3/30/2024,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 57. North wind 6 to 9 mph."
Karthik Live,3/31/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 60. North northwest wind 1 to 8 mph."
Queensryche and Armored Saint,3/31/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 60. North wind 3 to 8 mph."
Chuck Deardorf,4/1/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 61."
Crush The Monster,4/1/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 61."
Noize MC,4/1/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 63."
Jimbo’s Drag Circus,4/2/2024,The Neptune Theatre,Theatre,University District,"A chance of rain after 11am. Partly sunny, with a high near 63."
Joey Harkum,4/2/2024,High Dive,Music,Fremont / Ballard,"A chance of rain after 11am. Partly sunny, with a high near 63."
MT Connolly,4/2/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain after 11am. Partly sunny, with a high near 63."
The 350’s,4/2/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain after 11am. Partly sunny, with a high near 64."
Becky Selengut: Misunderstood Vegetables,4/3/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 53."
Hippie Sabotage,4/3/2024,Showbox SoDo,Music,Pioneer Square,"Rain likely. Mostly cloudy, with a high near 52."
Manual Cinema,4/3/2024,The Moore Theatre,Theatre,Downtown,"Rain likely. Mostly cloudy, with a high near 53."
Matt Maltese,4/3/2024,The Neptune Theatre,Music,University District,"A chance of rain. Mostly cloudy, with a high near 53."
Aan,4/4/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 51."
Brianna Madia with Steph Jagger,4/4/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 51."
Luis Miguel,4/4/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A chance of rain. Partly sunny, with a high near 51."
Maxwell Stearns,4/4/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 51."
Taylor Raven and Duke Kim in Recital,4/4/2024,Opera Center,Music,Queen Anne / Seattle Center,"A chance of rain. Partly sunny, with a high near 51."
