Name,Date,Location,Type,Region,Weather
Alain Johannes – Solo,7/25/2025,The Royal Room,Music,South Seattle,"Mostly cloudy, with a high near 71. Southwest wind around 6 mph. New rainfall amounts less than a tenth of an inch possible."
Extra Thick,7/25/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 71. Southwest wind around 6 mph. New rainfall amounts less than a tenth of an inch possible."
Funky 2 Death,7/25/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 71. Southwest wind around 6 mph."
Gary Lemons,7/25/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Cloudy. Low around 56, with temperatures rising to around 58 overnight. South wind around 5 mph."
GayC/DC,7/25/2025,El Corazon,Music,Downtown,"Mostly cloudy, with a high near 71. Southwest wind around 6 mph."
Heart Attack Man,7/25/2025,The Crocodile,Music,Downtown,"Mostly cloudy, with a high near 72. Southwest wind around 6 mph."
Kate Berlant Live,7/25/2025,The Neptune Theatre,Theatre,University District,"Mostly cloudy, with a high near 69. West wind around 7 mph."
M A Sampson – Album Release,7/25/2025,Sunset Tavern,Music,Fremont / Ballard,"Cloudy. Low around 56, with temperatures rising to around 58 overnight. South wind around 7 mph."
Motors and Movies,7/25/2025,LeMay - America's Car Museum,Museums,South,"Mostly cloudy. High near 69, with temperatures falling to around 67 in the afternoon. West southwest wind 3 to 7 mph."
Tasting Notes II,7/25/2025,Benaroya Hall,Music,Downtown,"Mostly cloudy. High near 69, with temperatures falling to around 67 in the afternoon. West southwest wind 3 to 7 mph."
Toad the Wet Sprocket,7/25/2025,The Moore Theatre,Music,Downtown,"Mostly cloudy, with a high near 71. Southwest wind around 6 mph."
Alain Johannes Band,7/26/2025,The Royal Room,Music,South Seattle,"Mostly cloudy. High near 74, with temperatures falling to around 72 in the afternoon. South southwest wind around 5 mph."
Couch Dog,7/26/2025,Barboza,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 73. South southwest wind around 5 mph."
Empty Graves and Gamma Knife,7/26/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly cloudy. High near 74, with temperatures falling to around 72 in the afternoon. South southwest wind around 5 mph."
Glory Hole: ReBirthday,7/26/2025,Town Hall Seattle,Theatre,Downtown,"Mostly cloudy, with a high near 74. Southwest wind 2 to 6 mph."
Hillbilly Headbanger’s Ball,7/26/2025,Slim's Last Chance,Music,South Seattle,"Mostly cloudy, with a high near 73. South southwest wind around 5 mph."
Ouija Macc,7/26/2025,El Corazon,Music,Downtown,"Mostly cloudy. High near 71, with temperatures falling to around 69 in the afternoon. South southwest wind around 5 mph."
SAM Films: Save the Last Dance,7/26/2025,Seattle Art Museum,Museums,Downtown,"Mostly cloudy. High near 74, with temperatures falling to around 72 in the afternoon. South southwest wind around 5 mph."
45° Flamenco,7/27/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 77. Southwest wind 1 to 5 mph."
Brasilidades,7/27/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 74. Southwest wind around 5 mph."
Chris Fleming,7/27/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 76."
Delores,7/27/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 76. Southwest wind around 5 mph."
Hey Riddle Riddle,7/27/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 74. Southwest wind 2 to 6 mph."
Rio the Bear,7/27/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
BashfortheWorld,7/28/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 78."
Black Map,7/28/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 81."
Iggy Pop,7/28/2025,Marymoor Park,Music,Bellevue / Eastside,"Sunny, with a high near 79."
Cancerslug,7/29/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 82."
Cooling It Down,7/29/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 80."
Filth,7/29/2025,El Corazon,Music,Downtown,"Sunny, with a high near 78."
Laney Jones and The Spirits,7/29/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 80."
