Name,Date,Location,Type,Region,Weather
A Christmas Carol – Live Reading,12/5/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Areas of fog. Partly cloudy. Low around 36, with temperatures rising to around 38 overnight. South southeast wind around 3 mph."
Braxton Cook,12/5/2024,The Triple Door,Music,Downtown,"Areas of fog. Partly cloudy, with a low around 35. South southeast wind around 5 mph."
Felicity,12/5/2024,Funhouse,Music,Capitol Hill / Central District,"Areas of fog. Partly cloudy, with a low around 36. South southeast wind around 6 mph."
Henry Mansfield,12/5/2024,Sunset Tavern,Music,Fremont / Ballard,"Areas of fog. Partly cloudy, with a low around 35. South southeast wind around 3 mph."
Matt Heckler and Casper Allen,12/5/2024,Tractor Tavern,Music,Fremont / Ballard,"Areas of fog. Partly cloudy, with a low around 35. South southeast wind around 5 mph."
Molten Decks,12/5/2024,High Dive,Music,Fremont / Ballard,"Areas of fog. Partly cloudy, with a low around 34. South southeast wind around 3 mph."
Tha Dogg Pound,12/5/2024,The Neptune Theatre,Music,University District,"Areas of fog. Partly cloudy. Low around 35, with temperatures rising to around 37 overnight. South southeast wind around 3 mph."
The Slackers,12/5/2024,The Crocodile,Music,Downtown,"Areas of fog. Partly cloudy, with a low around 35. South southeast wind around 5 mph."
Winston Jarrett,12/5/2024,Nectar Lounge,Music,Fremont / Ballard,"Areas of fog. Partly cloudy. Low around 36, with temperatures rising to around 38 overnight. South southeast wind around 3 mph."
After Party: WurliPop,12/6/2024,Bainbridge Island Museum of Art,Music,West,"A chance of rain after 4pm. Mostly cloudy, with a high near 52. South wind 3 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
All Hype,12/6/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain after 4pm. Mostly cloudy, with a high near 51. South southeast wind 5 to 9 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Blockhead,12/6/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain after 4pm. Mostly cloudy, with a high near 52. South wind 3 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Global Rhythms: Kayhan Kalhor,12/6/2024,Town Hall Seattle,Music,Downtown,"A chance of rain after 4pm. Mostly cloudy, with a high near 51. South southeast wind 5 to 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Kinski,12/6/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 4pm. Mostly cloudy, with a high near 52. South wind 3 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Late Nights R&B,12/6/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain after 4pm. Mostly cloudy, with a high near 52. South wind 2 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Moonglade,12/6/2024,Showbox SoDo,Music,Pioneer Square,"A chance of rain after 4pm. Mostly cloudy, with a high near 52. South wind 3 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Natalie Hanes,12/6/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain after 4pm. Mostly cloudy, with a high near 52. South southeast wind 3 to 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Shanin Blake – Divine Dopamine Tour,12/6/2024,The Crocodile,Music,Downtown,"A chance of rain after 4pm. Mostly cloudy, with a high near 52. South southeast wind 3 to 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Zepparella the Led Zeppelin Powerhouse,12/6/2024,The Crocodile,Music,Downtown,"A chance of rain after 4pm. Mostly cloudy, with a high near 52. South southeast wind 3 to 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Anthony Raneri,12/7/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
CenterPlay,12/7/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 51. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Clinton Fearon and The Boogie Brown Band,12/7/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 52. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Dead Bob,12/7/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 52. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Holly Jolly Holiday Show,12/7/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Jeff Arcuri,12/7/2024,The Moore Theatre,Theatre,Downtown,"Rain. Cloudy, with a high near 53. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Jeff Dye,12/7/2024,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 53. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Jordan Jensen,12/7/2024,The Crocodile,Music,Downtown,"Rain. Cloudy, with a high near 52. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Robin Pecknold from Fleet Foxes,12/7/2024,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 53. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
SAM Performs: The Seattle Women’s Jazz Orchestra,12/7/2024,Seattle Art Museum,Music,Downtown,"Rain. Cloudy, with a high near 52. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
The Jaws of Brooklyn,12/7/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
A Drag Queen Christmas,12/8/2024,The Moore Theatre,Theatre,Downtown,"Rain likely. Mostly cloudy, with a high near 49."
BigXthaPlug,12/8/2024,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 49."
Sixpence None the Richer,12/8/2024,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 50."
Steve Messick’s Holiday Jazz Showcase,12/8/2024,The Royal Room,Music,South Seattle,"Rain likely. Partly sunny, with a high near 48."
Strawberry Girls,12/8/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 48."
Sunbittern,12/8/2024,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 49."
Allegra Kreiger,12/9/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 47."
King Raam,12/9/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 47."
Katherine Packert Burke with Rivka Clifton,12/10/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A slight chance of rain after 10am. Mostly cloudy, with a high near 44."
Mantra,12/10/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain after 10am. Mostly cloudy, with a high near 45."
Sungazer,12/10/2024,The Crocodile,Music,Downtown,"A slight chance of rain after 10am. Mostly cloudy, with a high near 45."
Wishy,12/10/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain after 10am. Mostly cloudy, with a high near 46."
Canadian Brass: Making Spirits Bright,12/11/2024,Benaroya Hall,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 47."
Hannah Frances,12/11/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 47."
Jesus Piece,12/11/2024,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 47."
Josey Scott,12/11/2024,El Corazon,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 47."
Samantha Fish,12/11/2024,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 47."
