Name,Date,Location,Type,Region,Weather
Buck Meek,1/23/2024,The Crocodile,Music,Downtown,"Rain showers likely. Cloudy, with a low around 46. South wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Curator Tour: Joseph A. Witt Winter Garden,1/23/2024,Washington Park Arboretum,Tours & Attractions,University District,"Rain showers likely. Cloudy, with a low around 47. South wind around 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Synthwave DJ Dance Party,1/23/2024,High Dive,Music,Fremont / Ballard,"Rain showers likely. Cloudy, with a low around 46. South wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Wiley from Atlanta,1/23/2024,Funhouse,Music,Capitol Hill / Central District,"Rain showers likely. Cloudy, with a low around 46. South wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Winter Reverb,1/23/2024,Chop Suey,Music,Capitol Hill / Central District,"Rain showers likely. Cloudy, with a low around 48. South wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Corey Harper,1/24/2024,Barboza,Music,Capitol Hill / Central District,"Rain before 4pm, then rain showers. Cloudy, with a high near 49. Southeast wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
DJ Shadow,1/24/2024,The Neptune Theatre,Music,University District,"Rain before 4pm, then rain showers. Cloudy, with a high near 49. South southeast wind around 7 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Opera on Tap,1/24/2024,The Royal Room,Music,South Seattle,"Rain before 4pm, then rain showers. Cloudy, with a high near 49. Southeast wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
PBS – Peter Band Supreme,1/24/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain before 4pm, then rain showers. Cloudy, with a high near 49. Southeast wind 6 to 9 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Seattle Kraken vs. Chicago Blackhawks,1/24/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain before 4pm, then rain showers. Cloudy, with a high near 49. Southeast wind 6 to 9 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Silent Planet,1/24/2024,El Corazon,Music,Downtown,"Rain before 4pm, then rain showers. Cloudy, with a high near 49. Southeast wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Stuff You Should Know,1/24/2024,The Paramount Theatre,Theatre,Downtown,"Rain before 4pm, then rain showers. Cloudy, with a high near 49. Southeast wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
The Cooking Gene,1/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain before 4pm, then rain showers. Cloudy, with a high near 49. Southeast wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Aryana Leon,1/25/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 49. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Colorworks,1/25/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain showers. Cloudy, with a high near 50. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Dar Williams,1/25/2024,The Neptune Theatre,Music,University District,"Rain showers. Cloudy, with a high near 49. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Deb Perelman,1/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Cloudy, with a high near 49. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Emanuel Brown,1/25/2024,Chop Suey,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 49. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
James Miles,1/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Cloudy, with a high near 49. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
