Name,Date,Location,Type,Region,Weather
An Evening with Lyle Lovett and his Large Band,7/14/2024,Chateau Ste. Michelle Winery,Music,East,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. West wind 6 to 9 mph."
KnowMads,7/14/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 85. West wind 5 to 9 mph."
Lucky Daye,7/14/2024,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 86. West southwest wind 5 to 9 mph."
Protoje Meets Tippy I,7/14/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 86. West southwest wind 5 to 9 mph."
Seattle Storm vs. Atlanta Dream,7/14/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 86. West wind 5 to 8 mph."
Tropical Sunday,7/14/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. West wind 6 to 9 mph."
Vanilla Abstract,7/14/2024,High Dive,Music,Fremont / Ballard,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. West wind 6 to 9 mph."
Dearee,7/15/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 83. Southwest wind around 6 mph."
Dengue Fever,7/15/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 83. West southwest wind around 6 mph."
Newgrounds Death Rugby,7/15/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 82. Southwest wind around 6 mph."
Sarah Shook and The Disarmers,7/15/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 81. Southwest wind around 6 mph."
Afro Dead,7/16/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 85. North wind 3 to 9 mph."
Closure in Moscow,7/16/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 84. North wind 2 to 9 mph."
Foleada,7/16/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 86. North wind 2 to 9 mph."
Mabe Fratti,7/16/2024,The Triple Door,Music,Downtown,"Sunny, with a high near 82. North wind 2 to 10 mph."
n3ster,7/16/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 84. North wind 2 to 9 mph."
SS Virginia V Cruise: Canoe Journey Past and Present,7/16/2024,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Sunny, with a high near 84. North wind 2 to 9 mph."
Ty Walker and The Humanoids,7/16/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83. North wind 2 to 9 mph."
Candlelight Concert – A Tribute to Adele,7/17/2024,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 90."
Candlelight Concert – From Bach to The Beatles,7/17/2024,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 89."
Celestial Navigation,7/17/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 89."
Dub Lounge International,7/17/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 90."
Futuristic,7/17/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 86."
Iris Dement,7/17/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 90."
Paolo Bacigalupi,7/17/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 90."
Piano Starts Here – The Music of Leon Russell and James Booker,7/17/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 90."
Seattle Sounders FC vs. St. Louis SC,7/17/2024,Lumen Field,Sports,Pioneer Square,"Mostly sunny, with a high near 89."
Summer Jobs Tour: Andrew Dismukes,7/17/2024,The Crocodile,Theatre,Downtown,"Mostly sunny, with a high near 87."
