Name,Date,Location,Type,Region,Weather
Annie Eastwood,4/27/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 62. South wind 3 to 9 mph."
Big Dirt,4/27/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 64. South wind 5 to 8 mph."
Electric Circus,4/27/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 64. South wind 5 to 8 mph."
Freddie & Kunal in Concert,4/27/2025,Marion Oliver McCaw Hall,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 64. South wind 3 to 7 mph."
Sarah and the Safe Word,4/27/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 64. South wind 3 to 7 mph."
Seize Fate by the Throat,4/27/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 64. South wind 3 to 7 mph."
Seize Fate by the Throat,4/27/2025,Town Hall Seattle,Music,Downtown,"Partly cloudy, with a low around 46. South wind around 6 mph."
Soleado,4/27/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 64. South wind 3 to 7 mph."
YHWH Nailgun,4/27/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 65. South wind 3 to 7 mph."
Ziwe’s America,4/27/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 64. South wind 5 to 8 mph."
Global Rhythms: Trio Brasileiro,4/28/2025,Town Hall Seattle,Music,Downtown,"A chance of rain after 11am. Mostly cloudy. High near 59, with temperatures falling to around 57 in the afternoon. South wind around 9 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
jackie tulsa,4/28/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 5pm. Mostly cloudy, with a high near 60. South wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
John Splithoff,4/28/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain after 11am. Mostly cloudy. High near 60, with temperatures falling to around 58 in the afternoon. South wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Mereba,4/28/2025,The Showbox,Music,Downtown,"A chance of rain after 11am. Mostly cloudy, with a high near 59. South wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Vanity Project,4/28/2025,High Dive,Music,Fremont / Ballard,"A chance of rain after 11am. Mostly cloudy. High near 60, with temperatures falling to around 58 in the afternoon. South wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Alton Brown Live: Last Bite,4/29/2025,The Paramount Theatre,Theatre,Downtown,"Rain likely before 5pm. Mostly cloudy, with a high near 60. South wind 2 to 10 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
half alive,4/29/2025,Showbox SoDo,Music,Pioneer Square,"Rain likely. Mostly cloudy, with a high near 60. South wind 2 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Henry Mansfield,4/29/2025,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 60. South wind 5 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Shordie Shordie,4/29/2025,The Neptune Theatre,Music,University District,"Rain likely. Mostly cloudy, with a high near 60. South wind 2 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Susan Lieu with Quynh Pham,4/29/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 59. South wind 7 to 13 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Visual Typologies and Race Biology in the Nordics with Maja Hagerman,4/29/2025,National Nordic Museum,Museums,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 59. South wind 7 to 13 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Where’s Beth,4/29/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain before 5pm. Mostly cloudy, with a high near 59. South southwest wind around 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
An Evening with Christine Sun Kim,4/30/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 67."
Clipping,4/30/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 67."
Cryogeyser,4/30/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 65."
Empire of the Sun – Ask That God Tour,4/30/2025,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 66."
Manazma Sheen,4/30/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 68."
Obituary,4/30/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 67."
Piano Starts Here – David Lynch,4/30/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 66."
Salo Panto,4/30/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 65."
