Name,Date,Location,Type,Region,Weather
A Very Warren Dunes Christmas,12/13/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Mostly cloudy, with a low around 40. South southeast wind around 3 mph."
CKY,12/13/2024,El Corazon,Music,Downtown,"Mostly cloudy, with a low around 41. South southeast wind around 3 mph."
Dance With the Dead,12/13/2024,Neumos,Music,Capitol Hill / Central District,"Mostly cloudy, with a low around 41. South southeast wind around 5 mph."
Her Mountain Majesty,12/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a low around 40. Southeast wind around 3 mph."
Mark and Maggie O’Connor’s An Appalachian Christmas,12/13/2024,Meany Center for the Performing Arts,Music,University District,"Mostly cloudy, with a low around 41. South southeast wind around 3 mph."
Odie Leigh,12/13/2024,The Crocodile,Music,Downtown,"Mostly cloudy, with a low around 42. South southeast wind around 3 mph."
Snow Globe Winter Music Series: Francesco Crosara,12/13/2024,Bainbridge Island Museum of Art,Museums,West,"Mostly cloudy, with a low around 40. South southeast wind around 3 mph."
Nowell: Winter in the British Isles,12/14/2024,Bastyr University Chapel,Music,North,"Rain. Cloudy, with a high near 49. South wind 12 to 17 mph, with gusts as high as 23 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Rain City Doom Fest,12/14/2024,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 49. South wind 14 to 18 mph, with gusts as high as 24 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Robert Glasper,12/14/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 50. South wind 13 to 20 mph, with gusts as high as 25 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Snow Globe Winter Music Series: Grace Love,12/14/2024,Bainbridge Island Museum of Art,Museums,West,"Rain. Mostly cloudy, with a high near 50. South wind 13 to 20 mph, with gusts as high as 25 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
The Snowman,12/14/2024,Benaroya Hall,Music,Downtown,"Rain. Cloudy, with a high near 49. South wind 10 to 15 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Winter Bonsai Solstice,12/14/2024,Pacific Bonsai Museum,Museums,South,"Rain. Mostly cloudy, with a high near 50. South wind 13 to 20 mph, with gusts as high as 25 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Benjamin Clementine,12/15/2024,The Crocodile,Music,Downtown,"A chance of rain before 10am. Partly sunny, with a high near 47. Chance of precipitation is 30%."
Cherrie Adams with the Forman-Finley Band,12/15/2024,The Royal Room,Music,South Seattle,"A chance of rain before 10am. Partly sunny, with a high near 47. Chance of precipitation is 30%."
Jessica Lea Mayfield,12/15/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain before 10am. Partly sunny, with a high near 46. Chance of precipitation is 30%."
Maita,12/15/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain before 10am. Partly sunny, with a high near 47. Chance of precipitation is 30%."
Matteo Bocelli,12/15/2024,The Moore Theatre,Music,Downtown,"A chance of rain before 10am. Partly sunny, with a high near 47. Chance of precipitation is 30%."
Oathbound,12/15/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain before 10am. Partly sunny, with a high near 47. Chance of precipitation is 30%."
Seattle Seahawks vs. Green Bay Packers,12/15/2024,Lumen Field,Sports,Pioneer Square,"A chance of rain before 10am. Partly sunny, with a high near 46. Chance of precipitation is 30%."
Leftover Crack,12/17/2024,El Corazon,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 49."
VOCES8: Winter Tales,12/17/2024,Meany Center for the Performing Arts,Music,University District,"Rain likely. Mostly cloudy, with a high near 48."
Anthony B,12/18/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 51."
KMRIA – A Pogues Tribute Band,12/19/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 52."
Matt Rogers,12/19/2024,The Neptune Theatre,Theatre,University District,"A slight chance of rain. Mostly cloudy, with a high near 52."
Nancy Erickson Lamont,12/19/2024,The Royal Room,Music,South Seattle,"A slight chance of rain. Mostly cloudy, with a high near 52."
Noogie’s Time To Shine,12/19/2024,Bainbridge Island Museum of Art,Museums,West,"A slight chance of rain. Mostly cloudy, with a high near 52."
Pete Holmes,12/19/2024,The Moore Theatre,Theatre,Downtown,"A slight chance of rain. Mostly cloudy, with a high near 52."
