Name,Date,Location,Type,Region,Weather
Cat Empire,6/17/2025,The Neptune Theatre,Music,University District,"Mostly clear. Low around 49, with temperatures rising to around 51 overnight. South wind around 5 mph."
Cobi,6/17/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 74. South southwest wind around 7 mph."
Matt Pless,6/17/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 72. South wind around 8 mph."
Narbs,6/17/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly clear, with a low around 50. South wind around 5 mph."
Trousdale,6/17/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 74. South southwest wind 3 to 8 mph."
Both Sides Now,6/18/2025,The Triple Door,Music,Downtown,"Rain showers likely. Mostly cloudy. High near 69, with temperatures falling to around 67 in the afternoon. Southwest wind 6 to 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Makeout Reef,6/18/2025,Funhouse,Music,Capitol Hill / Central District,"Rain showers likely. Mostly cloudy. High near 69, with temperatures falling to around 67 in the afternoon. Southwest wind 6 to 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
MC Frontalot,6/18/2025,El Corazon,Music,Downtown,"Rain showers likely. Mostly cloudy. High near 70, with temperatures falling to around 68 in the afternoon. Southwest wind 5 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Alex Edelman,6/19/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 68. North northwest wind 2 to 7 mph."
Curtis Stigers,6/19/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 68. North wind 2 to 7 mph."
Dancing Plague,6/19/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 67."
Fortress of the Bear,6/19/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 69."
Hala Alyan,6/19/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 68. North northwest wind 2 to 7 mph."
N.SSign,6/19/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 68. North wind 2 to 7 mph."
2010’s Night,6/20/2025,El Corazon,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 62."
Ace Monroe,6/20/2025,Funhouse,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 61."
Goose Vargis,6/20/2025,Hidden Hall,Music,Fremont / Ballard,"Rain showers likely. Mostly cloudy, with a high near 62."
MIYAVI,6/20/2025,The Showbox,Music,Downtown,"Rain showers. Mostly cloudy, with a high near 61."
2025 Fremont Solstice Day Party,6/21/2025,Hidden Hall,Music,Fremont / Ballard,"Rain showers. Mostly cloudy, with a high near 60."
Beats Antique,6/21/2025,The Showbox,Music,Downtown,"Rain showers. Mostly cloudy, with a high near 60."
Deon Cole Live,6/21/2025,The Moore Theatre,Theatre,Downtown,"Rain showers. Mostly cloudy, with a high near 62."
Fu Manchu,6/21/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 61."
Lacey Sturm,6/21/2025,El Corazon,Music,Downtown,"Rain showers. Mostly cloudy, with a high near 62."
Broncho,6/22/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 67."
Randy Feltface,6/22/2025,The Moore Theatre,Theatre,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 67."
Valerie June,6/22/2025,The Showbox,Music,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 67."
Rhiannon Giddens and The Old Time Revue,6/23/2025,The Moore Theatre,Music,Downtown,"A slight chance of rain showers between 11am and 5pm. Mostly sunny, with a high near 75."
