Name,Date,Location,Type,Region,Weather
Asher Roth,4/6/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain showers likely after 10am. Mostly cloudy, with a high near 51. South wind around 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Justified,4/6/2024,The Royal Room,Music,South Seattle,"Rain showers after 10am. Mostly cloudy, with a high near 50. South southwest wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Patric Gagne,4/6/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers likely after 10am. Mostly cloudy, with a high near 51. South southwest wind around 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Peekaboo,4/6/2024,Showbox SoDo,Music,Pioneer Square,"Rain showers likely after 10am. Mostly cloudy, with a high near 51. South southwest wind around 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Red Bull Lords of Floor,4/6/2024,WaMu Theater,Dance,Pioneer Square,"Rain showers after 10am. Mostly cloudy, with a high near 50. South southwest wind 7 to 10 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Reposado,4/6/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers likely after 10am. Mostly cloudy, with a high near 50. South southwest wind around 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Seattle Sounders FC vs. CF Montreal,4/6/2024,Lumen Field,Sports,Pioneer Square,"Rain showers after 10am. Mostly cloudy, with a high near 49. South southwest wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Sultan and Shepard,4/6/2024,The Showbox,Music,Downtown,"Rain showers after 10am. Mostly cloudy, with a high near 51. South southwest wind 7 to 10 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
The Nook: Rainbow Rhapsody,4/6/2024,The Neptune Theatre,Music,University District,"Rain showers after 10am. Mostly cloudy, with a high near 50. South southwest wind 8 to 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Tom Segura,4/6/2024,Climate Pledge Arena,Theatre,Queen Anne / Seattle Center,"Rain showers after 10am. Mostly cloudy, with a high near 50. South southwest wind 8 to 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
United We Dance,4/6/2024,The Crocodile,Music,Downtown,"Rain showers after 10am. Mostly cloudy, with a high near 50. South southwest wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Whose Live Anyway?,4/6/2024,The Moore Theatre,Theatre,Downtown,"Rain showers after 10am. Mostly cloudy, with a high near 50. South wind 9 to 13 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
31 Nights,4/7/2024,High Dive,Music,Fremont / Ballard,"Rain showers likely. Mostly cloudy. High near 55, with temperatures falling to around 53 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
