Name,Date,Location,Type,Region,Weather
Croce Plays Croce – 50th Anniversary Tour,10/20/2024,The Moore Theatre,Music,Downtown,"Rain after 11am. Mostly cloudy. High near 67, with temperatures falling to around 61 in the afternoon. South wind 9 to 20 mph, with gusts as high as 28 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Diggy Graves,10/20/2024,The Crocodile,Music,Downtown,"Rain after 11am. Mostly cloudy. High near 68, with temperatures falling to around 61 in the afternoon. South wind 9 to 18 mph, with gusts as high as 28 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Gaelic Storm,10/20/2024,The Neptune Theatre,Music,University District,"Rain after 9am. Mostly cloudy. High near 67, with temperatures falling to around 60 in the afternoon. South wind 10 to 21 mph, with gusts as high as 29 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Michigander,10/20/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain after 11am. Mostly cloudy. High near 67, with temperatures falling to around 61 in the afternoon. South wind 9 to 20 mph, with gusts as high as 28 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
One Big Happy Charity Concert,10/21/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy. High near 56, with temperatures falling to around 54 in the afternoon. South wind 5 to 9 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Chuck Prophet and Cumbia Shoes,10/22/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain before 11am. Mostly sunny, with a high near 54. North northeast wind 3 to 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Dream Patrol,10/22/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain before 11am. Mostly sunny, with a high near 56. East wind 2 to 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Snow Strippers,10/22/2024,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain before 11am. Mostly sunny, with a high near 55. East northeast wind 2 to 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Strictly Ballroom – Melodies in Motion,10/22/2024,Bainbridge Island Museum of Art,Museums,West,"A chance of rain before 11am. Mostly sunny, with a high near 55. Northeast wind 2 to 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Ashley Cooke,10/23/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 53."
Fake Fruit,10/23/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 55."
Laser Pop Punk Night,10/23/2024,Pacific Science Center,Museums,Queen Anne / Seattle Center,"Partly sunny, with a high near 54."
Samm Henshaw,10/23/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 54."
Wendy Martin,10/23/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Partly sunny, with a high near 55."
60 Minutes in Space: Stars and Jack-o’-Lanterns,10/24/2024,Pacific Science Center,Museums,Queen Anne / Seattle Center,"A chance of rain after 11am. Partly sunny, with a high near 55."
Double Feature: Bride of Frankenstein and Young Frankenstein,10/24/2024,Benaroya Hall,Music,Downtown,"A chance of rain after 11am. Partly sunny, with a high near 53."
Glass Cannons,10/24/2024,High Dive,Music,Fremont / Ballard,"A chance of rain after 11am. Partly sunny, with a high near 55."
Jazz with Jim: Jazz Today,10/24/2024,Bainbridge Island Museum of Art,Music,West,"A chance of rain after 11am. Partly sunny, with a high near 55."
Jeffrey Martin,10/24/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain after 11am. Partly sunny, with a high near 56."
Jenny Slate,10/24/2024,The Neptune Theatre,Readings & Lectures,University District,"A chance of rain after 11am. Partly sunny, with a high near 55."
Kelly Goto,10/24/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain after 11am. Partly sunny, with a high near 55."
Orion Sun,10/24/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain after 11am. Partly sunny, with a high near 56."
( (( PHONATION )) ),10/25/2024,Benaroya Hall,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 56."
Benjamin Tod and Lost Dog Street Band,10/25/2024,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 56."
Bilal,10/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 56."
Destroy Boys,10/25/2024,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 56."
Duende Libre,10/25/2024,Bainbridge Island Museum of Art,Music,West,"Rain likely. Mostly cloudy, with a high near 54."
Jason Eady,10/25/2024,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 57."
Morgan Jay,10/25/2024,The Neptune Theatre,Theatre,University District,"Rain likely. Mostly cloudy, with a high near 56."
Sebastian Maniscalco,10/25/2024,Climate Pledge Arena,Theatre,Queen Anne / Seattle Center,"Rain likely. Mostly cloudy, with a high near 54."
Smoker Dad Album Release Party,10/25/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 56."
SYML with the Seattle Symphony,10/25/2024,Benaroya Hall,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 56."
Beserat Tafesse,10/26/2024,Bainbridge Island Museum of Art,Music,West,"Rain. Cloudy, with a high near 56."
Boots,10/26/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 57."
