Name,Date,Location,Type,Region,Weather
Becky Selengut: Misunderstood Vegetables,4/3/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny. High near 51, with temperatures falling to around 49 in the afternoon. West southwest wind 5 to 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Hippie Sabotage,4/3/2024,Showbox SoDo,Music,Pioneer Square,"A chance of rain. Partly sunny, with a high near 50. Southwest wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Manual Cinema,4/3/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain. Partly sunny, with a high near 51. South southeast wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Matt Maltese,4/3/2024,The Neptune Theatre,Music,University District,"A chance of rain. Partly sunny, with a high near 51. Southwest wind around 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Them Bad Apples,4/3/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny. High near 50, with temperatures falling to around 48 in the afternoon. South wind 5 to 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Aan,4/4/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 11am. Mostly cloudy, with a high near 49. North northwest wind around 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Brianna Madia with Steph Jagger,4/4/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain after 11am. Mostly cloudy, with a high near 50. North northwest wind around 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Luis Miguel,4/4/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A chance of rain after 11am. Mostly cloudy, with a high near 49. North northwest wind around 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Maxwell Stearns,4/4/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain after 11am. Mostly cloudy, with a high near 50. North northwest wind around 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Taylor Raven and Duke Kim in Recital,4/4/2024,Opera Center,Music,Queen Anne / Seattle Center,"A chance of rain after 11am. Mostly cloudy, with a high near 49. North northwest wind around 13 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Arizona Zervas,4/5/2024,Nectar Lounge,Music,Fremont / Ballard,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 53. Southwest wind around 6 mph. Chance of precipitation is 20%."
Cinders,4/5/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain. Mostly cloudy, with a high near 54. Southwest wind around 6 mph. Chance of precipitation is 20%."
