Name,Date,Location,Type,Region,Weather
Aaron Lee Tasjan,5/18/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 58, with temperatures falling to around 56 in the afternoon. East northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Bebel Gilberto,5/18/2024,The Neptune Theatre,Music,University District,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy, with a high near 55. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Calder Symposium,5/18/2024,Seattle Art Museum,Museums,Downtown,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy, with a high near 55. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Chanoyu: Tea Culture of Japan Demonstration,5/18/2024,Seattle Art Museum,Museums,Downtown,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy, with a high near 56. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Crack Sabbath,5/18/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. East northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Festal: A Glimpse of China – Seattle Chinese Culture & Arts Festival,5/18/2024,"Seattle, WA",Festivals & Special Events,Downtown,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 57, with temperatures falling to around 55 in the afternoon. East wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Grownfoux5,5/18/2024,The Royal Room,Music,South Seattle,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Idris Goodwin and Lorraine Nam,5/18/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy, with a high near 55. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Latexfauna,5/18/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Northwest Swing Pop-Up Musical Performance,5/18/2024,The Museum of Flight,Music,South Seattle,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. East wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Seattle Sounders FC vs. Vancouver Whitecaps FC,5/18/2024,Lumen Field,Sports,Pioneer Square,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Sharks and Daisies: Tales of a Coast Guard Rescue Swimmer,5/18/2024,The Museum of Flight,Museums,South Seattle,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Sheng Wang,5/18/2024,The Moore Theatre,Theatre,Downtown,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Teezo Touchdown,5/18/2024,Neumos,Music,Capitol Hill / Central District,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
VIAL,5/18/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers likely before 2pm, then showers and thunderstorms. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. Northeast wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Alice Merton,5/19/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 62. South southwest wind around 5 mph."
Belle and Sebastian,5/19/2024,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 63. Southwest wind around 3 mph."
Benny The Butcher,5/19/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 62. South southwest wind around 5 mph."
Chatham Rabbits and Stillhouse Junkies,5/19/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 62. South southwest wind around 5 mph."
Findings Night 2024 with Maia Brown,5/19/2024,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 61. South southwest wind around 5 mph."
Problem VS Jason,5/19/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 62. South southwest wind around 5 mph."
Seattle Reign FC vs. Orlando Pride,5/19/2024,Lumen Field,Sports,Pioneer Square,"Partly sunny, with a high near 63. South southwest wind around 5 mph."
Shaker Bloomheart,5/19/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 62. South southwest wind around 5 mph."
Shaping Seattle,5/19/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 62. South southwest wind around 5 mph."
