Name,Date,Location,Type,Region,Weather
Blacck and Loud Fest | Spotlight at Waterfront Park,7/10/2025,Waterfront Park,Music,Downtown,"Mostly cloudy, with a high near 71. Southwest wind around 6 mph."
Chet Faker,7/10/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 69. Southwest wind around 6 mph."
DJ HYO,7/10/2025,The Showbox,Music,Downtown,"Mostly cloudy, with a high near 71. South southwest wind around 6 mph."
Emerald City Ragtime Band,7/10/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny. High near 70, with temperatures falling to around 68 in the afternoon. Southwest wind around 6 mph."
Ginjah,7/10/2025,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 71. Southwest wind around 6 mph."
Gniffke,7/10/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny. High near 70, with temperatures falling to around 68 in the afternoon. Southwest wind around 6 mph."
Matt Mogg,7/10/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 69. Southwest wind around 6 mph."
Rafe Pearlman and Friend,7/10/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 69. West southwest wind around 7 mph."
Swamp Wife,7/10/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 71. South southwest wind around 6 mph."
A Love Electric,7/11/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 80. North wind 2 to 7 mph."
Bobby Bare Jr.,7/11/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 78. North wind 2 to 7 mph."
Carl Verheyen Band,7/11/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 80. North wind 2 to 6 mph."
Fast Fashion – The Depeche Mode Experience,7/11/2025,El Corazon,Music,Downtown,"Sunny, with a high near 82. North wind 2 to 6 mph."
Great Women of Folk and Country,7/11/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 82. North wind 2 to 7 mph."
James Carr Band,7/11/2025,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 78. North wind 3 to 7 mph."
Nevermind – Seattle’s Nirvana Tribute,7/11/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 81. North wind 2 to 7 mph."
Scott Yoder,7/11/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 81. North wind 2 to 6 mph."
The Sandlot Special Event With The Cast,7/11/2025,The Neptune Theatre,Film & Media Arts,University District,"Sunny, with a high near 78. North wind 3 to 7 mph."
Washed Out,7/11/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 81. North wind 2 to 7 mph."
Artist Talk with Hugh Hayden: Rethinking the Ordinary,7/12/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 79."
Barry Manilow,7/12/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 78. North wind 2 to 8 mph."
Dance Therapy – Hit Explosion,7/12/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 82."
Electric Circus: Hot Time in the Summertime,7/12/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 81. North northeast wind 2 to 7 mph."
Jeremy Piven,7/12/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 77. North wind 2 to 8 mph."
Kiki Valera y su Son Cubano,7/12/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 80."
Pedro The Lion,7/12/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 77. North wind 2 to 8 mph."
Seattle Disability Arts Festival,7/12/2025,Pier 62,Festivals & Special Events,Downtown,"Mostly sunny, with a high near 80. North northeast wind 2 to 8 mph."
Smoker Dad,7/12/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
40 Oz To Freedom,7/13/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 83."
Bach,7/13/2025,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 82."
No Monaco,7/13/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 82."
Seaside Massacre,7/13/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 84."
Nick Biello Quintet,7/14/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 79."
Bamba Wassoulou Groove,7/15/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 83."
Dancing Hearts,7/15/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 85."
Foleada,7/15/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 86."
King Zaae,7/15/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 85."
Macy Gray – On How Life Is 25th Anniversary Tour,7/15/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 86."
The SoapGirls,7/15/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 83."
Dub Lounge International,7/16/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 91."
