Name,Date,Location,Type,Region,Weather
Bailen,2/22/2024,The Crocodile,Music,Downtown,"A slight chance of rain showers. Mostly cloudy. Low around 43, with temperatures rising to around 45 overnight. South wind around 6 mph. Chance of precipitation is 20%."
Dr. Charan Ranganath,2/22/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain showers. Mostly cloudy. Low around 43, with temperatures rising to around 45 overnight. South wind around 6 mph. Chance of precipitation is 20%."
Jack Parker,2/22/2024,The Royal Room,Music,South Seattle,"A slight chance of rain showers. Mostly cloudy, with a low around 44. South wind around 8 mph. Chance of precipitation is 20%."
Mountain Holler,2/22/2024,High Dive,Music,Fremont / Ballard,"A slight chance of rain showers. Mostly cloudy. Low around 45, with temperatures rising to around 47 overnight. South wind around 7 mph. Chance of precipitation is 20%."
Northwest Blues Stars,2/22/2024,The Triple Door,Music,Downtown,"A slight chance of rain showers. Mostly cloudy. Low around 43, with temperatures rising to around 45 overnight. South wind around 7 mph. Chance of precipitation is 20%."
Seattle Kraken vs. Vancouver Canucks,2/22/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A slight chance of rain showers. Mostly cloudy. Low around 43, with temperatures rising to around 45 overnight. South wind around 6 mph. Chance of precipitation is 20%."
Shabaka,2/22/2024,Town Hall Seattle,Music,Downtown,"A slight chance of rain showers. Mostly cloudy. Low around 43, with temperatures rising to around 45 overnight. South wind around 7 mph. Chance of precipitation is 20%."
BLACKSTAR SYMPHONY: The Music of David Bowie,2/23/2024,Benaroya Hall,Music,Downtown,"Mostly sunny, with a high near 52. North wind around 5 mph."
Caligula’s Horse,2/23/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 52. North wind around 5 mph."
Lisa Koch Big Ass Birthday Bash,2/23/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 52. North wind around 5 mph."
Opera Talk: The Making of X,2/23/2024,Opera Center,Readings & Lectures,Queen Anne / Seattle Center,"Mostly sunny, with a high near 53. North northwest wind around 5 mph."
Tikkadoom and Nick Drummond,2/23/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 52. North wind around 5 mph."
Wreckno,2/23/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 53. North wind around 5 mph."
Bassekou Kouyate and Vieux Farka Toure,2/24/2024,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 49. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Crystal Skies,2/24/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 40%."
Dan Brown Wild Symphony,2/24/2024,Benaroya Hall,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 40%."
Dana Gould and Bobcat Goldthwait,2/24/2024,The Triple Door,Theatre,Downtown,"A chance of rain. Mostly cloudy, with a high near 49. Chance of precipitation is 40%."
Knoll,2/24/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 49. Chance of precipitation is 40%."
Nate Jackson,2/24/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 40%."
Pink Sweat$,2/24/2024,The Showbox,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 49. Chance of precipitation is 40%."
Root and Branch,2/24/2024,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 49. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Seattle Kraken vs. Minnesota Wild,2/24/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Small Island Big Song,2/24/2024,Meany Center for the Performing Arts,Music,University District,"A chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 40%."
The Highsteppers Classic Soul Revue,2/24/2024,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 40%."
Tides of Times: A Conversation on Maritime Asia in Art and Trade,2/24/2024,Seattle Art Museum,Museums,Downtown,"A chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 40%."
Klezmer Starts Here: The Music of Abe Schwartz,2/25/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 48."
Telling the Story,2/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 48."
Cherry Glazerr,2/26/2024,Neumos,Music,Capitol Hill / Central District,"Rain and snow likely before 10am, then rain and snow between 10am and 1pm, then rain and snow. Mostly cloudy, with a high near 44."
Dick & Angel Dare to Do It,2/26/2024,The Paramount Theatre,Theatre,Downtown,"Rain and snow likely before 10am, then rain and snow. Mostly cloudy, with a high near 44."
Seattle Kraken vs. Boston Bruins,2/26/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain and snow. Mostly cloudy, with a high near 44."
Big Tooth,2/27/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain and snow likely before 1pm, then rain and snow likely. Partly sunny, with a high near 42."
Eric Klinenberg,2/27/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain and snow likely before 1pm, then rain and snow likely. Partly sunny, with a high near 43."
Fresh Dressed – smARTfilms: Black Luxury,2/27/2024,Bainbridge Island Museum of Art,Museums,West,"Rain and snow likely before 1pm, then rain and snow likely. Partly sunny, with a high near 42."
Joy Harjo,2/27/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain and snow likely before 1pm, then rain and snow likely. Partly sunny, with a high near 42."
Kelsy Karter and The Heroines,2/27/2024,Funhouse,Music,Capitol Hill / Central District,"Rain and snow likely before 1pm, then rain and snow likely. Partly sunny, with a high near 43."
Ron Pope,2/27/2024,The Triple Door,Music,Downtown,"Rain and snow likely before 1pm, then rain and snow likely. Partly sunny, with a high near 42."
Anand Gopal,2/28/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 47."
Dianne Reeves,2/28/2024,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 47."
He Films The Clouds,2/28/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 47."
Kassa Overall,2/28/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 47."
Playboi Carti,2/28/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 47."
Tommy Castro and The Painkillers,2/28/2024,The Triple Door,Music,Downtown,"Rain. Cloudy, with a high near 47."
