Name,Date,Location,Type,Region,Weather
Dungeons and Drag Queens,1/26/2024,The Crocodile,Theatre,Downtown,"A chance of rain. Cloudy, with a low around 43. Southeast wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Global Rhythms: Yungchen Lhamo,1/26/2024,Town Hall Seattle,Music,Downtown,"A chance of rain. Cloudy, with a low around 43. East southeast wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Harlem Globetrotters 2024 World Tour –,1/26/2024,accesso ShoWare Center,Sports,South,"A chance of rain. Cloudy, with a low around 43. Southeast wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Seattle Kraken vs. St. Louis Blues,1/26/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain. Cloudy, with a low around 43. Southeast wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Shelf Nunny,1/26/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Cloudy, with a low around 45. Southeast wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Super Diamond – The Neil Diamond Tribute Band,1/26/2024,The Showbox,Music,Downtown,"A chance of rain. Cloudy, with a low around 43. Southeast wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
The Disorderlies,1/26/2024,Slim's Last Chance,Music,South Seattle,"A chance of rain. Cloudy, with a low around 43. East wind around 3 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Harlem Globetrotters,1/27/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 54. South southeast wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Seattle Thunderbirds vs. Everett Silvertips,1/27/2024,accesso ShoWare Center,Sports,South,"Rain. Cloudy, with a high near 55. South southeast wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
The Budos Band,1/27/2024,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 54. South southeast wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
The Human Family,1/27/2024,Opera Center,Music,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 54. South southeast wind 6 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Celebrate Asia,1/28/2024,Benaroya Hall,Music,Downtown,"Rain. Cloudy, with a high near 58. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Family Day with Birds Connect Seattle,1/28/2024,National Nordic Museum,Museums,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 57. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Seattle Kraken vs. Columbus Blue Jackets,1/28/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain. Mostly cloudy, with a high near 57. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Tacoma Stars vs. San Diego Sockers,1/28/2024,accesso ShoWare Center,Sports,South,"Rain. Mostly cloudy, with a high near 58. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Adira Sharkey,1/29/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 57."
"Car, The Garden",1/29/2024,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 57."
Cheryl Wheeler,1/30/2024,The Triple Door,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 57."
Giantish,1/30/2024,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 57."
Seattle Thunderbirds vs. Prince George Cougars,1/30/2024,accesso ShoWare Center,Sports,South,"Rain likely. Mostly cloudy, with a high near 58."
FRAKTURED: Home of the Broken Beat,1/31/2024,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53."
G3- 25th Anniversary reunion,1/31/2024,The Moore Theatre,Music,Downtown,"Rain. Cloudy, with a high near 54."
JP Saxe,1/31/2024,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 54."
Los Lobos,1/31/2024,The Triple Door,Music,Downtown,"Rain. Cloudy, with a high near 54."
BabyTron,2/1/2024,The Showbox,Music,Downtown,"Rain showers. Mostly cloudy, with a high near 50."
Catalyzing Change with Akuyea Karen Vargas,2/1/2024,Bainbridge Island Museum of Art,Readings & Lectures,West,"Rain showers. Mostly cloudy, with a high near 50."
Jamila Woods,2/1/2024,Neumos,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 51."
Jazz is Dead: Blue Note 85,2/1/2024,The Neptune Theatre,Music,University District,"Rain showers. Mostly cloudy, with a high near 51."
Michelle Cann,2/1/2024,Meany Center for the Performing Arts,Music,University District,"Rain showers. Mostly cloudy, with a high near 50."
Pakt,2/1/2024,Funhouse,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 50."
