Name,Date,Location,Type,Region,Weather
Abe Parker,4/8/2025,Barboza,Music,Capitol Hill / Central District,"Rain showers before 11am, then showers and thunderstorms. Mostly cloudy, with a high near 53. South wind 13 to 20 mph, with gusts as high as 25 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Amanda Winterhalter,4/8/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain showers before 11am, then showers and thunderstorms. Mostly cloudy. High near 54, with temperatures falling to around 52 in the afternoon. South wind 7 to 18 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
An Evening With Benmont Tench,4/8/2025,The Triple Door,Music,Downtown,"Rain showers before 11am, then showers and thunderstorms. Mostly cloudy, with a high near 54. South wind 7 to 16 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
David Nihill,4/8/2025,The Neptune Theatre,Theatre,University District,"Rain showers before 11am, then showers and thunderstorms. Mostly cloudy. High near 54, with temperatures falling to around 52 in the afternoon. South wind 8 to 17 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Etran de L’Aïr,4/8/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers before 11am, then showers and thunderstorms. Mostly cloudy. High near 54, with temperatures falling to around 52 in the afternoon. South wind 8 to 17 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Heart to Gold,4/8/2025,Funhouse,Music,Capitol Hill / Central District,"Rain showers before 11am, then showers and thunderstorms. Mostly cloudy, with a high near 54. South wind 9 to 17 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Prison Affair,4/8/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain showers before 11am, then showers and thunderstorms. Mostly cloudy, with a high near 54. South wind 8 to 18 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
4th Annual John Prine Tribute Night,4/9/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 60. Southwest wind 1 to 8 mph."
Donnie Vie,4/9/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 60. Southwest wind 1 to 8 mph."
Hope Tala,4/9/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 59. South southwest wind 1 to 7 mph."
Hot Rod,4/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 59. South southwest wind 1 to 7 mph."
Hurricane Dreamz,4/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 59. Southwest wind 2 to 9 mph."
Kraftwerk,4/9/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 60. Southwest wind 2 to 8 mph."
Poison The Well,4/9/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 59. Southwest wind 2 to 9 mph."
Steven Page,4/9/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 60. West southwest wind 0 to 7 mph."
Tom Bennett and The Rolling Blackouts,4/9/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 60. Southwest wind 1 to 8 mph."
Unlearning with Lindsey T.H. Jackson,4/9/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 59. Southwest wind 2 to 9 mph."
Watkins Glen,4/9/2025,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 59. Southwest wind 2 to 9 mph."
Whitechapel,4/9/2025,The Showbox,Music,Downtown,"Partly sunny, with a high near 60. Southwest wind 2 to 9 mph."
WILLIS,4/9/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 59. Southwest wind 2 to 9 mph."
Alyssa Edwards,4/10/2025,The Moore Theatre,Theatre,Downtown,"Rain after 11am. Mostly cloudy, with a high near 63. South southeast wind 2 to 10 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Baths,4/10/2025,Barboza,Music,Capitol Hill / Central District,"Rain after 11am. Mostly cloudy, with a high near 63. South southeast wind 2 to 13 mph, with gusts as high as 21 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Chuck Fenda,4/10/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain after 11am. Mostly cloudy, with a high near 64. South southeast wind 2 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Dave Bryant Harmolodic League,4/10/2025,The Royal Room,Music,South Seattle,"Rain after 11am. Mostly cloudy, with a high near 63. South wind 1 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Manazma Sheen,4/10/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain after 11am. Mostly cloudy, with a high near 63. South southeast wind 2 to 12 mph, with gusts as high as 21 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Old 97’s,4/10/2025,The Crocodile,Music,Downtown,"Rain after 11am. Mostly cloudy, with a high near 63. South wind 1 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Paige Sandusky,4/10/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain after 11am. Mostly cloudy, with a high near 63. South southeast wind 2 to 13 mph, with gusts as high as 21 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Real Don Music,4/10/2025,High Dive,Music,Fremont / Ballard,"Rain after 11am. Mostly cloudy, with a high near 63. South southeast wind 2 to 12 mph, with gusts as high as 21 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Restless Road,4/10/2025,The Showbox,Music,Downtown,"Rain after 11am. Mostly cloudy, with a high near 63. South southeast wind 2 to 12 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Role Model,4/10/2025,Showbox SoDo,Music,Pioneer Square,"Rain after 11am. Mostly cloudy, with a high near 64. South southeast wind 1 to 8 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Slacker University: It’s a 2000’s Party: Seattle,4/10/2025,The Neptune Theatre,Music,University District,"Rain after 11am. Mostly cloudy, with a high near 63. South southeast wind 2 to 12 mph, with gusts as high as 21 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
