Name,Date,Location,Type,Region,Weather
((( O ))),1/20/2025,Neumos,Music,Capitol Hill / Central District,"Mostly clear. Low around 29, with temperatures rising to around 31 overnight. East wind around 5 mph."
Brainiac,1/20/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly clear. Low around 29, with temperatures rising to around 31 overnight. East northeast wind around 5 mph."
Death From Above 1979,1/20/2025,The Crocodile,Music,Downtown,"Mostly clear. Low around 29, with temperatures rising to around 31 overnight. East northeast wind around 3 mph."
Quetzal,1/20/2025,Town Hall Seattle,Music,Downtown,"Mostly clear. Low around 29, with temperatures rising to around 31 overnight. East northeast wind around 3 mph."
Ron Wyden,1/20/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly clear. Low around 29, with temperatures rising to around 31 overnight. East northeast wind around 5 mph."
Arooj Aftab – Night Reign Tour,1/21/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 42. South southwest wind around 2 mph."
Juan Williams with Marcus Harrison Green,1/21/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 42. South southwest wind around 2 mph."
Kay Smith-Blum and Joshua Frank,1/21/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 42. South southwest wind around 2 mph."
Lutalo,1/21/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 43. Southwest wind around 2 mph."
Caifanes,1/22/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 43."
FCON,1/22/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 43."
Futurebirds,1/22/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 43."
Jamie Miller,1/22/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 43."
Mantra,1/22/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 43."
Martha Gonzalez,1/22/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 44."
Ashley Stoyanov,1/23/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 42."
Ben Bruce Album Release Party,1/23/2025,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 41."
Black Dogs,1/23/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Mostly cloudy, with a high near 42."
Fearlessly Different,1/23/2025,Bainbridge Island Museum of Art,Readings & Lectures,West,"A chance of rain. Mostly cloudy, with a high near 41."
Nathan Nzanga,1/23/2025,High Dive,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 41."
Percival Everett,1/23/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Mostly cloudy, with a high near 41."
Steve Wynn,1/23/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 41."
Almost Yours,1/24/2025,Fremont Abbey Arts Center,Theatre,Fremont / Ballard,"A chance of rain before 10am. Partly sunny, with a high near 43."
Apashe – Antagonist 2.0 Tour,1/24/2025,WaMu Theater,Music,Pioneer Square,"A chance of rain before 10am. Partly sunny, with a high near 42."
Ayo Dot and The Uppercuts,1/24/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain before 10am. Partly sunny, with a high near 42."
AZN GLO,1/24/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain before 10am. Partly sunny, with a high near 43."
Bright Eyes,1/24/2025,The Paramount Theatre,Music,Downtown,"A chance of rain before 10am. Partly sunny, with a high near 42."
Dogs in a Pile,1/24/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain before 10am. Partly sunny, with a high near 42."
Dungeons and Drag Queens,1/24/2025,The Crocodile,Theatre,Downtown,"A chance of rain before 10am. Partly sunny, with a high near 42."
