Name,Date,Location,Type,Region,Weather
Artists in Conversation: Fischersund Art Collective,11/9/2024,National Nordic Museum,Museums,Fremont / Ballard,"A slight chance of rain. Cloudy, with a low around 49. South wind around 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Dusty Slay,11/9/2024,The Neptune Theatre,Theatre,University District,"A slight chance of rain. Cloudy, with a low around 49. South wind around 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Festal: Seattle Hmong New Year,11/9/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"A slight chance of rain. Cloudy, with a low around 49. South wind around 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Flamingos in the Tree,11/9/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain. Cloudy, with a low around 49. South wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Inhaler,11/9/2024,Showbox SoDo,Music,Pioneer Square,"A slight chance of rain. Cloudy, with a low around 49. South wind around 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Kasbo,11/9/2024,Neumos,Music,Capitol Hill / Central District,"Cloudy, with a low around 49. South wind around 6 mph. New rainfall amounts less than a tenth of an inch possible."
Scott H Biram,11/9/2024,Slim's Last Chance,Music,South Seattle,"A slight chance of rain. Cloudy, with a low around 49. South wind around 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Silverio,11/9/2024,High Dive,Music,Fremont / Ballard,"A slight chance of rain. Cloudy, with a low around 49. South wind around 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
2024 Seattle Slack Key Festival,11/10/2024,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 56. South southeast wind 7 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
American Aquarium,11/10/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 56. South southeast wind 5 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Caribou,11/10/2024,Showbox SoDo,Music,Pioneer Square,"Rain. Cloudy, with a high near 57. South southeast wind 6 to 9 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Divas of Soul,11/10/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 55. South southeast wind 7 to 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Krizz Kaliko and Dizzy Wright,11/10/2024,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 56. South southeast wind 7 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Nico Vega,11/10/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 55. South southeast wind 6 to 12 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Red Dress,11/10/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 57. South southeast wind 6 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Tommy Tiernan,11/10/2024,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 56. South southeast wind 6 to 12 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Usher,11/10/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 56. South southeast wind 6 to 12 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Elyanna,11/11/2024,The Neptune Theatre,Music,University District,"Rain. Cloudy, with a high near 54. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
PawPaw Rod,11/11/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 54. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Crown Magnetar,11/12/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
Harrison Storm,11/12/2024,The Triple Door,Music,Downtown,"Rain. Cloudy, with a high near 53."
John Straley with Melinda Mueller,11/12/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
Mariana Chilton with Agueda Pacheco Flores,11/12/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 53."
Nathan Myhrvold with Bethany Jean Clement,11/12/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 52."
Oscillatina,11/12/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53."
Seconds – smARTfilms: Reel Reading,11/12/2024,Bainbridge Island Museum of Art,Film & Media Arts,West,"Rain. Cloudy, with a high near 53."
The Wldlfe,11/12/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
Tonya Lockyer with Jackson Cooper,11/12/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 52."
Accendino,11/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 55."
Arcobaleno Strings – Jukebox Quartet,11/13/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 54."
JUNNY,11/13/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 54."
Lizz Wright,11/13/2024,The Triple Door,Music,Downtown,"Rain. Cloudy, with a high near 52."
New Constellations,11/13/2024,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 54."
Violinist Itzhak Perlman,11/13/2024,Benaroya Hall,Music,Downtown,"Rain. Cloudy, with a high near 54."
We Call it Flamenco,11/13/2024,Town Hall Seattle,Dance,Downtown,"Rain. Cloudy, with a high near 54."
Brother Ali and Ant,11/14/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 52."
Dead Spells,11/14/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 52."
From Me to We,11/14/2024,Town Hall Seattle,Festivals & Special Events,Downtown,"Rain. Cloudy, with a high near 53."
Law Rocks,11/14/2024,The Crocodile,Music,Downtown,"Rain. Cloudy, with a high near 51."
Roots of Change: The History and Impact of Plant Immigration and Human-Flora Interactions in Iceland,11/14/2024,National Nordic Museum,Festivals & Special Events,Fremont / Ballard,"Rain. Cloudy, with a high near 52."
SAM Talks: Bethany Collins,11/14/2024,Seattle Art Museum,Museums,Downtown,"Rain. Cloudy, with a high near 50."
Spyglass Album Release Show,11/14/2024,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 52."
Tom Paxton and The DonJuans,11/14/2024,The Triple Door,Music,Downtown,"Rain. Cloudy, with a high near 53."
Wild Child and Susto,11/14/2024,The Neptune Theatre,Music,University District,"Rain. Cloudy, with a high near 52."
Amorina Kingdon,11/15/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 48."
Andre Nickatina,11/15/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 49."
Bar Stool Preachers,11/15/2024,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 49."
Ben Sollee,11/15/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 50."
Brazilian Forro with Foleada,11/15/2024,The Royal Room,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 50."
Duster,11/15/2024,The Neptune Theatre,Music,University District,"Rain likely. Mostly cloudy, with a high near 50."
Frank Buxton Silent Film Festival: The Docks of New York,11/15/2024,Bainbridge Island Museum of Art,Museums,West,"Rain likely. Mostly cloudy, with a high near 50."
Frank Buxton Silent Film Festival: The Lodger,11/15/2024,Bainbridge Island Museum of Art,Museums,West,"Rain likely. Mostly cloudy, with a high near 49."
Hayden James,11/15/2024,Showbox SoDo,Music,Pioneer Square,"Rain likely. Mostly cloudy, with a high near 48."
Kate Dinsmore,11/15/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 48."
KingDow,11/15/2024,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 50."
Mahler Untuxed,11/15/2024,Benaroya Hall,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 49."
Shallou,11/15/2024,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 50."
STAR n The Knight,11/15/2024,The Triple Door,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 50."
The Graceland Five,11/15/2024,Slim's Last Chance,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 49."
