Name,Date,Location,Type,Region,Weather
Cady Coleman with Steve Broback,1/14/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Areas of fog. Mostly cloudy, with a low around 36. East northeast wind around 2 mph."
Hayward Sun and Your Jack,1/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Areas of fog. Mostly cloudy, with a low around 36. East northeast wind around 1 mph."
Hindley Street Country Club,1/14/2025,The Moore Theatre,Music,Downtown,"Areas of fog. Mostly cloudy, with a low around 36. East northeast wind around 1 mph."
Pearl Django,1/14/2025,Dimitriou's Jazz Alley,Music,Downtown,"Areas of fog. Mostly cloudy, with a low around 36. East northeast wind around 1 mph."
After Middle Fork: More Rebellious Revelations from John Grade,1/15/2025,Seattle Art Museum,Museums,Downtown,"Areas of fog before 10am. Partly sunny, with a high near 44. North wind around 5 mph."
Ben Barnes,1/15/2025,The Showbox,Music,Downtown,"Areas of fog before 10am. Partly sunny, with a high near 44. North wind around 5 mph."
CULPRITS,1/15/2025,The Triple Door,Music,Downtown,"Areas of fog before 10am. Partly sunny, with a high near 43. North northwest wind around 5 mph."
Haystack Slim and The Broken Arrow,1/15/2025,Sunset Tavern,Music,Fremont / Ballard,"Areas of fog before 10am. Partly sunny, with a high near 44. North northwest wind around 3 mph."
Megan Ming Francis,1/15/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Areas of fog before 10am. Partly sunny, with a high near 44. North northwest wind around 3 mph."
Megan Tady with Tara Conklin,1/15/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Areas of fog before 10am. Partly sunny, with a high near 44. North northwest wind around 3 mph."
Piano Starts Here: The Music of Nina Simone and Dorothy Donegan,1/15/2025,The Royal Room,Music,South Seattle,"Areas of fog before 10am. Partly sunny, with a high near 44. North northwest wind around 3 mph."
Wax Lips,1/15/2025,Tractor Tavern,Music,Fremont / Ballard,"Areas of fog before 10am. Partly sunny, with a high near 44. North wind around 5 mph."
Amelia Day and The Cloves,1/16/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain before 4pm, then a slight chance of rain showers. Mostly cloudy, with a high near 43. Chance of precipitation is 30%."
