Name,Date,Location,Type,Region,Weather
Anees,5/8/2025,The Showbox,Music,Downtown,"Mostly sunny. High near 62, with temperatures falling to around 60 in the afternoon. North wind 5 to 9 mph."
Brian Kimmel,5/8/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny. High near 62, with temperatures falling to around 60 in the afternoon. North wind 5 to 9 mph."
C Pam Zhang,5/8/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 61. North wind 5 to 10 mph."
Dirtwire,5/8/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 61. North wind 5 to 10 mph."
Finding Peace: 1st Annual Korean Heritage Night,5/8/2025,Bainbridge Island Museum of Art,Museums,West,"Mostly sunny, with a high near 60. North northwest wind 3 to 10 mph."
Guardin,5/8/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 62. Northeast wind 3 to 10 mph."
Manazma Sheen,5/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 61. North wind 5 to 9 mph."
Mentallo and the Fixer,5/8/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 62. North wind 5 to 10 mph."
Nora En Pure,5/8/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny. High near 62, with temperatures falling to around 60 in the afternoon. North wind 5 to 9 mph."
Northwest Terror Fest,5/8/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 62. Northeast wind 3 to 10 mph."
Paige Sandusky,5/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 60. Northeast wind 5 to 13 mph."
Radio Weekend,5/8/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 62. Northeast wind 3 to 10 mph."
The Funky Titanics,5/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny. High near 63, with temperatures falling to around 61 in the afternoon. East wind 5 to 9 mph."
The Oc34n,5/8/2025,The Royal Room,Music,South Seattle,"Mostly sunny. High near 62, with temperatures falling to around 60 in the afternoon. North wind 5 to 9 mph."
Thimastr,5/8/2025,Funhouse,Music,Capitol Hill / Central District,"Partly cloudy, with a low around 44. Southeast wind around 5 mph."
