Name,Date,Location,Type,Region,Weather
Angry Blackmen,9/25/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 63, with temperatures falling to around 61 in the afternoon. South southeast wind 9 to 14 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Aoife O’Donovan and Hawktail: All of My Friends Tour,9/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind around 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Bob Bauer with David Burman,9/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind around 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Brendan Kelly,9/25/2024,Funhouse,Music,Capitol Hill / Central District,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 63, with temperatures falling to around 61 in the afternoon. South wind around 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Connected  – Richie Goods and Chien Chien Lu,9/25/2024,The Triple Door,Music,Downtown,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind around 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Daniel,9/25/2024,Neumos,Music,Capitol Hill / Central District,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind around 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Devin Kennedy,9/25/2024,Barboza,Music,Capitol Hill / Central District,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind around 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Edward Burns,9/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind around 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Elizabeth Rosner,9/25/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind 9 to 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Mass of the Fermenting Dregs,9/25/2024,The Crocodile,Music,Downtown,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind around 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Music for Mushrooms,9/25/2024,Town Hall Seattle,Film & Media Arts,Downtown,"Rain between 10am and 5pm, then showers and thunderstorms likely. Cloudy. High near 64, with temperatures falling to around 61 in the afternoon. South southeast wind 9 to 14 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
