Name,Date,Location,Type,Region,Weather
Cameron Whitcomb,7/18/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 72. Southwest wind around 7 mph."
Chali 2na and The House of Vibe,7/18/2025,The Crocodile,Music,Downtown,"Clear. Low around 61, with temperatures rising to around 63 overnight. South wind around 3 mph."
Clyde McGee,7/18/2025,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 73. West southwest wind around 7 mph."
Jesse Roper,7/18/2025,Tractor Tavern,Music,Fremont / Ballard,"Clear. Low around 61, with temperatures rising to around 63 overnight. South wind around 3 mph."
Parallel Points: Tarrah Krajnak and Rafael Soldi in Conversation,7/18/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Partly sunny, with a high near 71. West wind around 8 mph."
Adventures with Space Patches,7/19/2025,The Museum of Flight,Museums,South Seattle,"Partly sunny, with a high near 74. Southwest wind around 8 mph."
Couture and Cars Fashion Show,7/19/2025,LeMay - America's Car Museum,Museums,South,"Partly sunny, with a high near 73. South southwest wind around 7 mph."
Denny Way,7/19/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly cloudy, with a high near 75. South southwest wind around 7 mph."
Dragontail Peak,7/19/2025,Slim's Last Chance,Music,South Seattle,"Mostly cloudy, with a high near 72. South southwest wind around 7 mph."
Jerry Seinfeld,7/19/2025,The Paramount Theatre,Theatre,Downtown,"Mostly cloudy, with a high near 75. South southwest wind around 6 mph."
La Rebelion de Seattle,7/19/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 72. South southwest wind around 7 mph."
LeRoy Bell and His Only Friends,7/19/2025,The Triple Door,Music,Downtown,"Mostly cloudy, with a high near 74. South southwest wind around 6 mph."
Matte Blvck,7/19/2025,El Corazon,Music,Downtown,"Mostly cloudy, with a high near 72. South southwest wind around 7 mph."
Bands Don’t Cry,7/20/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 75. South southwest wind 2 to 6 mph."
Latin Mambo,7/20/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 72. South southwest wind around 6 mph."
Fancy Hagood,7/21/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
Keep Flying,7/21/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 75."
Bell Bottom Blues – Tribute to Eric Clapton,7/22/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 82."
Bigtooth,7/22/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 81."
Brit Floyd,7/23/2025,Marymoor Park,Music,Bellevue / Eastside,"Sunny, with a high near 85."
Julio Lemos,7/23/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 84."
Acerbity,7/24/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 78."
An Evening with Mike Dawes,7/24/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 78."
Bazaar,7/24/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 81."
Charlotte Lawrence,7/24/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 82."
Jazz Underground,7/24/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 82."
