Name,Date,Location,Type,Region,Weather
Berlioz,5/15/2025,The Showbox,Music,Downtown,"Rain likely after 1pm. Cloudy. High near 57, with temperatures falling to around 55 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Madeline Goldstein,5/15/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely after noon. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. South southwest wind 6 to 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Matthew and the Atlas,5/15/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely after 1pm. Mostly cloudy. High near 57, with temperatures falling to around 55 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Meet Me at the Movies Spring 2025,5/15/2025,Bainbridge Island Museum of Art,Museums,West,"Rain likely after 1pm. Cloudy. High near 58, with temperatures falling to around 55 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Phil Cook,5/15/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Rain likely after 1pm. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Stephanie Chou,5/15/2025,The Royal Room,Music,South Seattle,"Rain likely after 1pm. Mostly cloudy. High near 57, with temperatures falling to around 54 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Subatomic Sound System,5/15/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain likely after 1pm. Cloudy. High near 57, with temperatures falling to around 55 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
The Fall of Troy,5/15/2025,El Corazon,Music,Downtown,"Rain likely after 1pm. Mostly cloudy. High near 57, with temperatures falling to around 55 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Allison Russell,5/16/2025,The Showbox,Music,Downtown,"A chance of rain. Cloudy, with a high near 58. South wind 3 to 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
FLO,5/16/2025,Showbox SoDo,Music,Pioneer Square,"Rain likely. Cloudy, with a high near 59. South wind 2 to 7 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Ismo – Woo Hoo! World Tour,5/16/2025,The Neptune Theatre,Theatre,University District,"A chance of rain. Cloudy, with a high near 58. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Kung Fu Vampire,5/16/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Cloudy, with a high near 58. South wind 5 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Melanesian Heritage Night,5/16/2025,Bainbridge Island Museum of Art,Museums,West,"Rain likely. Cloudy, with a high near 58. South wind around 7 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Obscura,5/16/2025,El Corazon,Music,Downtown,"A chance of rain. Cloudy, with a high near 58. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Pat Thomas with Gary Groth,5/16/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely. Cloudy, with a high near 57. South wind 5 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Son Rompe Pera,5/16/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain likely. Cloudy, with a high near 58. South wind 5 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Asian Monologues,5/17/2025,Bainbridge Island Museum of Art,Museums,West,"Rain. Mostly cloudy, with a high near 60. West southwest wind 2 to 6 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
DDT Live,5/17/2025,Showbox SoDo,Music,Pioneer Square,"Rain. Mostly cloudy, with a high near 60. West southwest wind 2 to 7 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
