Name,Date,Location,Type,Region,Weather
A Skylit Drive,3/21/2025,El Corazon,Music,Downtown,"Rain before 5pm, then showers and thunderstorms likely. Cloudy. High near 51, with temperatures falling to around 48 in the afternoon. South southwest wind around 13 mph, with gusts as high as 21 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Atrae Bilis,3/21/2025,Funhouse,Music,Capitol Hill / Central District,"Rain before 5pm, then showers and thunderstorms likely. Cloudy. High near 51, with temperatures falling to around 48 in the afternoon. South southwest wind 8 to 12 mph, with gusts as high as 21 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Blowout Brass Band,3/21/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain before 5pm, then showers and thunderstorms likely. Cloudy. High near 51, with temperatures falling to around 48 in the afternoon. South southwest wind around 13 mph, with gusts as high as 21 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Cold Comfort,3/21/2025,Barboza,Music,Capitol Hill / Central District,"Rain before 5pm, then showers and thunderstorms likely. Cloudy. High near 51, with temperatures falling to around 48 in the afternoon. South southwest wind around 13 mph, with gusts as high as 21 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Crowdsource Choir: Sing Country Music,3/21/2025,Town Hall Seattle,Music,Downtown,"Rain before 5pm, then showers and thunderstorms likely. Cloudy. High near 52, with temperatures falling to around 49 in the afternoon. South southwest wind around 13 mph, with gusts as high as 21 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Daily Bread,3/21/2025,Showbox SoDo,Music,Pioneer Square,"Rain before 5pm, then showers and thunderstorms likely. Cloudy. High near 51, with temperatures falling to around 48 in the afternoon. South southwest wind around 13 mph, with gusts as high as 21 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Joe Wong Comedy – In English,3/21/2025,Town Hall Seattle,Theatre,Downtown,"Rain before 5pm, then showers and thunderstorms likely. Cloudy. High near 51, with temperatures falling to around 48 in the afternoon. South southwest wind around 13 mph, with gusts as high as 21 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Jukebox the Ghost – Everything Under the Sun,3/21/2025,Neumos,Music,Capitol Hill / Central District,"Rain before 5pm, then showers and thunderstorms likely. Cloudy. High near 51, with temperatures falling to around 48 in the afternoon. South southwest wind around 14 mph, with gusts as high as 22 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Koan Sound,3/21/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain before 5pm, then showers and thunderstorms likely. Mostly cloudy. High near 51, with temperatures falling to around 48 in the afternoon. South southwest wind around 16 mph, with gusts as high as 22 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
The Kings,3/21/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain before 5pm, then showers and thunderstorms likely. Cloudy. High near 51, with temperatures falling to around 49 in the afternoon. South southwest wind around 14 mph, with gusts as high as 22 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
