Name,Date,Location,Type,Region,Weather
Alpha Wolf: Half Living Things	Share,4/17/2024,El Corazon,Music,Downtown,"Sunny, with a high near 58. Northwest wind 2 to 9 mph."
Chris Milam,4/17/2024,The Royal Room,Music,South Seattle,"Areas of frost before 7am. Sunny, with a high near 57. West wind 2 to 9 mph."
Hughes Bros Presents,4/17/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 57. West southwest wind 2 to 10 mph."
Krishna Das in Concert,4/17/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 57. West southwest wind 2 to 10 mph."
Matt Strassler with Anand Thirumalai,4/17/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 56. West northwest wind 3 to 12 mph."
Bananas Live Podcast,4/18/2024,The Triple Door,Readings & Lectures,Downtown,"Sunny, with a high near 61. North wind 6 to 10 mph."
Black Dogs,4/18/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 62. North wind 6 to 12 mph."
Brendan Abernathy,4/18/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 61. North wind 6 to 13 mph."
Chastity Belt,4/18/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 61. North northeast wind 6 to 13 mph."
Flight Facilities – DJ Set,4/18/2024,The Showbox,Music,Downtown,"Sunny, with a high near 61. North wind 6 to 10 mph."
Glen Teriyaki,4/18/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 64. North wind 5 to 10 mph."
Hear Me Talkin to You: Womxn And Blues,4/18/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 62. North wind 6 to 12 mph."
Loretta Napoleoni with Ross Reynolds,4/18/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 62. North wind 6 to 12 mph."
Medicine Bows,4/18/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 61. North northeast wind 6 to 13 mph."
Music And Misery,4/18/2024,Rendezvous JewelBox Theater,Music,Downtown,"Sunny, with a high near 62. North wind 6 to 13 mph."
Strung Out,4/18/2024,El Corazon,Music,Downtown,"Sunny, with a high near 61. North northeast wind 6 to 13 mph."
The Last Circus,4/18/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"Sunny, with a high near 62. North wind 6 to 12 mph."
Alessandra Rose,4/19/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 66. Northeast wind 6 to 12 mph."
An Evening with Jinjoo Cho,4/19/2024,415 Westlake,Music,Queen Anne / Seattle Center,"Sunny, with a high near 65. Northeast wind 6 to 12 mph."
Bobcat Goldthwait,4/19/2024,The Triple Door,Theatre,Downtown,"Sunny, with a high near 66. Northeast wind 6 to 12 mph."
D.O.A.,4/19/2024,El Corazon,Music,Downtown,"Sunny, with a high near 66. Northeast wind 6 to 10 mph."
