Name,Date,Location,Type,Region,Weather
Joe Casalini Trio,4/10/2026,The Royal Room,Music,South Seattle,"A slight chance of rain showers after 5pm. Partly sunny, with a high near 68. Northwest wind around 5 mph. Chance of precipitation is 20%."
Recession Pop,4/10/2026,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain showers after 5pm. Partly sunny. High near 68, with temperatures falling to around 66 in the afternoon. Northwest wind around 3 mph. Chance of precipitation is 20%."
Seattle Kraken vs. Calgary Flames,4/11/2026,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain showers likely. Mostly cloudy, with a high near 56. South wind around 6 mph. Chance of precipitation is 60%. New rainfall amounts between a tenth and quarter of an inch possible."
Deafbloom,4/12/2026,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers after 5pm. Mostly cloudy, with a high near 59. West wind 2 to 6 mph. Chance of precipitation is 30%."
Seattle Kraken vs. Los Angeles Kings,4/13/2026,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A slight chance of rain showers before 5pm, then a slight chance of rain. Mostly cloudy, with a high near 57."
April,4/14/2026,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 51."
U.S. Women’s National Team Match (USA vs Japan),4/14/2026,Lumen Field,Sports,Pioneer Square,"Rain. Mostly cloudy, with a high near 51."
MFG aka Maxwell Friedman Group with McTuff ‘The V3’,4/15/2026,Hidden Hall,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 52."
Sleepy Cat,4/15/2026,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 52."
DJ Lex,4/16/2026,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 57."
