Name,Date,Location,Type,Region,Weather
Alexperience,3/3/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain and snow showers. Cloudy, with a low around 33. South wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Barbara McQuade with Jenny Durkan,3/3/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain and snow showers. Cloudy, with a low around 34. South wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Briscoe,3/3/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain and snow showers. Cloudy, with a low around 33. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
David Nihill,3/3/2024,The Neptune Theatre,Theatre,University District,"A chance of rain and snow showers. Cloudy, with a low around 33. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Jim Knapp Orchestra,3/3/2024,The Royal Room,Music,South Seattle,"A chance of rain showers. Cloudy, with a low around 35. South wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Meow Meow,3/3/2024,The Triple Door,Theatre,Downtown,"A chance of rain and snow showers. Cloudy, with a low around 33. South wind around 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Tacoma Stars vs. Harrisburg Heat,3/3/2024,accesso ShoWare Center,Music,South,"A chance of rain showers. Cloudy, with a low around 35. South wind around 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Dr. Rajiv Shah,3/4/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain and snow showers. Partly sunny, with a high near 45. South southwest wind 7 to 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Empty Graves,3/5/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain and snow showers before 10am. Partly sunny, with a high near 45. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Evan Dando (of the Lemonheads),3/5/2024,The Triple Door,Music,Downtown,"A slight chance of rain and snow showers before 10am. Partly sunny, with a high near 45. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Eve’s Bayou – smARTfilms: Black Luxury,3/5/2024,Bainbridge Island Museum of Art,Museums,West,"A slight chance of snow showers before 10am. Mostly sunny, with a high near 45. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Frond,3/5/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of snow showers before 10am. Partly sunny, with a high near 44. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Marc E. Bassy,3/5/2024,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain and snow showers before 10am. Partly sunny, with a high near 45. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Maria Jose Llergo,3/6/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 45."
Shawn Phillips,3/6/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 45."
Atlus,3/7/2024,Nectar Lounge,Music,Fremont / Ballard,"A slight chance of snow showers before 7am, then a chance of rain and snow showers between 7am and 4pm, then a slight chance of rain. Partly sunny, with a high near 47."
Critical Mass Big Band,3/7/2024,The Royal Room,Music,South Seattle,"A chance of rain and snow showers before 4pm, then a slight chance of rain. Partly sunny, with a high near 47."
Rick Estrin and The Nightcats,3/7/2024,The Triple Door,Music,Downtown,"A chance of snow showers before 7am, then a chance of rain and snow showers between 7am and 4pm, then a slight chance of rain. Partly sunny, with a high near 47."
Theresa Caputo Live,3/7/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain and snow showers before 4pm, then a slight chance of rain. Partly sunny, with a high near 47."
Calidore Quartet & Abeo Quartet,3/8/2024,415 Westlake,Music,Queen Anne / Seattle Center,"A chance of rain. Mostly cloudy, with a high near 50."
Debut,3/8/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 50."
Holding / Movement,3/8/2024,Benaroya Hall,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 51."
International Women’s Day Live Sessions Concert,3/8/2024,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 50."
Karla Bonoff,3/8/2024,The Triple Door,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 50."
Seattle Kraken vs. Winnipeg Jets,3/8/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain. Mostly cloudy, with a high near 50."
Ariel Pink,3/9/2024,El Corazon,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 50."
Biblioteka,3/9/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 51."
Carnaval with EntreMundos Big Band,3/9/2024,The Royal Room,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 50."
Coco Montoya,3/9/2024,The Triple Door,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 51."
Helene Grimaud,3/9/2024,Meany Center for the Performing Arts,Music,University District,"Rain likely. Mostly cloudy, with a high near 50."
Josiah and the Bonnevilles,3/9/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 50."
Mahan Esfahan,3/9/2024,Town Hall Seattle,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 50."
