Name,Date,Location,Type,Region,Weather
Coco Jones,5/28/2025,The Showbox,Music,Downtown,"Sunny. High near 83, with temperatures falling to around 81 in the afternoon. West wind 2 to 10 mph."
Ministry,5/28/2025,Showbox SoDo,Music,Pioneer Square,"Sunny. High near 82, with temperatures falling to around 80 in the afternoon. West southwest wind 1 to 9 mph."
Rhythm and Flow: Vol 2 with Queen Andrew,5/28/2025,The Triple Door,Theatre,Downtown,"Sunny. High near 83, with temperatures falling to around 81 in the afternoon. West wind 2 to 10 mph."
Dr. Brady’s Oral Fixation Tour,5/29/2025,The Neptune Theatre,Theatre,University District,"Rain before 5pm. Mostly cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind around 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Good Luck Club,5/29/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain before 5pm. Mostly cloudy. High near 67, with temperatures falling to around 64 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Melissa Villasenor,5/29/2025,The Crocodile,Music,Downtown,"Rain before 5pm. Mostly cloudy, with a high near 68. South southwest wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Oranj Goodman,5/29/2025,Barboza,Music,Capitol Hill / Central District,"Rain before 5pm. Mostly cloudy. High near 66, with temperatures falling to around 63 in the afternoon. South southwest wind around 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Rizo,5/29/2025,The Triple Door,Theatre,Downtown,"Rain before 5pm. Mostly cloudy. High near 66, with temperatures falling to around 63 in the afternoon. South southwest wind around 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
The Kiffness: Vote4Pets Tour,5/29/2025,The Showbox,Music,Downtown,"Rain before 5pm. Mostly cloudy, with a high near 68. South southwest wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
UW Science Now,5/29/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain before 5pm. Mostly cloudy. High near 68, with temperatures falling to around 64 in the afternoon. South wind around 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Brand New,5/30/2025,WaMu Theater,Music,Pioneer Square,"Sunny, with a high near 76."
Goldie Boutilier,5/30/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 75."
Lords of Acid,5/30/2025,El Corazon,Music,Downtown,"Sunny, with a high near 74. North wind 2 to 7 mph."
RJD2,5/30/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 76. North wind 2 to 7 mph."
The Bouncing Souls,5/30/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 76. North wind 2 to 7 mph."
Ty Myers,5/30/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 74. North wind 2 to 7 mph."
Warren Dunes in Concert,5/30/2025,Bainbridge Island Museum of Art,Museums,West,"Sunny, with a high near 73. North wind 2 to 9 mph."
Zookraught,5/30/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 74. North wind 2 to 7 mph."
Alex Warren,5/31/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain after 11am. Mostly sunny, with a high near 72."
Benches,5/31/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Mostly sunny, with a high near 73."
Erykah Badu Tribute Night,5/31/2025,The Royal Room,Music,South Seattle,"A chance of rain after 11am. Mostly sunny, with a high near 70."
Hot Bodies in Motion,5/31/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain after 11am. Mostly sunny, with a high near 71."
Indo Warehouse,5/31/2025,The Showbox,Music,Downtown,"A slight chance of rain after 11am. Mostly sunny, with a high near 71."
Michael Yo,5/31/2025,The Triple Door,Theatre,Downtown,"A chance of rain after 11am. Mostly sunny, with a high near 72."
Oddly Satisfying: Ky Newman and Atlgrandma,5/31/2025,The Crocodile,Music,Downtown,"A chance of rain after 11am. Mostly sunny, with a high near 71."
Ringo Deathstarr,5/31/2025,El Corazon,Music,Downtown,"A chance of rain after 11am. Mostly sunny, with a high near 72."
TesseracT and Daedric,5/31/2025,The Crocodile,Music,Downtown,"A chance of rain after 11am. Mostly sunny, with a high near 72."
Carla Torgerson and Willow and Wood,6/1/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 66."
Mabe Fratti,6/1/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 66."
Pub Choir,6/1/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 68."
Jarrod Morris,6/2/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 67."
Napalm Death and Melvins,6/2/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 68."
Black Kray,6/3/2025,The Crocodile,Music,Downtown,"A slight chance of rain between 11am and 5pm. Mostly sunny, with a high near 71."
Blondshell,6/3/2025,The Showbox,Music,Downtown,"A slight chance of rain between 11am and 5pm. Mostly sunny, with a high near 71."
