Name,Date,Location,Type,Region,Weather
Chloe Moriondo,5/3/2025,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain showers before 2pm. Mostly cloudy, with a high near 57. North wind 5 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Crankdat,5/3/2025,WaMu Theater,Music,Pioneer Square,"A slight chance of rain showers before 2pm. Mostly cloudy, with a high near 57. North wind 5 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Festal: Asian American Native Hawaiian Pacific Islander Heritage Month Celebration,5/3/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"A slight chance of rain showers before 7am. Mostly cloudy. High near 58, with temperatures falling to around 56 in the afternoon. North wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Jason Cheny,5/3/2025,The Neptune Theatre,Theatre,University District,"A slight chance of rain showers before 7am. Mostly cloudy, with a high near 58. North wind 5 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Justified,5/3/2025,The Royal Room,Music,South Seattle,"A slight chance of rain showers before 5pm. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. North wind 3 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Kinski,5/3/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain showers before 2pm. Mostly cloudy, with a high near 55. North wind 5 to 10 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Louie TheSinger,5/3/2025,Nectar Lounge,Music,Fremont / Ballard,"A slight chance of rain showers before 2pm. Mostly cloudy. High near 57, with temperatures falling to around 55 in the afternoon. North wind 5 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
NAO,5/3/2025,The Showbox,Music,Downtown,"A slight chance of rain showers before 7am. Mostly cloudy. High near 58, with temperatures falling to around 56 in the afternoon. North wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Opening Day of Boating Season,5/3/2025,Seattle Yacht Club,Festivals & Special Events,University District,"A slight chance of rain showers before 2pm. Mostly cloudy. High near 57, with temperatures falling to around 55 in the afternoon. North wind 5 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Pacific Horizons: A Community Luau,5/3/2025,Bainbridge Island Museum of Art,Museums,West,"A slight chance of rain showers before 2pm. Mostly cloudy, with a high near 57. North wind 5 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
San Fermin,5/3/2025,The Crocodile,Music,Downtown,"A slight chance of rain showers before 7am. Mostly cloudy, with a high near 57. North wind 5 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Saturday Family Concert: The Toucans,5/3/2025,Town Hall Seattle,Music,Downtown,"A slight chance of rain showers before 2pm. Mostly cloudy, with a high near 55. North wind 5 to 10 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
The Lovecats,5/3/2025,High Dive,Music,Fremont / Ballard,"A slight chance of rain showers before 7am. Mostly cloudy. High near 58, with temperatures falling to around 56 in the afternoon. North wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
The Lovecats,5/3/2025,Hidden Hall,Music,Fremont / Ballard,"A slight chance of rain showers before 7am. Mostly cloudy, with a high near 57. North wind 5 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Third Coast Percussion and Jessie Montgomery,5/3/2025,Meany Center for the Performing Arts,Music,University District,"A slight chance of rain showers before 7am. Mostly cloudy. High near 58, with temperatures falling to around 56 in the afternoon. North wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Uwade,5/3/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain showers before 2pm. Mostly cloudy. High near 57, with temperatures falling to around 55 in the afternoon. North wind 5 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Amble,5/4/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 61. Southwest wind 0 to 8 mph."
Cinematic Adventures,5/4/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 61. Southwest wind 0 to 7 mph."
Deerhoof,5/4/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 59. Southwest wind 1 to 9 mph."
Dylan Hughes YIN Band and Mach X,5/4/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 60. West southwest wind 1 to 9 mph."
Lancaster,5/4/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 60. West northwest wind 1 to 7 mph."
Led Kaapana and Mike Kaawa,5/4/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 61. Southwest wind 0 to 8 mph."
Randy Weeks,5/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 61. Southwest wind 0 to 8 mph."
Sandbox Radio Live,5/4/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 61. Northwest wind 0 to 6 mph."
The Venomous Pinks,5/4/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 61. Southwest wind 0 to 8 mph."
Tom Green,5/4/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 59. Southwest wind 1 to 10 mph."
Ural Thomas and The Pain,5/4/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 60. West southwest wind 1 to 9 mph."
Awolnation,5/5/2025,The Showbox,Music,Downtown,"Sunny, with a high near 65. North wind 2 to 10 mph."
Bab L’ Bluz,5/5/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 67. North wind 2 to 8 mph."
BabyJake,5/5/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 68. North wind 2 to 7 mph."
L.S. Dunes,5/5/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 68. North wind 2 to 7 mph."
Mark Winters,5/5/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 68. North wind 2 to 7 mph."
Teenage Dads,5/5/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 68. North wind 2 to 7 mph."
Vince Beiser,5/5/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 68. North wind 2 to 7 mph."
Calum Graham,5/6/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 76."
Chase Shakur,5/6/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 76."
Christine Wenc,5/6/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 76."
Circa Waves x Friday Pilots Club,5/6/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 77."
Dean Lewis,5/6/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 74."
Ebo Taylor and Pat Thomas,5/6/2025,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 76."
Ian George,5/6/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
Jim Messina,5/6/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 76."
Karen Polinsky and Ian Mackay,5/6/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 76."
Sam Morril: The Errors Tour,5/6/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 76."
The 350’s,5/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 76."
Tribulation,5/6/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 76."
VENJENT,5/6/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 76."
Bitch Sesh,5/7/2025,The Moore Theatre,Music,Downtown,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 71."
Blowout Heavies Brass Band Jam,5/7/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 71."
Craig Mundie and Dr. Jim Heath,5/7/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 68."
Grails,5/7/2025,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 71."
Kendall Lujan,5/7/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 71."
Mai Der Vang,5/7/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 70."
Marc Scibilia,5/7/2025,The Crocodile,Music,Downtown,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 72."
ONEWE,5/7/2025,El Corazon,Music,Downtown,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 72."
Opera On Tap,5/7/2025,The Royal Room,Music,South Seattle,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 71."
The Moss,5/7/2025,The Neptune Theatre,Music,University District,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 70."
UW Science Now,5/7/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 71."
Anees,5/8/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 64."
Brian Kimmel,5/8/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 64."
C Pam Zhang,5/8/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 64."
Dirtwire,5/8/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 63."
Finding Peace: 1st Annual Korean Heritage Night,5/8/2025,Bainbridge Island Museum of Art,Museums,West,"Mostly sunny, with a high near 63."
Guardin,5/8/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 64."
Manazma Sheen,5/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 64."
Mentallo and the Fixer,5/8/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 64."
Nora En Pure,5/8/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 63."
Northwest Terror Fest,5/8/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 62."
Paige Sandusky,5/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 63."
Radio Weekend,5/8/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 65."
The Funky Titanics,5/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 64."
The Oc34n,5/8/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 65."
Thimastr,5/8/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 64."
A Place to Call Home,5/9/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 66."
Ben’s Birthday CellObration!,5/9/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 65."
Dreaming in Analog,5/9/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 68."
Ethan Tasch,5/9/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 66."
Joe Casalini Trio,5/9/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 66."
Leftover Crack,5/9/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 65."
The Hard Quartet,5/9/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 68."
Victor Wooten and The Wooten Brothers,5/9/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 67."
