Name,Date,Location,Type,Region,Weather
31 Nights,8/24/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny. High near 86, with temperatures falling to around 84 in the afternoon. North northwest wind 2 to 8 mph."
Ai Weiwei Public Tour in Mandarin,8/24/2025,Seattle Art Museum,Museums,Downtown,"Mostly sunny. High near 87, with temperatures falling to around 85 in the afternoon. North wind 2 to 7 mph."
Double Or Muffin Album Release,8/24/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny. High near 87, with temperatures falling to around 85 in the afternoon. North wind 2 to 6 mph."
King Parrot,8/24/2025,El Corazon,Music,Downtown,"Mostly sunny. High near 90, with temperatures falling to around 88 in the afternoon. North northwest wind 2 to 6 mph."
Mahonyera Mbira Ensemble,8/24/2025,The Royal Room,Music,South Seattle,"Mostly sunny. High near 88, with temperatures falling to around 86 in the afternoon. North wind 2 to 7 mph."
Matt Rife,8/24/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly sunny. High near 90, with temperatures falling to around 88 in the afternoon. North northwest wind 2 to 6 mph."
Mr. Wood is Dead: 10 Year Anniversary Tour,8/24/2025,The Neptune Theatre,Music,University District,"Mostly sunny. High near 85, with temperatures falling to around 83 in the afternoon. North wind 3 to 7 mph."
Yellowman,8/24/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny. High near 88, with temperatures falling to around 86 in the afternoon. North northwest wind 2 to 7 mph."
Adam Chmaj Quartet,8/25/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 87. North northwest wind 2 to 7 mph."
Artist Talk: Annette Blair,8/25/2025,Museum of Glass,Museums,South,"Mostly sunny, with a high near 86. Northwest wind 2 to 6 mph."
The Discussion,8/25/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 86. Northwest wind 2 to 6 mph."
Bigtooth,8/26/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 87."
Eileen Flanagan,8/26/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 84. North northwest wind 2 to 6 mph."
Far Far Far,8/26/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 88. North northwest wind 2 to 6 mph."
The Jazz Guild,8/26/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 85. North wind 2 to 6 mph."
Tracy Bonham,8/26/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 85. North northwest wind 2 to 6 mph."
An Evening with The Kings,8/27/2025,The Royal Room,Music,South Seattle,"Mostly cloudy, with a high near 79."
Comfort Food,8/27/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 78."
Dejalo,8/27/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 78."
Ken Carson: The Lord Of Chaos Tour,8/27/2025,WaMu Theater,Music,Pioneer Square,"Mostly cloudy, with a high near 77."
King Stingray,8/27/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly cloudy, with a high near 78."
Ray Baron,8/27/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 80."
Salinas Road,8/27/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 79."
Suffering YuckHeads,8/27/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 79."
bloococoon,8/28/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 80."
Dylan Hayes Band,8/28/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 78."
Ember Mist,8/28/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 81."
Golden Hart,8/28/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 78."
Ice Cream Cult,8/28/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 80."
Mipso,8/28/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 79."
Summer Sounds on the Terrace with Eva Walker,8/28/2025,Museum of History & Industry,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 80."
Tarik Abouzied,8/28/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 79."
2000’s Night,8/29/2025,El Corazon,Music,Downtown,"A chance of rain. Partly sunny, with a high near 73."
Ben Jones and Laurence Hobgood,8/29/2025,The Triple Door,Music,Downtown,"A chance of rain. Partly sunny, with a high near 75."
Carl Christensen & The Lake Flora Band,8/29/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 73."
Rae Isla,8/29/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 73."
Scatterbox,8/29/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 74."
Super Krewe,8/29/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Partly sunny, with a high near 74."
WesGhost,8/29/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 72."
A Sabrina Carpenter Night,8/30/2025,Hidden Hall,Music,Fremont / Ballard,"A slight chance of rain before 11am. Mostly sunny, with a high near 74."
All Hype,8/30/2025,El Corazon,Music,Downtown,"A slight chance of rain before 11am. Mostly sunny, with a high near 74."
Barroom Blitz,8/30/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain before 11am. Mostly sunny, with a high near 75."
Bop To The Top,8/30/2025,The Crocodile,Music,Downtown,"A slight chance of rain before 11am. Mostly sunny, with a high near 75."
Carlos Cascante and Tumbao,8/30/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain before 11am. Mostly sunny, with a high near 76."
Matisyahu,8/30/2025,The Neptune Theatre,Music,University District,"A slight chance of rain before 11am. Mostly sunny, with a high near 73."
Southern Avenue,8/30/2025,The Triple Door,Music,Downtown,"A slight chance of rain before 11am. Partly sunny, with a high near 75."
Staycation Fest,8/30/2025,The Royal Room,Music,South Seattle,"A slight chance of rain before 11am. Mostly sunny, with a high near 73."
The 8-Bit Big Band,8/30/2025,The Moore Theatre,Music,Downtown,"A slight chance of rain before 11am. Partly sunny, with a high near 74."
