Name,Date,Location,Type,Region,Weather
Augustana – Something Beautiful Tour,5/3/2024,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Partly sunny. High near 67, with temperatures falling to around 65 in the afternoon. Southwest wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Benson Boone,5/3/2024,Showbox SoDo,Music,Pioneer Square,"A slight chance of rain after 5pm. Mostly cloudy. High near 67, with temperatures falling to around 65 in the afternoon. South southwest wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Better Lovers,5/3/2024,El Corazon,Music,Downtown,"A slight chance of rain after 5pm. Mostly cloudy. High near 67, with temperatures falling to around 65 in the afternoon. Southwest wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
CD Ghost,5/3/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Mostly cloudy. High near 67, with temperatures falling to around 65 in the afternoon. Southwest wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Celebrating Spring,5/3/2024,Town Hall Seattle,Music,Downtown,"A slight chance of rain after 5pm. Mostly cloudy. High near 68, with temperatures falling to around 66 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
David Ward,5/3/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain after 5pm. Mostly cloudy. High near 66, with temperatures falling to around 64 in the afternoon. South southwest wind 3 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Glen Phillips of Toad the Wet Sprocket,5/3/2024,The Triple Door,Music,Downtown,"A slight chance of rain after 5pm. Mostly cloudy. High near 66, with temperatures falling to around 64 in the afternoon. South wind 6 to 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Kassi Valazza,5/3/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Partly sunny. High near 69, with temperatures falling to around 67 in the afternoon. South southwest wind 3 to 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Live Music Happy Hour: Joe Casalini Trio,5/3/2024,The Royal Room,Music,South Seattle,"A slight chance of rain after 5pm. Mostly cloudy. High near 67, with temperatures falling to around 65 in the afternoon. Southwest wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Ruth Dickey with Rebecca Hoogs,5/3/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain after 5pm. Partly sunny. High near 68, with temperatures falling to around 66 in the afternoon. Southwest wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Seattle Reign FC vs. San Diego Wave FC,5/3/2024,Lumen Field,Sports,Pioneer Square,"A slight chance of rain after 5pm. Mostly cloudy. High near 67, with temperatures falling to around 65 in the afternoon. South southwest wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Something Sexy For The City,5/3/2024,Tacoma Dome,Music,South,"A slight chance of rain after 5pm. Mostly cloudy. High near 69, with temperatures falling to around 67 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Steve Trevino Good Life Tour,5/3/2024,The Neptune Theatre,Theatre,University District,"A slight chance of rain after 5pm. Partly sunny. High near 69, with temperatures falling to around 67 in the afternoon. South southwest wind 3 to 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
SticklerPhonics Album Release,5/3/2024,The Royal Room,Music,South Seattle,"A slight chance of rain after 5pm. Mostly cloudy. High near 66, with temperatures falling to around 64 in the afternoon. South southwest wind 3 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
The After Party: Mark Pickerel and the Peyote 3,5/3/2024,Bainbridge Island Museum of Art,Museums,West,"A slight chance of rain after 5pm. Mostly cloudy. High near 67, with temperatures falling to around 65 in the afternoon. Southwest wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Tio Nacho’s House,5/3/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Mostly cloudy. High near 67, with temperatures falling to around 65 in the afternoon. Southwest wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
AJ Lee and Blue Summit,5/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Cloudy. High near 55, with temperatures falling to around 52 in the afternoon. West wind 6 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
