Name,Date,Location,Type,Region,Weather
Angie McMahon,3/11/2024,The Crocodile,Music,Downtown,"A slight chance of rain showers between 10am and 11am, then rain. Cloudy, with a high near 48. South wind 8 to 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Crosses,3/11/2024,The Moore Theatre,Music,Downtown,"A slight chance of rain showers between 10am and 11am, then rain. Cloudy, with a high near 48. South wind 8 to 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Dancing With The Stars,3/11/2024,The Paramount Theatre,Dance,Downtown,"A slight chance of rain showers between 10am and 11am, then rain. Cloudy, with a high near 50. South wind 8 to 14 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Earshot Golden Ear Awards Party: Jun Iida,3/11/2024,The Royal Room,Music,South Seattle,"A slight chance of rain showers between 10am and 11am, then rain. Cloudy, with a high near 48. South wind 8 to 13 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Sasha LaPointe,3/11/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain showers between 10am and 11am, then rain. Cloudy, with a high near 49. South wind 8 to 15 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Seattle Kraken vs. Vegas Golden Knights,3/12/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain showers. Mostly cloudy. High near 50, with temperatures falling to around 48 in the afternoon. South southwest wind around 15 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Special EFX All Stars,3/12/2024,The Triple Door,Music,Downtown,"Rain showers. Mostly cloudy. High near 50, with temperatures falling to around 48 in the afternoon. South southwest wind 10 to 14 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
TommyInnit,3/12/2024,The Neptune Theatre,Music,University District,"Rain showers. Mostly cloudy. High near 49, with temperatures falling to around 47 in the afternoon. South southwest wind 14 to 17 mph, with gusts as high as 23 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Black Uhuru,3/13/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly cloudy, with a high near 50. South southeast wind around 6 mph."
Cat Power,3/13/2024,The Moore Theatre,Music,Downtown,"Mostly cloudy, with a high near 50. South southeast wind around 6 mph."
Cody Bartels,3/13/2024,High Dive,Music,Fremont / Ballard,"Mostly cloudy, with a high near 50. South southeast wind around 6 mph."
Eyedress,3/13/2024,The Showbox,Music,Downtown,"A slight chance of rain showers before 11am. Partly sunny, with a high near 50. South southeast wind around 6 mph. Chance of precipitation is 20%."
Kendra Morris,3/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 50. South southeast wind around 6 mph."
My Dinner with SAM,3/13/2024,Seattle Art Museum,Museums,Downtown,"Mostly cloudy, with a high near 50. South southeast wind around 6 mph."
Susannah Fox with Sally James,3/13/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly cloudy, with a high near 50. South wind around 6 mph."
Tim Berne Trio,3/13/2024,The Royal Room,Music,South Seattle,"Mostly cloudy, with a high near 50. South southeast wind around 6 mph."
Cool Company,3/14/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 53."
Replay Matinee: Roxanne Dunbar-Ortiz,3/14/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 53."
Seattle Kraken vs. Washington Capitals,3/14/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Mostly sunny, with a high near 53."
Taste Washington: Pacific Standard,3/14/2024,Pier 62,Festivals & Special Events,Downtown,"Mostly sunny, with a high near 53."
"The Lord of the Rings, The Return of the King",3/14/2024,National Nordic Museum,Museums,Fremont / Ballard,"Mostly sunny, with a high near 53."
Tricia Romano: Voices of the Village,3/14/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 55."
Veeze,3/14/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 54."
Autoheart,3/15/2024,El Corazon,Music,Downtown,"Mostly sunny, with a high near 58."
Benjamin Wurgaft and Merry White,3/15/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 57."
Drew Martin,3/15/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 57."
Goose Vargis,3/15/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 59."
Lee Fields and Monophonics,3/15/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 58."
MitiS,3/15/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 59."
Shakey,3/15/2024,Slim's Last Chance,Music,South Seattle,"Mostly sunny, with a high near 57."
Taste Washington: The New Vintage,3/15/2024,Pier 62,Festivals & Special Events,Downtown,"Mostly sunny, with a high near 57."
Taylor Rave,3/15/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 58."
Text Me Back Live,3/15/2024,Town Hall Seattle,Theatre,Downtown,"Mostly sunny, with a high near 58."
The Snuts,3/15/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 57."
Tuomo and Markus Concert,3/15/2024,National Nordic Museum,Museums,Fremont / Ballard,"Mostly sunny, with a high near 58."
Yuri,3/15/2024,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 59."
Brian Posehn,3/16/2024,The Neptune Theatre,Theatre,University District,"Sunny, with a high near 66."
Heroes,3/16/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 66."
I Sing the Salmon Home,3/16/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 66."
Matt Hansen,3/16/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 66."
