Name,Date,Location,Type,Region,Weather
"MLK Celebration: With Liberty and Justice, For Whom",1/19/2025,Bainbridge Island Museum of Art,Museums,West,"Mostly clear, with a low around 30. North northeast wind around 1 mph."
Death From Above 1979,1/20/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 41. Wind chill values as low as 25. East northeast wind around 5 mph."
Quetzal,1/20/2025,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 41. Wind chill values as low as 25. East northeast wind around 5 mph."
Arooj Aftab – Night Reign Tour,1/21/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 42."
Juan Williams with Marcus Harrison Green,1/21/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 42."
Kay Smith-Blum and Joshua Frank,1/21/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 42."
Caifanes,1/22/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 43."
Futurebirds,1/22/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 43."
Mantra,1/22/2025,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 43."
Nathan Nzanga,1/23/2025,High Dive,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 44."
Apashe – Antagonist 2.0 Tour,1/24/2025,WaMu Theater,Music,Pioneer Square,"A chance of rain. Partly sunny, with a high near 42."
Ayo Dot and The Uppercuts,1/24/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 42."
Dungeons and Drag Queens,1/24/2025,The Crocodile,Theatre,Downtown,"A chance of rain. Partly sunny, with a high near 42."
Gangstagrass,1/24/2025,Town Hall Seattle,Music,Downtown,"A chance of rain. Partly sunny, with a high near 42."
