Name,Date,Location,Type,Region,Weather
Babylon,11/2/2024,The Crocodile,Music,Downtown,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind 6 to 9 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Correo Aereo,11/2/2024,Bainbridge Island Museum of Art,Music,West,"Rain. Mostly cloudy. High near 52, with temperatures falling to around 50 in the afternoon. South wind around 9 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Den Tapes – Halloween Bash,11/2/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind 6 to 9 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Dia de Los Muertos Community Celebrations,11/2/2024,Bainbridge Island Museum of Art,Museums,West,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Festal: Diwali – Lights of India,11/2/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Great Grandpa,11/2/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Losing It,11/2/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Mostly cloudy. High near 54, with temperatures falling to around 52 in the afternoon. South southwest wind 5 to 9 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Pete Marshall and The New Broke West,11/2/2024,Slim's Last Chance,Music,South Seattle,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Porches,11/2/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind 6 to 9 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Roisin Murphy,11/2/2024,The Moore Theatre,Music,Downtown,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Short Run Comix Festival,11/2/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind 6 to 9 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
THE THE,11/2/2024,The Paramount Theatre,Music,Downtown,"Rain. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
