Name,Date,Location,Type,Region,Weather
Juhea Kim with Kim Fu,12/2/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Areas of fog. Mostly cloudy, with a low around 35. Northeast wind around 2 mph."
Senses Fail,12/2/2024,Showbox SoDo,Music,Pioneer Square,"Areas of fog. Mostly cloudy, with a low around 34. Northeast wind around 1 mph."
Take It To The Limit – A Tribute to the Eagles,12/2/2024,The Neptune Theatre,Music,University District,"Areas of fog. Mostly cloudy. Low around 36, with temperatures rising to around 38 overnight. East northeast wind around 1 mph."
Anna Karenina – smARTfilms: Reel Reading,12/3/2024,Bainbridge Island Museum of Art,Museums,West,"Partly sunny, with a high near 47. North northwest wind around 3 mph."
Ensemble Sangineto,12/3/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 45. North wind around 3 mph."
Exodus,12/3/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 47. North wind around 3 mph."
Israeli Chamber Project with Hila Baggio,12/3/2024,Meany Center for the Performing Arts,Theatre,University District,"Partly sunny, with a high near 47. North wind around 3 mph."
Leslie Odom Jr.: The Christmas Tour,12/3/2024,Benaroya Hall,Music,Downtown,"Partly sunny, with a high near 45. North wind around 5 mph."
Prim,12/3/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 47. North wind around 3 mph."
Atomic Pines,12/4/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 47."
Karl Blau,12/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 47."
Karl Blau,12/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 46."
Reset Rewind,12/4/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 46."
Roxbury Saints,12/4/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 47."
The Mastersons,12/4/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 47."
A Christmas Carol – Live Reading,12/5/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 51."
Braxton Cook,12/5/2024,The Triple Door,Music,Downtown,"Rain likely. Cloudy, with a high near 50."
Felicity,12/5/2024,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 49."
Henry Mansfield,12/5/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Cloudy, with a high near 50."
Matt Heckler and Casper Allen,12/5/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Cloudy, with a high near 49."
Molten Decks,12/5/2024,High Dive,Music,Fremont / Ballard,"Rain likely. Cloudy, with a high near 51."
Tha Dogg Pound,12/5/2024,The Neptune Theatre,Music,University District,"Rain likely. Cloudy, with a high near 50."
The Slackers,12/5/2024,The Crocodile,Music,Downtown,"Rain likely. Cloudy, with a high near 49."
Winston Jarrett,12/5/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 51."
After Party: WurliPop,12/6/2024,Bainbridge Island Museum of Art,Music,West,"Rain likely. Cloudy, with a high near 55."
