Name,Date,Location,Type,Region,Weather
After Party: La Fonda,8/2/2024,Bainbridge Island Museum of Art,Music,West,"Mostly sunny. High near 89, with temperatures falling to around 87 in the afternoon. Southwest wind around 6 mph."
Bob Dylan Night,8/2/2024,Slim's Last Chance,Music,South Seattle,"Mostly sunny, with a high near 88. West southwest wind around 6 mph."
"Crush – Girls, Gays, and Theys",8/2/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 88. West southwest wind around 6 mph."
CymaticZ and Juliette,8/2/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny. High near 85, with temperatures falling to around 83 in the afternoon. Southwest wind around 7 mph."
Dang,8/2/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny. High near 85, with temperatures falling to around 83 in the afternoon. Southwest wind around 7 mph."
Giacomo Turra,8/2/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny. High near 85, with temperatures falling to around 83 in the afternoon. West southwest wind around 6 mph."
Jacquees,8/2/2024,The Showbox,Music,Downtown,"Mostly sunny. High near 88, with temperatures falling to around 86 in the afternoon. West southwest wind around 7 mph."
JJUUJJUU,8/2/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 89. Southwest wind around 6 mph."
Kiki Valera y su Son Cubano,8/2/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 87. Southwest wind around 7 mph."
"Movies at The Mural – Everything, Everywhere, All at Once",8/2/2024,Seattle Center Mural Amphitheatre,Film & Media Arts,Queen Anne / Seattle Center,"Mostly sunny. High near 88, with temperatures falling to around 86 in the afternoon. West southwest wind around 6 mph."
Soulbaum,8/2/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny. High near 85, with temperatures falling to around 83 in the afternoon. South southwest wind 6 to 9 mph."
The Hipocrats,8/2/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 88. West southwest wind around 6 mph."
The Infamous Stringdusters and Molly Tuttle,8/2/2024,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 88. West southwest wind around 6 mph."
The Zeros,8/2/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 87. Southwest wind around 7 mph."
A Day in Punjab,8/3/2024,Seattle Center Armory,Festivals & Special Events,Queen Anne / Seattle Center,"Partly sunny, with a high near 82. West southwest wind 5 to 8 mph."
Amtrac,8/3/2024,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 82. West southwest wind 5 to 8 mph."
Best Of Both Worlds,8/3/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 84. West southwest wind 5 to 8 mph."
Cars and Cigars,8/3/2024,LeMay - America's Car Museum,Museums,South,"Partly sunny, with a high near 85. West southwest wind 3 to 8 mph."
Conway The Machine,8/3/2024,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 82. West southwest wind 5 to 8 mph."
Eclectrick,8/3/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 85. West northwest wind 5 to 8 mph."
Electric Circus: Hot Time In The Summertime,8/3/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 84. West southwest wind 5 to 8 mph."
Hell’s Belles,8/3/2024,The Crocodile,Music,Downtown,"Partly sunny, with a high near 82. Southwest wind 6 to 9 mph."
Monsterwatch,8/3/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 85. West southwest wind 3 to 8 mph."
One Night at the Eagles,8/3/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 85. West southwest wind 3 to 8 mph."
Silent Reading Picnic,8/3/2024,Volunteer Park Amphitheater,Festivals & Special Events,Capitol Hill / Central District,"Partly sunny, with a high near 85. West southwest wind 3 to 8 mph."
The Basement Yard Experience,8/3/2024,The Moore Theatre,Theatre,Downtown,"Partly sunny, with a high near 84. West southwest wind 5 to 8 mph."
