Name,Date,Location,Type,Region,Weather
Annie Eastwood,9/22/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny. High near 69, with temperatures falling to around 67 in the afternoon. South wind around 3 mph."
Dark Tranquillity and Amorphis,9/22/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 69. South southeast wind 1 to 5 mph."
Emi Pop,9/22/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny. High near 71, with temperatures falling to around 69 in the afternoon. South wind around 3 mph."
Jovino Santos Neto Quinteto,9/22/2024,The Royal Room,Music,South Seattle,"Partly sunny. High near 71, with temperatures falling to around 69 in the afternoon. South wind around 3 mph."
Red Thread,9/22/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 68. South wind around 3 mph."
S. Carey,9/22/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 70. South southeast wind around 5 mph."
Seattle Seahawks vs. Miami Dolphins,9/22/2024,Lumen Field,Sports,Pioneer Square,"Partly sunny. High near 69, with temperatures falling to around 67 in the afternoon. South wind 1 to 5 mph."
That Mexican OT,9/22/2024,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 69. South wind around 3 mph."
2 Shadows,9/23/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 71. South southeast wind around 6 mph."
Butcher Babies,9/23/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 72. South southeast wind around 6 mph."
Fantastic Cat,9/23/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 71. South wind 2 to 6 mph."
Green Day,9/23/2024,T-Mobile Park,Music,Pioneer Square,"Partly sunny, with a high near 73. South southeast wind around 6 mph."
Hoodoo Gurus,9/23/2024,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 71. South wind around 6 mph."
Joywave,9/23/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 72. South wind around 6 mph."
Juvenile,9/23/2024,The Crocodile,Music,Downtown,"Partly sunny, with a high near 72. South wind around 6 mph."
Sahaj Kohli with Ruchika Tulshyan,9/23/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 71. South wind 2 to 6 mph."
Sepultura,9/23/2024,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 72. South southeast wind around 6 mph."
Billy Woods and Kenny Segal,9/24/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 74. North wind around 7 mph."
Charly Bliss,9/24/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 75. North wind around 7 mph."
Connie Chung,9/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 73. North wind around 7 mph."
Curtis Stigers,9/24/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 73. North wind around 7 mph."
Deicide,9/24/2024,El Corazon,Music,Downtown,"Mostly sunny, with a high near 75. North wind around 7 mph."
Lynne Peeples,9/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 75. North wind around 7 mph."
SEB,9/24/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 76. North wind around 7 mph."
Sky Ferreira,9/24/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 71. North wind around 8 mph."
Angry Blackmen,9/25/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Aoife O’Donovan and Hawktail: All of My Friends Tour,9/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Bob Bauer with David Burman,9/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Brendan Kelly,9/25/2024,Funhouse,Music,Capitol Hill / Central District,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 62. Chance of precipitation is 80%."
Connected  – Richie Goods and Chien Chien Lu,9/25/2024,The Triple Door,Music,Downtown,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Daniel,9/25/2024,Neumos,Music,Capitol Hill / Central District,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Devin Kennedy,9/25/2024,Barboza,Music,Capitol Hill / Central District,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Edward Burns,9/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Elizabeth Rosner,9/25/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Mass of the Fermenting Dregs,9/25/2024,The Crocodile,Music,Downtown,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Music for Mushrooms,9/25/2024,Town Hall Seattle,Film & Media Arts,Downtown,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
Peter Band Supreme,9/25/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 62. Chance of precipitation is 80%."
Peter Hook and The Light,9/25/2024,The Showbox,Music,Downtown,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 63. Chance of precipitation is 80%."
Tems,9/25/2024,Showbox SoDo,Music,Pioneer Square,"Rain before 5pm, then rain showers likely. Mostly cloudy, with a high near 64. Chance of precipitation is 80%."
These Certain Birds,9/25/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely before 5pm, then rain showers likely. Mostly cloudy, with a high near 65. Chance of precipitation is 70%."
Will Bernard,9/25/2024,The Royal Room,Music,South Seattle,"Rain likely before 5pm, then rain showers likely. Mostly cloudy, with a high near 65. Chance of precipitation is 70%."
A Man and His Music,9/26/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 66."
Black Dogs,9/26/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Partly sunny, with a high near 66."
BLK ODYSSY,9/26/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 65."
Dylan Gossett,9/26/2024,The Showbox,Music,Downtown,"A chance of rain. Partly sunny, with a high near 66."
"Eva Walker and Jacob Uitti with Molly Sides, Jimmy James, Vitamin D, and Marco Collins",9/26/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 66."
Glen Teriyaki,9/26/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Partly sunny, with a high near 67."
Marcos Valle,9/26/2024,The Neptune Theatre,Music,University District,"A chance of rain. Partly sunny, with a high near 66."
Rae Armantrout,9/26/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 66."
Silverada,9/26/2024,The Crocodile,Music,Downtown,"A chance of rain. Partly sunny, with a high near 65."
Tyrone Wells,9/26/2024,The Triple Door,Music,Downtown,"A chance of rain. Partly sunny, with a high near 65."
“All My Ancestors at a Dinner Party ” with Monyee Chau,9/27/2024,Raisbeck Performance Hall,Readings & Lectures,Downtown,"Rain likely before 11am, then a chance of rain showers. Partly sunny, with a high near 63."
Crowdsource Choir,9/27/2024,Town Hall Seattle,Music,Downtown,"Rain likely before 11am, then a chance of rain showers. Partly sunny, with a high near 63."
Dana and Alden,9/27/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely before 11am, then a chance of rain showers. Partly sunny, with a high near 63."
