Name,Date,Location,Type,Region,Weather
Bamba Wassoulou Groove,7/15/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 81. North wind 5 to 13 mph."
Dancing Hearts,7/15/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 84. North wind 2 to 10 mph."
Foleada,7/15/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Clear, with a low around 59. North northeast wind around 2 mph."
King Zaae,7/15/2025,Barboza,Music,Capitol Hill / Central District,"Clear, with a low around 59. East northeast wind around 2 mph."
Macy Gray – On How Life Is 25th Anniversary Tour,7/15/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 84. North wind 3 to 10 mph."
The SoapGirls,7/15/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 82. North wind 3 to 10 mph."
Dub Lounge International,7/16/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 91. North northwest wind 2 to 6 mph."
Ben Kweller,7/17/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 85. West wind 2 to 6 mph."
Black Dogs,7/17/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 82. West southwest wind around 6 mph."
Couch Queen,7/17/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 86."
The Residency | Spotlight at Waterfront Park,7/17/2025,Waterfront Park,Music,Downtown,"Sunny, with a high near 84."
Cameron Whitcomb,7/18/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 81."
Chali 2na and The House of Vibe,7/18/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 82."
Clyde McGee,7/18/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 82."
Jesse Roper,7/18/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 82."
Parallel Points: Tarrah Krajnak and Rafael Soldi in Conversation,7/18/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 79."
Adventures with Space Patches,7/19/2025,The Museum of Flight,Museums,South Seattle,"Partly sunny, with a high near 75."
Couture and Cars Fashion Show,7/19/2025,LeMay - America's Car Museum,Museums,South,"Partly sunny, with a high near 74."
Denny Way,7/19/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 76."
Dragontail Peak,7/19/2025,Slim's Last Chance,Music,South Seattle,"Partly sunny, with a high near 73."
Jerry Seinfeld,7/19/2025,The Paramount Theatre,Theatre,Downtown,"Partly sunny, with a high near 76."
La Rebelion de Seattle,7/19/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 73."
LeRoy Bell and His Only Friends,7/19/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 75."
Matte Blvck,7/19/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 73."
Bands Don’t Cry,7/20/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 74."
Latin Mambo,7/20/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 72."
Fancy Hagood,7/21/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 75."
Keep Flying,7/21/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 73."
